id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
181,General staff:activity description page-->activity description page:validate activity description-->validate activity description:blank description error,EQ,0,3,0,3,0,control->control->control
182,General staff:Add new button-->Add new button:display activity description page-->display activity description page:activity description page-->activity description page:validate activity description-->validate activity description:role,EI,1,5,0,4,1,control->control->control->control->entity
183,General staff:Add new button-->Add new button:display activity description page-->display activity description page:activity description page-->activity description page:validate activity description-->validate activity description:insert activity into case-->insert activity into case:case information,EI,0,6,0,4,2,control->control->control->control->entity->entity
184,General staff:Add new button-->Add new button:display activity description page-->display activity description page:activity description page-->activity description page:validate activity description-->validate activity description:blank description error,EQ,0,5,0,5,0,control->control->control->control->control
185,Case Manager:blank description error,EQ,0,1,0,1,0,control
186,Case Manager:Add new button-->Add new button:display activity description page-->display activity description page:activity description page-->activity description page:validate activity description-->validate activity description:role,EI,1,5,0,4,1,control->control->control->control->entity
187,Case Manager:Add new button-->Add new button:display activity description page-->display activity description page:activity description page-->activity description page:validate activity description-->validate activity description:insert activity into case-->insert activity into case:case information,EI,0,6,0,4,2,control->control->control->control->entity->entity
188,Case Manager:Add new button-->Add new button:display activity description page-->display activity description page:activity description page-->activity description page:validate activity description-->validate activity description:blank description error,EQ,0,5,0,5,0,control->control->control->control->control
189,Case Manager:activity description page-->activity description page:validate activity description-->validate activity description:role,EI,1,3,0,2,1,control->control->entity
190,Case Manager:activity description page-->activity description page:validate activity description-->validate activity description:insert activity into case-->insert activity into case:case information,EI,0,4,0,2,2,control->control->entity->entity
191,Case Manager:activity description page-->activity description page:validate activity description-->validate activity description:blank description error,EQ,0,3,0,3,0,control->control->control
192,Administrator:blank description error,EQ,0,1,0,1,0,control
193,Administrator:Add new button-->Add new button:display activity description page-->display activity description page:activity description page-->activity description page:validate activity description-->validate activity description:role,EI,2,5,0,4,1,control->control->control->control->entity
194,Administrator:Add new button-->Add new button:display activity description page-->display activity description page:activity description page-->activity description page:validate activity description-->validate activity description:insert activity into case-->insert activity into case:case information,EI,1,6,0,4,2,control->control->control->control->entity->entity
195,Administrator:Add new button-->Add new button:display activity description page-->display activity description page:activity description page-->activity description page:validate activity description-->validate activity description:blank description error,EQ,1,5,0,5,0,control->control->control->control->control
196,Administrator:activity description page-->activity description page:validate activity description-->validate activity description:role,EI,1,3,0,2,1,control->control->entity
197,Administrator:activity description page-->activity description page:validate activity description-->validate activity description:insert activity into case-->insert activity into case:case information,EI,0,4,0,2,2,control->control->entity->entity
198,Administrator:activity description page-->activity description page:validate activity description-->validate activity description:blank description error,EQ,0,3,0,3,0,control->control->control
199,User:validation failed message-->validation failed message:redirect to home page-->redirect to home page:home page,EI,3,3,1,2,0,boundary->control->control
200,User:home page,EQ,0,1,0,1,0,control
201,User:Login Page-->Login Page:validate input information-->validate input information:user information,EI,0,3,0,1,2,control->entity->entity
202,User:Login Page-->Login Page:validate input information-->validate input information:send verification code-->send verification code:Email protocol,EQ,0,4,0,3,1,control->entity->control->control
203,User:success message,EQ,0,1,1,0,0,boundary
204,User:verification code input field-->verification code input field:validate password-->validate password:validation failed message-->validation failed message:redirect to home page-->redirect to home page:home page,EQ,4,5,1,4,0,control->control->boundary->control->control
205,User:verification code input field-->verification code input field:validate password-->validate password:user information,EI,1,3,0,2,1,control->control->entity
206,User:verification code input field-->verification code input field:validate password-->validate password:save case information-->save case information:success message,EO,1,4,1,2,1,control->control->entity->boundary
207,User:verification code input field-->verification code input field:validate password-->validate password:save case information-->save case information:case,EI,1,4,0,2,2,control->control->entity->entity
208,User:verification code input field-->verification code input field:validate password-->validate password:home page,EQ,2,3,0,3,0,control->control->control
209,Administrator:home page,EQ,1,1,0,1,0,control
210,Administrator:verification code input field-->verification code input field:validate password-->validate password:validation failed message-->validation failed message:redirect to home page-->redirect to home page:home page,EQ,4,5,1,4,0,control->control->boundary->control->control
211,Administrator:verification code input field-->verification code input field:validate password-->validate password:user information,EI,1,3,0,2,1,control->control->entity
212,Administrator:verification code input field-->verification code input field:validate password-->validate password:save case information-->save case information:success message,EO,1,4,1,2,1,control->control->entity->boundary
213,Administrator:verification code input field-->verification code input field:validate password-->validate password:save case information-->save case information:case,EI,1,4,0,2,2,control->control->entity->entity
214,Administrator:verification code input field-->verification code input field:validate password-->validate password:home page,EQ,2,3,0,3,0,control->control->control
215,Administrator:Login Page-->Login Page:validate input information-->validate input information:user information,EI,1,3,0,1,2,control->entity->entity
216,Administrator:Login Page-->Login Page:validate input information-->validate input information:send verification code-->send verification code:Email protocol,EQ,1,4,0,3,1,control->entity->control->control
217,Administrator:validation failed message-->validation failed message:redirect to home page-->redirect to home page:home page,EI,3,3,1,2,0,boundary->control->control
218,General staff:unauthorized access error,EQ,0,1,1,0,0,boundary
219,General staff:unauthorized error message,EQ,0,1,1,0,0,boundary
220,General staff:Email sent success message,EQ,1,1,1,0,0,boundary
221,General staff:User group list-->User group list:validate role of user-->validate role of user:unauthorized error message,EO,1,3,1,2,0,control->control->boundary
222,General staff:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Email protocol,EQ,1,7,1,6,0,control->control->boundary->control->control->control->control
223,General staff:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:unauthorized access error,EQ,2,8,2,5,1,control->control->boundary->control->control->control->entity->boundary
224,General staff:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Email sent success message,EQ,1,8,2,5,1,control->control->boundary->control->control->control->entity->boundary
225,General staff:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Case,EQ,1,8,1,5,2,control->control->boundary->control->control->control->entity->entity
226,General staff:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:email template,EQ,1,5,1,4,0,control->control->boundary->control->control
227,General staff:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:user,EQ,1,4,1,2,1,control->control->boundary->entity
228,General staff:send email page-->send email page:send email-->send email:Email protocol,EQ,0,3,0,3,0,control->control->control
229,General staff:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:unauthorized access error,EO,1,4,1,2,1,control->control->entity->boundary
230,General staff:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Email sent success message,EO,0,4,1,2,1,control->control->entity->boundary
231,General staff:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Case,EI,0,4,0,2,2,control->control->entity->entity
232,Case manager:User group list-->User group list:validate role of user-->validate role of user:unauthorized error message,EO,1,3,1,2,0,control->control->boundary
233,Case manager:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Email protocol,EQ,1,7,1,6,0,control->control->boundary->control->control->control->control
234,Case manager:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:unauthorized access error,EQ,2,8,2,5,1,control->control->boundary->control->control->control->entity->boundary
235,Case manager:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Email sent success message,EQ,1,8,2,5,1,control->control->boundary->control->control->control->entity->boundary
236,Case manager:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Case,EQ,1,8,1,5,2,control->control->boundary->control->control->control->entity->entity
237,Case manager:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:email template,EQ,1,5,1,4,0,control->control->boundary->control->control
238,Case manager:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:user,EQ,1,4,1,2,1,control->control->boundary->entity
239,Case manager:Email sent success message,EQ,1,1,1,0,0,boundary
240,Case manager:send email page-->send email page:send email-->send email:Email protocol,EQ,0,3,0,3,0,control->control->control
241,Case manager:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:unauthorized access error,EO,1,4,1,2,1,control->control->entity->boundary
242,Case manager:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Email sent success message,EO,0,4,1,2,1,control->control->entity->boundary
243,Case manager:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Case,EI,0,4,0,2,2,control->control->entity->entity
244,Case manager:unauthorized error message,EQ,1,1,1,0,0,boundary
245,Case manager:unauthorized access error,EQ,1,1,1,0,0,boundary
246,Administrator:User group list-->User group list:validate role of user-->validate role of user:unauthorized error message,EO,1,3,1,2,0,control->control->boundary
247,Administrator:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Email protocol,EQ,1,7,1,6,0,control->control->boundary->control->control->control->control
248,Administrator:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:unauthorized access error,EQ,2,8,2,5,1,control->control->boundary->control->control->control->entity->boundary
249,Administrator:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Email sent success message,EQ,1,8,2,5,1,control->control->boundary->control->control->control->entity->boundary
250,Administrator:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Case,EQ,1,8,1,5,2,control->control->boundary->control->control->control->entity->entity
251,Administrator:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:load email template-->load email template:email template,EQ,1,5,1,4,0,control->control->boundary->control->control
252,Administrator:User group list-->User group list:validate role of user-->validate role of user:find email address of the selected youth-->find email address of the selected youth:user,EQ,1,4,1,2,1,control->control->boundary->entity
253,Administrator:send email page-->send email page:send email-->send email:Email protocol,EQ,0,3,0,3,0,control->control->control
254,Administrator:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:unauthorized access error,EO,1,4,1,2,1,control->control->entity->boundary
255,Administrator:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Email sent success message,EO,0,4,1,2,1,control->control->entity->boundary
256,Administrator:send email page-->send email page:send email-->send email:Add activities to case-->Add activities to case:Case,EI,0,4,0,2,2,control->control->entity->entity
257,Administrator:Email sent success message,EQ,1,1,1,0,0,boundary
258,Administrator:unauthorized access error,EQ,1,1,1,0,0,boundary
259,General staff:Report button-->Report button:validate role of user-->validate role of user:unauthorized error message,EO,1,3,1,1,1,control->entity->boundary
260,General staff:Report button-->Report button:validate role of user-->validate role of user:role,EI,0,3,0,1,2,control->entity->entity
261,General staff:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:user,EQ,2,7,0,4,3,control->entity->control->control->entity->control->entity
262,General staff:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:report detail page-->report detail page:print-->print:Printer,EQ,3,9,0,7,2,control->entity->control->control->entity->control->control->control->control
263,General staff:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:document,EQ,2,7,0,5,2,control->entity->control->control->entity->control->control
264,General staff:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:case,EQ,2,7,0,4,3,control->entity->control->control->entity->control->entity
265,General staff:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:input information invalid message,EQ,0,6,1,3,2,control->entity->control->control->entity->boundary
266,General staff:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:user,EQ,2,4,0,2,2,control->entity->control->entity
267,General staff:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:report detail page-->report detail page:print-->print:Printer,EQ,3,6,0,5,1,control->entity->control->control->control->control
268,General staff:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:document,EQ,2,4,0,3,1,control->entity->control->control
269,General staff:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:case,EQ,2,4,0,2,2,control->entity->control->entity
270,General staff:report generation page-->report generation page:validate input information for the report-->validate input information for the report:input information invalid message,EO,0,3,1,1,1,control->entity->boundary
271,Case Manager:Report button-->Report button:validate role of user-->validate role of user:unauthorized error message,EO,1,3,1,1,1,control->entity->boundary
272,Case Manager:Report button-->Report button:validate role of user-->validate role of user:role,EI,0,3,0,1,2,control->entity->entity
273,Case Manager:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:user,EQ,2,7,0,4,3,control->entity->control->control->entity->control->entity
274,Case Manager:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:report detail page-->report detail page:print-->print:Printer,EQ,3,9,0,7,2,control->entity->control->control->entity->control->control->control->control
275,Case Manager:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:document,EQ,2,7,0,5,2,control->entity->control->control->entity->control->control
276,Case Manager:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:case,EQ,2,7,0,4,3,control->entity->control->control->entity->control->entity
277,Case Manager:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:input information invalid message,EQ,0,6,1,3,2,control->entity->control->control->entity->boundary
278,Case Manager:report detail page-->report detail page:print-->print:Printer,EQ,2,3,0,3,0,control->control->control
279,Case Manager:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:user,EQ,2,4,0,2,2,control->entity->control->entity
280,Case Manager:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:report detail page-->report detail page:print-->print:Printer,EQ,3,6,0,5,1,control->entity->control->control->control->control
281,Case Manager:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:document,EQ,2,4,0,3,1,control->entity->control->control
282,Case Manager:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:case,EQ,2,4,0,2,2,control->entity->control->entity
283,Case Manager:report generation page-->report generation page:validate input information for the report-->validate input information for the report:input information invalid message,EO,0,3,1,1,1,control->entity->boundary
284,Case Manager:input information invalid message,EQ,0,1,1,0,0,boundary
285,Administrator:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:user,EQ,2,4,0,2,2,control->entity->control->entity
286,Administrator:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:report detail page-->report detail page:print-->print:Printer,EQ,3,6,0,5,1,control->entity->control->control->control->control
287,Administrator:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:document,EQ,2,4,0,3,1,control->entity->control->control
288,Administrator:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:case,EQ,2,4,0,2,2,control->entity->control->entity
289,Administrator:report generation page-->report generation page:validate input information for the report-->validate input information for the report:input information invalid message,EO,0,3,1,1,1,control->entity->boundary
290,Administrator:input information invalid message,EQ,0,1,1,0,0,boundary
291,Administrator:report detail page-->report detail page:print-->print:Printer,EQ,2,3,0,3,0,control->control->control
292,Administrator:Report button-->Report button:validate role of user-->validate role of user:unauthorized error message,EO,1,3,1,1,1,control->entity->boundary
293,Administrator:Report button-->Report button:validate role of user-->validate role of user:role,EI,0,3,0,1,2,control->entity->entity
294,Administrator:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:user,EQ,2,7,0,4,3,control->entity->control->control->entity->control->entity
295,Administrator:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:report detail page-->report detail page:print-->print:Printer,EQ,3,9,0,7,2,control->entity->control->control->entity->control->control->control->control
296,Administrator:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:document,EQ,2,7,0,5,2,control->entity->control->control->entity->control->control
297,Administrator:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:save report to db-->save report to db:case,EQ,2,7,0,4,3,control->entity->control->control->entity->control->entity
298,Administrator:Report button-->Report button:validate role of user-->validate role of user:display report generation page-->display report generation page:report generation page-->report generation page:validate input information for the report-->validate input information for the report:input information invalid message,EQ,0,6,1,3,2,control->entity->control->control->entity->boundary
299,Case Manager:case management page,EQ,1,1,0,1,0,control
300,Case Manager:invalid answer for security question,EQ,0,1,0,1,0,control
301,Case Manager:Reset password button-->Reset password button:validate role of user-->validate role of user:unauthorized error message,EO,1,3,1,1,1,control->entity->boundary
302,Case Manager:Reset password button-->Reset password button:validate role of user-->validate role of user:role,EI,0,3,0,1,2,control->entity->entity
303,Case Manager:Reset password button-->Reset password button:validate role of user-->validate role of user:reset page-->reset page:validate answer of security question-->validate answer of security question:reset new password-->reset new password:case management page,EQ,3,6,0,5,1,control->entity->control->control->control->control
304,Case Manager:Reset password button-->Reset password button:validate role of user-->validate role of user:reset page-->reset page:validate answer of security question-->validate answer of security question:reset new password-->reset new password:User,EQ,3,6,0,4,2,control->entity->control->control->control->entity
305,Case Manager:Reset password button-->Reset password button:validate role of user-->validate role of user:reset page-->reset page:validate answer of security question-->validate answer of security question:invalid answer for security question,EQ,1,5,0,4,1,control->entity->control->control->control
306,Case Manager:reset page-->reset page:validate answer of security question-->validate answer of security question:reset new password-->reset new password:case management page,EQ,3,4,0,4,0,control->control->control->control
307,Case Manager:reset page-->reset page:validate answer of security question-->validate answer of security question:reset new password-->reset new password:User,EI,3,4,0,3,1,control->control->control->entity
308,Case Manager:reset page-->reset page:validate answer of security question-->validate answer of security question:invalid answer for security question,EQ,1,3,0,3,0,control->control->control
309,Administrator:Reset password button-->Reset password button:validate role of user-->validate role of user:unauthorized error message,EO,1,3,1,1,1,control->entity->boundary
310,Administrator:Reset password button-->Reset password button:validate role of user-->validate role of user:role,EI,0,3,0,1,2,control->entity->entity
311,Administrator:Reset password button-->Reset password button:validate role of user-->validate role of user:reset page-->reset page:validate answer of security question-->validate answer of security question:reset new password-->reset new password:case management page,EQ,3,6,0,5,1,control->entity->control->control->control->control
312,Administrator:Reset password button-->Reset password button:validate role of user-->validate role of user:reset page-->reset page:validate answer of security question-->validate answer of security question:reset new password-->reset new password:User,EQ,3,6,0,4,2,control->entity->control->control->control->entity
313,Administrator:Reset password button-->Reset password button:validate role of user-->validate role of user:reset page-->reset page:validate answer of security question-->validate answer of security question:invalid answer for security question,EQ,1,5,0,4,1,control->entity->control->control->control
314,Administrator:reset page-->reset page:validate answer of security question-->validate answer of security question:reset new password-->reset new password:case management page,EQ,3,4,0,4,0,control->control->control->control
315,Administrator:reset page-->reset page:validate answer of security question-->validate answer of security question:reset new password-->reset new password:User,EI,3,4,0,3,1,control->control->control->entity
316,Administrator:reset page-->reset page:validate answer of security question-->validate answer of security question:invalid answer for security question,EQ,1,3,0,3,0,control->control->control
317,Administrator:case management page,EQ,1,1,0,1,0,control
318,Administrator:invalid answer for security question,EQ,0,1,0,1,0,control
319,Case manager:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:save updated security questions-->save updated security questions:case management page,EI,1,4,3,1,0,boundary->boundary->boundary->control
320,Case manager:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:save updated security questions-->save updated security questions:Security questions,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
321,Case manager:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:invalid security questions,EQ,0,3,3,0,0,boundary->boundary->boundary
322,Case manager:invalid security questions,EQ,0,1,1,0,0,boundary
323,Case manager:case management page,EQ,1,1,0,1,0,control
324,Case manager:Reset security questions-->Reset security questions:validate role of user-->validate role of user:unauthorized error message,EQ,1,3,2,0,1,boundary->entity->boundary
325,Case manager:Reset security questions-->Reset security questions:validate role of user-->validate role of user:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:save updated security questions-->save updated security questions:case management page,EQ,1,6,4,1,1,boundary->entity->boundary->boundary->boundary->control
326,Case manager:Reset security questions-->Reset security questions:validate role of user-->validate role of user:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:save updated security questions-->save updated security questions:Security questions,EQ,0,6,5,0,1,boundary->entity->boundary->boundary->boundary->boundary
327,Case manager:Reset security questions-->Reset security questions:validate role of user-->validate role of user:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:invalid security questions,EQ,0,5,4,0,1,boundary->entity->boundary->boundary->boundary
328,Case manager:Reset security questions-->Reset security questions:validate role of user-->validate role of user:role,EI,0,3,1,0,2,boundary->entity->entity
329,Administrator:Reset security questions-->Reset security questions:validate role of user-->validate role of user:unauthorized error message,EQ,1,3,2,0,1,boundary->entity->boundary
330,Administrator:Reset security questions-->Reset security questions:validate role of user-->validate role of user:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:save updated security questions-->save updated security questions:case management page,EQ,1,6,4,1,1,boundary->entity->boundary->boundary->boundary->control
331,Administrator:Reset security questions-->Reset security questions:validate role of user-->validate role of user:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:save updated security questions-->save updated security questions:Security questions,EQ,0,6,5,0,1,boundary->entity->boundary->boundary->boundary->boundary
332,Administrator:Reset security questions-->Reset security questions:validate role of user-->validate role of user:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:invalid security questions,EQ,0,5,4,0,1,boundary->entity->boundary->boundary->boundary
333,Administrator:Reset security questions-->Reset security questions:validate role of user-->validate role of user:role,EI,0,3,1,0,2,boundary->entity->entity
334,Administrator:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:save updated security questions-->save updated security questions:case management page,EI,1,4,3,1,0,boundary->boundary->boundary->control
335,Administrator:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:save updated security questions-->save updated security questions:Security questions,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
336,Administrator:security questions reset page-->security questions reset page:validate typed in security questions-->validate typed in security questions:invalid security questions,EQ,0,3,3,0,0,boundary->boundary->boundary
337,Administrator:invalid security questions,EQ,0,1,1,0,0,boundary
338,Case Manager:case information page,EQ,0,1,0,1,0,control
339,Case Manager:document upload page-->document upload page:Validate the information of description-->Validate the information of description:save uploaded document-->save uploaded document:update case information page-->update case information page:case information page,EQ,1,5,2,3,0,boundary->control->boundary->control->control
340,Case Manager:document upload page-->document upload page:Validate the information of description-->Validate the information of description:save uploaded document-->save uploaded document:document,EQ,2,4,2,2,0,boundary->control->boundary->control
341,Case Manager:document upload page-->document upload page:Validate the information of description-->Validate the information of description:invalid description message,EQ,0,3,2,1,0,boundary->control->boundary
342,Case Manager:invalid description message,EQ,0,1,1,0,0,boundary
343,Case Manager:Add new button-->Add new button:validate role of user-->validate role of user:unauthorized information message,EO,1,3,1,1,1,control->entity->boundary
344,Case Manager:Add new button-->Add new button:validate role of user-->validate role of user:role,EI,0,3,0,1,2,control->entity->entity
345,Case Manager:Add new button-->Add new button:validate role of user-->validate role of user:document upload page-->document upload page:Validate the information of description-->Validate the information of description:save uploaded document-->save uploaded document:update case information page-->update case information page:case information page,EQ,1,7,2,4,1,control->entity->boundary->control->boundary->control->control
346,Case Manager:Add new button-->Add new button:validate role of user-->validate role of user:document upload page-->document upload page:Validate the information of description-->Validate the information of description:save uploaded document-->save uploaded document:document,EQ,2,6,2,3,1,control->entity->boundary->control->boundary->control
347,Case Manager:Add new button-->Add new button:validate role of user-->validate role of user:document upload page-->document upload page:Validate the information of description-->Validate the information of description:invalid description message,EQ,0,5,2,2,1,control->entity->boundary->control->boundary
348,Administrator:invalid description message,EQ,0,1,1,0,0,boundary
349,Administrator:document upload page-->document upload page:Validate the information of description-->Validate the information of description:save uploaded document-->save uploaded document:update case information page-->update case information page:case information page,EQ,1,5,2,3,0,boundary->control->boundary->control->control
350,Administrator:document upload page-->document upload page:Validate the information of description-->Validate the information of description:save uploaded document-->save uploaded document:document,EQ,2,4,2,2,0,boundary->control->boundary->control
351,Administrator:document upload page-->document upload page:Validate the information of description-->Validate the information of description:invalid description message,EQ,0,3,2,1,0,boundary->control->boundary
352,Administrator:case information page,EQ,0,1,0,1,0,control
353,Administrator:Add new button-->Add new button:validate role of user-->validate role of user:unauthorized information message,EO,2,3,1,1,1,control->entity->boundary
354,Administrator:Add new button-->Add new button:validate role of user-->validate role of user:role,EI,1,3,0,1,2,control->entity->entity
355,Administrator:Add new button-->Add new button:validate role of user-->validate role of user:document upload page-->document upload page:Validate the information of description-->Validate the information of description:save uploaded document-->save uploaded document:update case information page-->update case information page:case information page,EQ,2,7,2,4,1,control->entity->boundary->control->boundary->control->control
356,Administrator:Add new button-->Add new button:validate role of user-->validate role of user:document upload page-->document upload page:Validate the information of description-->Validate the information of description:save uploaded document-->save uploaded document:document,EQ,3,6,2,3,1,control->entity->boundary->control->boundary->control
357,Administrator:Add new button-->Add new button:validate role of user-->validate role of user:document upload page-->document upload page:Validate the information of description-->Validate the information of description:invalid description message,EQ,1,5,2,2,1,control->entity->boundary->control->boundary
358,Youth:document list-->document list:validate role of user-->validate role of user:unauthorized request message,EO,0,3,1,1,1,control->entity->boundary
359,Youth:document list-->document list:validate role of user-->validate role of user:role,EI,0,3,0,1,2,control->entity->entity
360,Youth:document list-->document list:validate role of user-->validate role of user:query document-->query document:document upload page-->document upload page:Validate print/download request-->Validate print/download request:print-->print:Printer service,EQ,2,7,2,4,1,control->entity->control->boundary->boundary->control->control
361,Youth:document list-->document list:validate role of user-->validate role of user:query document-->query document:document upload page-->document upload page:Validate print/download request-->Validate print/download request:print-->print:case information page,EQ,2,7,2,4,1,control->entity->control->boundary->boundary->control->control
362,Youth:document list-->document list:validate role of user-->validate role of user:query document-->query document:document upload page-->document upload page:Validate print/download request-->Validate print/download request:unauthorized request,EI,1,6,3,2,1,control->entity->control->boundary->boundary->boundary
363,Youth:document list-->document list:validate role of user-->validate role of user:query document-->query document:document upload page-->document upload page:Validate print/download request-->Validate print/download request:download-->download:File Manager,EQ,1,7,3,3,1,control->entity->control->boundary->boundary->boundary->control
364,Youth:document list-->document list:validate role of user-->validate role of user:query document-->query document:document upload page-->document upload page:Validate print/download request-->Validate print/download request:download-->download:file manager,EQ,1,7,3,3,1,control->entity->control->boundary->boundary->boundary->control
