"","model1","model2","metric","direction","model1_mean","model2_mean","p_value","BH_p_value","bonferroni_p_value","cohen_d"
"37","fp","sloc","mmre","+",1.3012480337118,1.92987872986217,0.00999900009999,0.00999900009999,1,-0.993720380422822
"38","fp","ln_sloc","mmre","-",1.3012480337118,0.928590127811577,0.0071992800719928,0.00999900009999,1,0.975305858918984
"39","fp","step_lnr","mmre","+",1.3012480337118,2.18978166810898,0.0080991900809919,0.00999900009999,1,-0.978295216733115
"40","cosmic","sloc","mmre","-",2.08491195030468,1.92987872986217,0.0073992600739926,0.00999900009999,1,0.172195104302988
"41","cosmic","ln_sloc","mmre","-",2.08491195030468,0.928590127811577,0.00999900009999,0.00999900009999,1,1.55017545605076
"42","cosmic","step_lnr","mmre","+",2.08491195030468,2.18978166810898,0.007999200079992,0.00999900009999,1,-0.0943536976452914
"43","sloc","ln_sloc","mmre","-",1.92987872986217,0.928590127811577,0.00999900009999,0.00999900009999,1,1.73518980463388
"44","sloc","step_lnr","mmre","+",1.92987872986217,2.18978166810898,0.0063993600639936,0.00999900009999,1,-0.258369917023705
"45","ln_sloc","step_lnr","mmre","+",0.928590127811577,2.18978166810898,0.0087991200879912,0.00999900009999,1,-1.44886981558728
"46","neuralnet","lasso","pred25","+",0.12,0.00142857142857143,0.0077992200779922,0.00999900009999,1,1.3022718507072
"47","neuralnet","reg_tree","pred25","-",0.12,0.168571428571429,0.0058994100589941,0.00999900009999,1,-0.368891387977088
"48","neuralnet","tm1","pred25","+",0.12,0.0871428571428571,0.0064993500649935,0.00999900009999,1,0.28920529550231
"49","neuralnet","ucp","pred25","+",0.12,0.00571428571428571,0.0077992200779922,0.00999900009999,1,1.23353712260841
"50","neuralnet","fp","pred25","+",0.12,0.0514285714285714,0.0066993300669933,0.00999900009999,1,0.636848571026274
"51","neuralnet","cosmic","pred25","+",0.12,0.0857142857142857,0.0064993500649935,0.00999900009999,1,0.303959611192922
"52","neuralnet","sloc","pred25","+",0.12,0.0371428571428571,0.006999300069993,0.00999900009999,1,0.813371564261662
"53","neuralnet","ln_sloc","pred25","+",0.12,0.0828571428571429,0.0061993800619938,0.00999900009999,1,0.339978664371721
"54","neuralnet","step_lnr","pred25","+",0.12,0.0871428571428571,0.0064993500649935,0.00999900009999,1,0.274279923446735
"55","lasso","reg_tree","pred25","-",0.00142857142857143,0.168571428571429,0.0097990200979902,0.00999900009999,1,-1.73780574352498
"56","lasso","tm1","pred25","-",0.00142857142857143,0.0871428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,-1.23439381435865
"57","lasso","ucp","pred25","-",0.00142857142857143,0.00571428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.192079176221391
"58","lasso","fp","pred25","-",0.00142857142857143,0.0514285714285714,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.844247269960486
"59","lasso","cosmic","pred25","-",0.00142857142857143,0.0857142857142857,9.99900009999e-05,0.000620627592413173,0.017998200179982,-1.23773197425687
"60","lasso","sloc","pred25","-",0.00142857142857143,0.0371428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.746110019999276
"61","lasso","ln_sloc","pred25","-",0.00142857142857143,0.0828571428571429,9.99900009999e-05,0.000620627592413173,0.017998200179982,-1.31238768882641
"62","lasso","step_lnr","pred25","-",0.00142857142857143,0.0871428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,-1.08293776158145
"63","reg_tree","tm1","pred25","+",0.168571428571429,0.0871428571428571,0.0087991200879912,0.00999900009999,1,0.691457672149628
"64","reg_tree","ucp","pred25","+",0.168571428571429,0.00571428571428571,0.0095990400959904,0.00999900009999,1,1.66698600252473
"65","reg_tree","fp","pred25","+",0.168571428571429,0.0514285714285714,0.0091990800919908,0.00999900009999,1,1.0454970298422
"66","reg_tree","cosmic","pred25","+",0.168571428571429,0.0857142857142857,0.0092990700929907,0.00999900009999,1,0.708315860928601
"67","reg_tree","sloc","pred25","+",0.168571428571429,0.0371428571428571,0.0093990600939906,0.00999900009999,1,1.23430952357988
"68","reg_tree","ln_sloc","pred25","+",0.168571428571429,0.0828571428571429,0.0094990500949905,0.00999900009999,1,0.754780163113178
"69","reg_tree","step_lnr","pred25","+",0.168571428571429,0.0871428571428571,0.0088991100889911,0.00999900009999,1,0.658068530252166
"70","tm1","ucp","pred25","+",0.0871428571428571,0.00571428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,1.13850597244139
"71","tm1","fp","pred25","+",0.0871428571428571,0.0514285714285714,9.99900009999e-05,0.000620627592413173,0.017998200179982,0.396211284495006
"72","tm1","cosmic","pred25","+",0.0871428571428571,0.0857142857142857,9.99900009999e-05,0.000620627592413173,0.017998200179982,0.014849731779142
"73","tm1","sloc","pred25","+",0.0871428571428571,0.0371428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,0.601542103003449
"74","tm1","ln_sloc","pred25","+",0.0871428571428571,0.0828571428571429,9.99900009999e-05,0.000620627592413173,0.017998200179982,0.0465746999778635
"75","tm1","step_lnr","pred25","=",0.0871428571428571,0.0871428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,0
"76","ucp","fp","pred25","-",0.00571428571428571,0.0514285714285714,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.74145895927309
"77","ucp","cosmic","pred25","-",0.00571428571428571,0.0857142857142857,9.99900009999e-05,0.000620627592413173,0.017998200179982,-1.13926573783498
"78","ucp","sloc","pred25","-",0.00571428571428571,0.0371428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.618146635643918
"79","ucp","ln_sloc","pred25","-",0.00571428571428571,0.0828571428571429,9.99900009999e-05,0.000620627592413173,0.017998200179982,-1.19843181114745
"80","ucp","step_lnr","pred25","-",0.00571428571428571,0.0871428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,-1.00548706768485
"81","fp","cosmic","pred25","-",0.0514285714285714,0.0857142857142857,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.384756264637199
"82","fp","sloc","pred25","+",0.0514285714285714,0.0371428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,0.190990900175609
"83","fp","ln_sloc","pred25","-",0.0514285714285714,0.0828571428571429,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.371599859164952
"84","fp","step_lnr","pred25","-",0.0514285714285714,0.0871428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.365113951775182
"85","cosmic","sloc","pred25","+",0.0857142857142857,0.0371428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,0.592317461734135
"86","cosmic","ln_sloc","pred25","+",0.0857142857142857,0.0828571428571429,9.99900009999e-05,0.000620627592413173,0.017998200179982,0.0313937088871385
"87","cosmic","step_lnr","pred25","-",0.0857142857142857,0.0871428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.013811944963778
"88","sloc","ln_sloc","pred25","-",0.0371428571428571,0.0828571428571429,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.593295878967653
"89","sloc","step_lnr","pred25","-",0.0371428571428571,0.0871428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.547113863976684
"90","ln_sloc","step_lnr","pred25","-",0.0828571428571429,0.0871428571428571,9.99900009999e-05,0.000620627592413173,0.017998200179982,-0.0430505996957692
"91","neuralnet","lasso","mdmre","+",1.20899655524934,1.58193621911412,0.0088991100889911,0.00999900009999,1,-0.350190937113048
"92","neuralnet","reg_tree","mdmre","-",1.20899655524934,1.03816322478561,0.0093990600939906,0.00999900009999,1,0.173268817822308
"93","neuralnet","tm1","mdmre","-",1.20899655524934,0.719723692903983,0.0093990600939906,0.00999900009999,1,0.670955306921276
"94","neuralnet","ucp","mdmre","+",1.20899655524934,1.6067565419808,0.008999100089991,0.00999900009999,1,-0.371630758854223
"95","neuralnet","fp","mdmre","-",1.20899655524934,0.969182585553522,0.0092990700929907,0.00999900009999,1,0.298871896268324
"96","neuralnet","cosmic","mdmre","+",1.20899655524934,1.27189617638486,0.0074992500749925,0.00999900009999,1,-0.065213860310779
"97","neuralnet","sloc","mdmre","+",1.20899655524934,1.55602377201234,0.0083991600839916,0.00999900009999,1,-0.38066903524797
"98","neuralnet","ln_sloc","mdmre","-",1.20899655524934,0.775593086469542,0.0092990700929907,0.00999900009999,1,0.588462805580363
"99","neuralnet","step_lnr","mdmre","+",1.20899655524934,1.3056360179565,0.000999900009999,0.00562443755624438,0.17998200179982,-0.0970739946916504
"100","lasso","reg_tree","mdmre","-",1.58193621911412,1.03816322478561,0.0095990400959904,0.00999900009999,1,0.522688013107813
"101","lasso","tm1","mdmre","-",1.58193621911412,0.719723692903983,0.0097990200979902,0.00999900009999,1,1.07610214087551
"102","lasso","ucp","mdmre","+",1.58193621911412,1.6067565419808,0.0075992400759924,0.00999900009999,1,-0.0221487898679035
"103","lasso","fp","mdmre","-",1.58193621911412,0.969182585553522,0.0098990100989901,0.00999900009999,1,0.705638556560008
"104","lasso","cosmic","mdmre","-",1.58193621911412,1.27189617638486,0.0078992100789921,0.00999900009999,1,0.303945277106086
"105","lasso","sloc","mdmre","-",1.58193621911412,1.55602377201234,0.0078992100789921,0.00999900009999,1,0.0267084674492119
"106","lasso","ln_sloc","mdmre","-",1.58193621911412,0.775593086469542,0.0096990300969903,0.00999900009999,1,0.998109381603417
"107","lasso","step_lnr","mdmre","-",1.58193621911412,1.3056360179565,0.008999100089991,0.00999900009999,1,0.263287757294412
"108","reg_tree","tm1","mdmre","-",1.03816322478561,0.719723692903983,9.99900009999e-05,0.000620627592413173,0.017998200179982,0.45966435558018
"109","reg_tree","ucp","mdmre","+",1.03816322478561,1.6067565419808,0.0096990300969903,0.00999900009999,1,-0.543684846393677
"110","reg_tree","fp","mdmre","-",1.03816322478561,0.969182585553522,0.0053994600539946,0.00999900009999,0.971902809719028,0.0896528784558376
"111","reg_tree","cosmic","mdmre","+",1.03816322478561,1.27189617638486,0.0098990100989901,0.00999900009999,1,-0.249379882420383
"112","reg_tree","sloc","mdmre","+",1.03816322478561,1.55602377201234,0.0098990100989901,0.00999900009999,1,-0.586653591048312
"113","reg_tree","ln_sloc","mdmre","-",1.03816322478561,0.775593086469542,0.0045995400459954,0.00999900009999,0.827917208279172,0.374871396335501
"114","reg_tree","step_lnr","mdmre","+",1.03816322478561,1.3056360179565,0.008999100089991,0.00999900009999,1,-0.275989892055646
"115","tm1","ucp","mdmre","+",0.719723692903983,1.6067565419808,0.0097990200979902,0.00999900009999,1,-1.09736153359985
"116","tm1","fp","mdmre","+",0.719723692903983,0.969182585553522,0.0051994800519948,0.00999900009999,0.935906409359064,-0.640523724052222
"117","tm1","cosmic","mdmre","+",0.719723692903983,1.27189617638486,0.00999900009999,0.00999900009999,1,-0.834211669675531
"118","tm1","sloc","mdmre","+",0.719723692903983,1.55602377201234,0.00999900009999,0.00999900009999,1,-1.43657342989464
"119","tm1","ln_sloc","mdmre","+",0.719723692903983,0.775593086469542,0.0073992600739926,0.00999900009999,1,-0.24917803144056
"120","tm1","step_lnr","mdmre","+",0.719723692903983,1.3056360179565,0.0095990400959904,0.00999900009999,1,-0.829513205952181
"121","ucp","fp","mdmre","-",1.6067565419808,0.969182585553522,0.00999900009999,0.00999900009999,1,0.728723437115331
"122","ucp","cosmic","mdmre","-",1.6067565419808,1.27189617638486,0.0088991100889911,0.00999900009999,1,0.32649073239091
"123","ucp","sloc","mdmre","-",1.6067565419808,1.55602377201234,0.008999100089991,0.00999900009999,1,0.0519768823922813
"124","ucp","ln_sloc","mdmre","-",1.6067565419808,0.775593086469542,0.0097990200979902,0.00999900009999,1,1.01994707206619
"125","ucp","step_lnr","mdmre","-",1.6067565419808,1.3056360179565,0.0091990800919908,0.00999900009999,1,0.285462773292999
"126","fp","cosmic","mdmre","+",0.969182585553522,1.27189617638486,0.00999900009999,0.00999900009999,1,-0.408102528275864
"127","fp","sloc","mdmre","+",0.969182585553522,1.55602377201234,0.00999900009999,0.00999900009999,1,-0.873860486952645
"128","fp","ln_sloc","mdmre","-",0.969182585553522,0.775593086469542,0.0015998400159984,0.008726400087264,0.287971202879712,0.480451972879217
"129","fp","step_lnr","mdmre","+",0.969182585553522,1.3056360179565,0.0091990800919908,0.00999900009999,1,-0.430436071178339
"130","cosmic","sloc","mdmre","+",1.27189617638486,1.55602377201234,0.0024997500249975,0.00999900009999,0.44995500449955,-0.330868034391334
"131","cosmic","ln_sloc","mdmre","-",1.27189617638486,0.775593086469542,0.00999900009999,0.00999900009999,1,0.740834668156727
"132","cosmic","step_lnr","mdmre","+",1.27189617638486,1.3056360179565,0.0070992900709929,0.00999900009999,1,-0.0356157613631925
"133","sloc","ln_sloc","mdmre","-",1.55602377201234,0.775593086469542,0.00999900009999,0.00999900009999,1,1.31997555687335
"134","sloc","step_lnr","mdmre","-",1.55602377201234,1.3056360179565,0.0068993100689931,0.00999900009999,1,0.280256456541163
"135","ln_sloc","step_lnr","mdmre","+",0.775593086469542,1.3056360179565,0.0094990500949905,0.00999900009999,1,-0.742514050071908
"136","neuralnet","lasso","mae","+",8.18729518332624,10.418382177541,0.0083991600839916,0.00999900009999,1,-0.401277058773929
"137","neuralnet","reg_tree","mae","-",8.18729518332624,6.26275619318742,0.0084991500849915,0.00999900009999,1,0.414371331106546
"138","neuralnet","tm1","mae","-",8.18729518332624,2.799437468112,0.0096990300969903,0.00999900009999,1,1.33744283253634
"139","neuralnet","ucp","mae","+",8.18729518332624,10.7252244433673,0.0090990900909909,0.00999900009999,1,-0.454802696272275
"140","neuralnet","fp","mae","-",8.18729518332624,4.55436811799129,0.0095990400959904,0.00999900009999,1,0.880400303383968
"141","neuralnet","cosmic","mae","-",8.18729518332624,7.29719182606639,0.0024997500249975,0.00999900009999,0.44995500449955,0.189533153903358
"142","neuralnet","sloc","mae","-",8.18729518332624,6.75457555451759,0.0067993200679932,0.00999900009999,1,0.32597014725385
"143","neuralnet","ln_sloc","mae","-",8.18729518332624,3.25006544734052,0.0096990300969903,0.00999900009999,1,1.22649958136568
"144","neuralnet","step_lnr","mae","-",8.18729518332624,7.66423583838144,0.0078992100789921,0.00999900009999,1,0.105628482603516
"145","lasso","reg_tree","mae","-",10.418382177541,6.26275619318742,0.0098990100989901,0.00999900009999,1,0.90594982477853
"146","lasso","tm1","mae","-",10.418382177541,2.799437468112,0.00999900009999,0.00999900009999,1,1.92294888664038
"147","lasso","ucp","mae","+",10.418382177541,10.7252244433673,0.0098990100989901,0.00999900009999,1,-0.0554610788143939
"148","lasso","fp","mae","-",10.418382177541,4.55436811799129,0.00999900009999,0.00999900009999,1,1.44373811796824
"149","lasso","cosmic","mae","-",10.418382177541,7.29719182606639,0.00999900009999,0.00999900009999,1,0.672743721858341
"150","lasso","sloc","mae","-",10.418382177541,6.75457555451759,0.00999900009999,0.00999900009999,1,0.845265296997352
"151","lasso","ln_sloc","mae","-",10.418382177541,3.25006544734052,0.00999900009999,0.00999900009999,1,1.81061472881506
"152","lasso","step_lnr","mae","-",10.418382177541,7.66423583838144,0.0093990600939906,0.00999900009999,1,0.56229528251153
"153","reg_tree","tm1","mae","-",6.26275619318742,2.799437468112,0.0097990200979902,0.00999900009999,1,1.37369326703867
"154","reg_tree","ucp","mae","+",6.26275619318742,10.7252244433673,0.0098990100989901,0.00999900009999,1,-0.967651860975698
"155","reg_tree","fp","mae","-",6.26275619318742,4.55436811799129,0.0093990600939906,0.00999900009999,1,0.638665594747111
"156","reg_tree","cosmic","mae","+",6.26275619318742,7.29719182606639,0.0095990400959904,0.00999900009999,1,-0.296366293775901
"157","reg_tree","sloc","mae","+",6.26275619318742,6.75457555451759,0.0078992100789921,0.00999900009999,1,-0.160023633916821
"158","reg_tree","ln_sloc","mae","-",6.26275619318742,3.25006544734052,0.0095990400959904,0.00999900009999,1,1.1972435249865
"159","reg_tree","step_lnr","mae","+",6.26275619318742,7.66423583838144,0.000999900009999,0.00562443755624438,0.17998200179982,-0.36617276406312
"160","tm1","ucp","mae","+",2.799437468112,10.7252244433673,0.00999900009999,0.00999900009999,1,-1.986124379597
"161","tm1","fp","mae","+",2.799437468112,4.55436811799129,0.0082991700829917,0.00999900009999,1,-1.30345396052225
"162","tm1","cosmic","mae","+",2.799437468112,7.29719182606639,0.00999900009999,0.00999900009999,1,-1.71972127804937
"163","tm1","sloc","mae","+",2.799437468112,6.75457555451759,0.00999900009999,0.00999900009999,1,-1.95250997776365
"164","tm1","ln_sloc","mae","+",2.799437468112,3.25006544734052,0.0061993800619938,0.00999900009999,1,-0.453015394546125
"165","tm1","step_lnr","mae","+",2.799437468112,7.66423583838144,0.0091990800919908,0.00999900009999,1,-1.5946967981248
"166","ucp","fp","mae","-",10.7252244433673,4.55436811799129,0.00999900009999,0.00999900009999,1,1.50896623871436
"167","ucp","cosmic","mae","-",10.7252244433673,7.29719182606639,0.00999900009999,0.00999900009999,1,0.735025869061823
"168","ucp","sloc","mae","-",10.7252244433673,6.75457555451759,0.00999900009999,0.00999900009999,1,0.910586692652071
"169","ucp","ln_sloc","mae","-",10.7252244433673,3.25006544734052,0.00999900009999,0.00999900009999,1,1.87463036084892
"170","ucp","step_lnr","mae","-",10.7252244433673,7.66423583838144,0.0096990300969903,0.00999900009999,1,0.622013526772828
"171","fp","cosmic","mae","+",4.55436811799129,7.29719182606639,0.00999900009999,0.00999900009999,1,-0.992366964108278
"172","fp","sloc","mae","+",4.55436811799129,6.75457555451759,0.00999900009999,0.00999900009999,1,-0.993720380422822
"173","fp","ln_sloc","mae","-",4.55436811799129,3.25006544734052,0.0071992800719928,0.00999900009999,1,0.975305858918983
"174","fp","step_lnr","mae","+",4.55436811799129,7.66423583838144,0.0080991900809919,0.00999900009999,1,-0.978295216733115
"175","cosmic","sloc","mae","-",7.29719182606639,6.75457555451759,0.0073992600739926,0.00999900009999,1,0.172195104302988
"176","cosmic","ln_sloc","mae","-",7.29719182606639,3.25006544734052,0.00999900009999,0.00999900009999,1,1.55017545605076
"177","cosmic","step_lnr","mae","+",7.29719182606639,7.66423583838144,0.007999200079992,0.00999900009999,1,-0.0943536976452914
"178","sloc","ln_sloc","mae","-",6.75457555451759,3.25006544734052,0.00999900009999,0.00999900009999,1,1.73518980463388
"179","sloc","step_lnr","mae","+",6.75457555451759,7.66423583838144,0.0063993600639936,0.00999900009999,1,-0.258369917023705
"180","ln_sloc","step_lnr","mae","+",3.25006544734052,7.66423583838144,0.0087991200879912,0.00999900009999,1,-1.44886981558728
