id,element,useCase,type,component
141,User:Picture restore button,Restore Reported Picture,control,Picture
142,Picture restore button:Restore reported picture,Restore Reported Picture,control,Picture
143,Restore reported picture:Report,Restore Reported Picture,entity,Report
144,stl#User:Picture restore button,Restore Reported Picture,Stimulus,undefined
145,User:Download button,Save Picture to Device,boundary,DeleteEventButton
146,Download button:download to phone,Save Picture to Device,control,downloadtophone
147,download to phone:Local Storage,Save Picture to Device,entity,LocalStorage
148,Picture:download to phone,Save Picture to Device,control,downloadtophone
149,download to phone:Picture,Save Picture to Device,control,Picture
150,stl#User:Download button,Save Picture to Device,Stimulus,undefined
151,User:List of Events,Search Events,boundary,DeleteEventButton
152,User:Search box of events,Search Events,control,SearchResult
153,Search events by name:Event,Search Events,boundary,DeleteEventButton
154,Search events by name:List of Events,Search Events,boundary,DeleteEventButton
155,Search box of events:Search events by name,Search Events,control,SearchResult
156,stl#User:List of Events,Search Events,Stimulus,undefined
157,stl#User:Search box of events,Search Events,Stimulus,undefined
158,User:Image Filter Box,Search Pictures,boundary,AppMainPage
159,User:Query Picture List,Search Pictures,control,Picture
160,User:List of pictures,Search Pictures,control,Picture
161,Filter Pictures:List of pictures,Search Pictures,control,Picture
162,Image Filter Box:Filter Pictures,Search Pictures,control,Picture
163,retrive the list of picture:Image Filter Box,Search Pictures,boundary,AppMainPage
164,retrive the list of picture:Picture,Search Pictures,control,Picture
165,Query Picture List:retrive the list of picture,Search Pictures,control,Picture
166,stl#User:Image Filter Box,Search Pictures,Stimulus,undefined
167,stl#User:Query Picture List,Search Pictures,Stimulus,undefined
168,stl#User:List of pictures,Search Pictures,Stimulus,undefined
169,User:Sorting options,Sort Pictures,control,Optionstopost
170,User:Sorted List of Pictures,Sort Pictures,control,Picture
171,User:Filter Icon,Sort Pictures,boundary,Hashtagicon
172,User:Sorting options,Sort Pictures,control,Optionstopost
173,Display sorting options:Sorting options,Sort Pictures,control,Optionstopost
174,Display sorting options:Sorting options,Sort Pictures,control,Optionstopost
175,Filter Icon:Display sorting options,Sort Pictures,control,Optionstopost
176,sort the picture:Sorted List of Pictures,Sort Pictures,control,Picture
177,Sorting options:sort the picture,Sort Pictures,control,Picture
178,stl#User:Sorting options,Sort Pictures,Stimulus,undefined
179,stl#User:Sorted List of Pictures,Sort Pictures,Stimulus,undefined
180,stl#User:Filter Icon,Sort Pictures,Stimulus,undefined
181,stl#User:Sorting options,Sort Pictures,Stimulus,undefined
182,User:Confirm Dialog,Suspend User - Confirm,control,ConfirmDialog
183,User:User List,Suspend User - Confirm,boundary,SuspendUser
184,User:Click user suspend button,Suspend User - Confirm,boundary,SuspendUser
185,Click user suspend button:Prompt confirm dialog,Suspend User - Confirm,control,ConfirmDialog
186,Confirm Dialog:Suspend User,Suspend User - Confirm,boundary,SuspendUser
187,Prompt confirm dialog:Confirm Dialog,Suspend User - Confirm,control,ConfirmDialog
188,Suspend User:User,Suspend User - Confirm,boundary,SuspendUser
189,Suspend User:User List,Suspend User - Confirm,boundary,SuspendUser
190,stl#User:Confirm Dialog,Suspend User - Confirm,Stimulus,undefined
191,stl#User:User List,Suspend User - Confirm,Stimulus,undefined
192,stl#User:Click user suspend button,Suspend User - Confirm,Stimulus,undefined
193,User:The heart icon on picture,Unlike Picture,control,Picture
194,User:Total Number of Likes,Unlike Picture,boundary,TotalNumberofLikes
195,remove the user liking information:Like Information,Unlike Picture,boundary,Warninginformationofduplicate
196,The heart icon on picture:remove the user liking information,Unlike Picture,boundary,Warninginformationofduplicate
197,remove the user liking information:Total Number of Likes,Unlike Picture,boundary,TotalNumberofLikes
198,stl#User:The heart icon on picture,Unlike Picture,Stimulus,undefined
199,stl#User:Total Number of Likes,Unlike Picture,Stimulus,undefined
200,Admin:Event Information Update Page,Update Event,boundary,Warninginformationofduplicate
201,Admin:Event List,Update Event,boundary,DeleteEventButton
202,Admin:Event Update Button,Update Event,boundary,DeleteEventButton
203,Update Event Information:Event,Update Event,boundary,DeleteEventButton
204,retrieve events:Event,Update Event,boundary,DeleteEventButton
205,Event Information Update Page:Update Event Information,Update Event,boundary,Warninginformationofduplicate
206,Prompt Event Update Dialog:Event Information Update Page,Update Event,boundary,Warninginformationofduplicate
207,Update Event Information:Event Information Update Page,Update Event,boundary,Warninginformationofduplicate
208,Event List:Prompt Event Update Dialog,Update Event,control,ConfirmDialog
209,retrieve events:Event List,Update Event,boundary,DeleteEventButton
210,Event Update Button:retrieve events,Update Event,boundary,DeleteEventButton
211,stl#Admin:Event Information Update Page,Update Event,Stimulus,undefined
212,stl#Admin:Event List,Update Event,Stimulus,undefined
213,stl#Admin:Event Update Button,Update Event,Stimulus,undefined
214,User:Radius Setting Button,View Nearby Pictures,boundary,DeleteEventButton
215,Search pictures by radius:Pictures,View Nearby Pictures,control,Picture
216,Radius Setting Button:Search pictures by radius,View Nearby Pictures,control,Picture
217,stl#User:Radius Setting Button,View Nearby Pictures,Stimulus,undefined
218,User:Picture Gallery,View Specific Picture,control,Picture
219,retrieve picture details:Picture,View Specific Picture,control,Picture
220,Picture Gallery:retrieve picture details,View Specific Picture,control,Picture
221,stl#User:Picture Gallery,View Specific Picture,Stimulus,undefined
