id,element,useCase,type,component
66,send message button:display send message page,Send Messages to Other Language Learner,boundary,Message
67,save message into database:message,Send Messages to Other Language Learner,boundary,Message
68,save message into database:successful message,Send Messages to Other Language Learner,boundary,Message
69,save message into database:successfully sent page,Send Messages to Other Language Learner,boundary,MessageService
70,stl#Language learner:type message content,Send Messages to Other Language Learner,Stimulus,undefined
71,stl#Language learner:successfully sent page,Send Messages to Other Language Learner,Stimulus,undefined
72,stl#Language learner:successful message,Send Messages to Other Language Learner,Stimulus,undefined
73,stl#Language learner:send button,Send Messages to Other Language Learner,Stimulus,undefined
74,stl#Language learner:send message button,Send Messages to Other Language Learner,Stimulus,undefined
75,stl#Language learner:"please fill in the content" page,Send Messages to Other Language Learner,Stimulus,undefined
76,stl#Language learner:profile page of other language larner,Send Messages to Other Language Learner,Stimulus,undefined
77,Language learner:Sign up form,Sign Up,boundary,Signupform
78,Language learner:Home page,Sign Up,boundary,Message
79,Language learner:Submit button,Sign Up,boundary,LoginButton
80,Language learner:Sign up message,Sign Up,boundary,Message
81,Create account:Account,Sign Up,entity,Account
82,Create account:Object1,Sign Up,boundary,Object1
83,Create account:Log in user,Sign Up,control,User
84,checks required fields:Create account,Sign Up,entity,Account
85,Log in user:Home page,Sign Up,boundary,Message
86,check username/email exist:Sign up message,Sign Up,boundary,Message
87,checks required fields:Sign up message,Sign Up,boundary,Message
88,Submit button:check username/email exist,Sign Up,entity,MatchService
89,check username/email exist:checks required fields,Sign Up,control,CheckPassword
90,stl#Language learner:Sign up form,Sign Up,Stimulus,undefined
91,stl#Language learner:Home page,Sign Up,Stimulus,undefined
92,stl#Language learner:Submit button,Sign Up,Stimulus,undefined
93,stl#Language learner:Sign up message,Sign Up,Stimulus,undefined
94,Update learner's profile,Update Profile,boundary,Message
95,validate_access_tocken(),Update Profile,control,Authorization API
96,response,Update Profile,boundary,Message
97,validate_data(),Update Profile,boundary,Message
98,update_profile(),Update Profile,boundary,Profile API
99,validate_data(),Update Profile,boundary,Profile API
100,update_user_data(),Update Profile,entity,MatchService
101,update_result,Update Profile,boundary,Profile API
102,Api call status,Update Profile,boundary,Profile API
103,Display update result,Update Profile,actor,undefined
104,stl#Update learner's profile,Update Profile,Stimulus,undefined
105,Lanugage learner:Update successful message,Update Profile,boundary,MessageService
106,Lanugage learner:Profile update form,Update Profile,boundary,Profile API
107,Lanugage learner:Submit button,Update Profile,boundary,LoginButton
108,Submit button:check required fields,Update Profile,control,CheckPassword
109,Update language learner information:Update successful message,Update Profile,boundary,MessageService
110,Update language learner information:account,Update Profile,entity,Account
111,check required fields:Update language learner information,Update Profile,control,Language
112,stl#Lanugage learner:Update successful message,Update Profile,Stimulus,undefined
113,stl#Lanugage learner:Profile update form,Update Profile,Stimulus,undefined
114,stl#Lanugage learner:Submit button,Update Profile,Stimulus,undefined
