id,element,useCase,type,component
113,clicks on read button:Display welcome message,Read Welcome Message,control,Displaywelcomemessage
114,opens Go Grrrls App :Show the home page of the app ,Read Welcome Message,control,Home
115,stl#User:clicks on read button,Read Welcome Message,Stimulus,undefined
116,stl#User:Click on view content ,Read Welcome Message,Stimulus,undefined
117,stl#User:opens Go Grrrls App ,Read Welcome Message,Stimulus,undefined
118,User:User enters her Twitter account credentials ,Share on twitter,boundary,Twitter
119,User:clicks on Watch more link ,Share on twitter,boundary,clicksonreadbutton
120,User:opens Go Grrrls App ,Share on twitter,boundary,Go Grrrls App
121,User:clicks on specific chapter ,Share on twitter,control,Chapter
122,User:Click on view content ,Share on twitter,boundary,clicksonreadbutton
123,User:The user clicks on the Twitter option among the listed one ,Share on twitter,boundary,clicksonreadbutton
124,Chapter content is loaded and with watch more link listed :The video is loaded from the YouTube API and is available to watch along with the text in-line,Share on twitter,control,Youtube API
125,Display all the chapters listed:Chapter content is loaded and with watch more link listed ,Share on twitter,control,chapter controller
126,clicks on specific chapter :Chapter content is loaded and with watch more link listed ,Share on twitter,control,chapter controller
127,Click on view content :Display all the chapters listed,Share on twitter,control,Chapter
128,Show the home page of the app :Display all the chapters listed,Share on twitter,control,Chapter
129,opens Go Grrrls App :Show the home page of the app ,Share on twitter,control,Home
130,The user clicks on the Twitter option among the listed one :User is taken to login page of Twitter,Share on twitter,boundary,Twitter
131,The video is loaded from the YouTube API and is available to watch along with the text in-line:User is taken to login page of Twitter,Share on twitter,boundary,Twitter
132,clicks on Watch more link :The video is loaded from the YouTube API and is available to watch along with the text in-line,Share on twitter,control,Youtube API
133,User is taken to login page of Twitter:The video is posted on user��s Twitter account,Share on twitter,control,Video controller
134,User enters her Twitter account credentials :The video is posted on user��s Twitter account,Share on twitter,control,Video controller
135,stl#User:User enters her Twitter account credentials ,Share on twitter,Stimulus,undefined
136,stl#User:clicks on Watch more link ,Share on twitter,Stimulus,undefined
137,stl#User:opens Go Grrrls App ,Share on twitter,Stimulus,undefined
138,stl#User:clicks on specific chapter ,Share on twitter,Stimulus,undefined
139,stl#User:Click on view content ,Share on twitter,Stimulus,undefined
140,stl#User:The user clicks on the Twitter option among the listed one ,Share on twitter,Stimulus,undefined
141,undefined,Use Case1,undefined,Object1
142,stl#undefined,Use Case1,Stimulus,undefined
143,User: opens Go Grrrls App ,View hints based on question,boundary,Go Grrrls App
144,User:Click on view content ,View hints based on question,boundary,clicksonreadbutton
145, opens Go Grrrls App :Show the home page of the app ,View hints based on question,control,Home
146,Click on view content :Display all the hints based on question,View hints based on question,control,Questions
147,Show the home page of the app :Display all the hints based on question,View hints based on question,control,Questions
148,stl#User: opens Go Grrrls App ,View hints based on question,Stimulus,undefined
149,stl#User:Click on view content ,View hints based on question,Stimulus,undefined
150,User: opens Go Grrrls App ,View table contents,boundary,Go Grrrls App
151,User:Click on the table contents  to view ,View table contents,boundary,clicksonreadbutton
152, opens Go Grrrls App :Show the home page of the app ,View table contents,control,Home
153,Click on the table contents  to view :Display all table contens,View table contents,control,Displaywelcomemessage
154,Show the home page of the app :Display all table contens,View table contents,control,Displaywelcomemessage
155,stl#User: opens Go Grrrls App ,View table contents,Stimulus,undefined
156,stl#User:Click on the table contents  to view ,View table contents,Stimulus,undefined
157,User:User enters her Twitter account credentials ,watch video in full screen,boundary,Twitter
158,User:clicks on Watch more link ,watch video in full screen,boundary,clicksonreadbutton
159,User:opens Go Grrrls App ,watch video in full screen,boundary,Go Grrrls App
160,User:clicks on specific chapter ,watch video in full screen,control,Chapter
161,User:The user clicks on the full-screen option listed on the video layout window ,watch video in full screen,boundary,clicksonreadbutton
162,User:Click on view content ,watch video in full screen,boundary,clicksonreadbutton
163,Chapter content is loaded and with watch more link listed :The video is loaded from the YouTube API and is available to watch along with the text in-line,watch video in full screen,control,Youtube API
164,Display all the chapters listed:Chapter content is loaded and with watch more link listed ,watch video in full screen,control,chapter controller
165,clicks on specific chapter :Chapter content is loaded and with watch more link listed ,watch video in full screen,control,chapter controller
166,Click on view content :Display all the chapters listed,watch video in full screen,control,Chapter
167,Show the home page of the app :Display all the chapters listed,watch video in full screen,control,Chapter
168,opens Go Grrrls App :Show the home page of the app ,watch video in full screen,control,Home
169,The user clicks on the full-screen option listed on the video layout window :The video starts playing in full-screen mode,watch video in full screen,control,Video
170,The video is loaded from the YouTube API and is available to watch along with the text in-line:The video starts playing in full-screen mode,watch video in full screen,control,Video
171,clicks on Watch more link :The video is loaded from the YouTube API and is available to watch along with the text in-line,watch video in full screen,control,Youtube API
172,The video starts playing in full-screen mode:The video is posted on user��s Twitter account,watch video in full screen,control,Video controller
173,User enters her Twitter account credentials :The video is posted on user��s Twitter account,watch video in full screen,control,Video controller
174,stl#User:User enters her Twitter account credentials ,watch video in full screen,Stimulus,undefined
175,stl#User:clicks on Watch more link ,watch video in full screen,Stimulus,undefined
176,stl#User:opens Go Grrrls App ,watch video in full screen,Stimulus,undefined
177,stl#User:clicks on specific chapter ,watch video in full screen,Stimulus,undefined
178,stl#User:The user clicks on the full-screen option listed on the video layout window ,watch video in full screen,Stimulus,undefined
179,stl#User:Click on view content ,watch video in full screen,Stimulus,undefined
