id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,AVG_DETs
6,stl#User:social media login buttons->User:social media login buttons->social media login buttons:display crendential input page->display crendential input page:credential input page->credential input page:query facebook info->query facebook info:session,Sign in social media accounts,TRAN_NA,6,11,2.2,5,13.2,1.833333333
11,stl#User:like post button->User:like post button->like post button:save the like status->save the like status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:post is liked message,Like a thread or a post,TRAN_NA,6,11,5.6,5,33.6,1.833333333
16,stl#User:like post button->User:like post button->like post button:save the like status->save the like status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:point,Like a thread or a post,TRAN_NA,6,11,5.4,5,32.4,1.833333333
36,stl#User:like thread button->User:like thread button->like thread button:save the like status->save the like status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:post is liked message,Like a thread or a post,TRAN_NA,6,11,7,5,42,1.833333333
41,stl#User:like thread button->User:like thread button->like thread button:save the like status->save the like status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:point,Like a thread or a post,TRAN_NA,6,11,6.8,5,40.8,1.833333333
11,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:thread is unliked message,Unlike a thread or a post,TRAN_NA,6,11,4,5,24,1.833333333
12,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:post is unliked message,Unlike a thread or a post,TRAN_NA,6,11,4,5,24,1.833333333
13,stl#User:unlike post button->User:unlike post button->unlike post button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:point,Unlike a thread or a post,TRAN_NA,6,11,4,5,24,1.833333333
18,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:thread is unliked message,Unlike a thread or a post,TRAN_NA,6,11,4,5,24,1.833333333
19,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:post is unliked message,Unlike a thread or a post,TRAN_NA,6,11,4,5,24,1.833333333
20,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of the post->update like number of the post:calculate points of the owner->calculate points of the owner:point,Unlike a thread or a post,TRAN_NA,6,11,4,5,24,1.833333333
2,stl#User:Maintain social network page->User:Maintain social network page->Maintain social network page:Maintain social network->Maintain social network:Show confirmation page->Show confirmation page:Maintain social network page->Maintain social network page:Maintain social network,Maintain social network,TRAN_NA,6,12,2.6,5,15.6,2
13,"stl#Transport Coordinator:""Manage buildings/hubs/disasters"" button->Transport Coordinator:""Manage buildings/hubs/disasters"" button->""Manage buildings/hubs/disasters"" button:Redirects to the management buildings/hubs/disasters page->Redirects to the management buildings/hubs/disasters page:Management buildings/hub/disasters page->Management buildings/hub/disasters page:Delete records from the database->Delete records from the database:builds/hubs/diasters db",Management buildings/hubs/disasters in the database,TRAN_NA,6,12,4,5,24,2
5,stl#User:Delete requirement button->User:Delete requirement button->Delete requirement button:check correctness of the input->check correctness of the input:delete requirement from db->delete requirement from db:show confirmation requirement is deleted->show confirmation requirement is deleted:deletion success message,Delete degress requirement,TRAN_NA,6,12,4.6,5,27.6,2
24,stl#The weight loser:invite sponsor page->The weight loser:invite sponsor page->invite sponsor page:add sponsor to temparily selected sponsors list->add sponsor to temparily selected sponsors list:detaul message sent ot the email->detaul message sent ot the email:system generates the invitation links->system generates the invitation links:temporarily selected sponsors list,Invite sponsor,TRAN_NA,6,12,5.4,5,32.4,2
3,stl#Weight loser:login facebook button->Weight loser:login facebook button->login facebook button:get information from facebook->get information from facebook:check if response contains user inform->check if response contains user inform:add user into the system if not registered->add user into the system if not registered:user,Login via facebook,TRAN_NA,6,12,2.2,5,13.2,2
7,stl#User:follow/unfollow button->User:follow/unfollow button->follow/unfollow button:Popup confirm diagram->Popup confirm diagram:Confirm dialog->Confirm dialog:Update subscription information->Update subscription information:Subscription,Follow/unfollow a provider,TRAN_NA,6,12,2,5,12,2
3,stl#User:forget password button->User:forget password button->forget password button:display forgot password page->display forgot password page:forgot password page->forgot password page:reset password->reset password:Login Info,Forgets password,TRAN_NA,6,12,2.6,5,15.6,2
17,stl#User:advanced search page->User:advanced search page->advanced search page:check validity of search string->check validity of search string:search people company group by options->search people company group by options:SQl injection protection->SQl injection protection:empty list of search results,Advanced Search Functionality,TRAN_NA,6,12,4.6,5,27.6,2
18,stl#User:advanced search page->User:advanced search page->advanced search page:check validity of search string->check validity of search string:search people company group by options->search people company group by options:SQl injection protection->SQl injection protection:No matched results,Advanced Search Functionality,TRAN_NA,6,12,4.6,5,27.6,2
19,stl#User:advanced search page->User:advanced search page->advanced search page:check validity of search string->check validity of search string:search people company group by options->search people company group by options:SQl injection protection->SQl injection protection:Matched results,Advanced Search Functionality,TRAN_NA,6,12,4.6,5,27.6,2
30,stl#User:LikedIn Button->User:LikedIn Button->LikedIn Button:open linkedin crendential input page->open linkedin crendential input page:LikedIn Credential Input Page->LikedIn Credential Input Page:Query user information from LinkedIN->Query user information from LinkedIN:prompt error with linkedin login,Create Profile,TRAN_NA,6,12,6.6,5,39.6,2
6,stl#User:Confirmation dialog->User:Confirmation dialog->Confirmation dialog:Popup confirmation dialog->Popup confirmation dialog:join/leave group button->join/leave group button:Popup confirmation dialog->Popup confirmation dialog:join/leave group button,Join/leave group,TRAN_NA,6,12,4.6,5,27.6,2
17,stl#Administrator:User management button->Administrator:User management button->User management button:validate role of user->validate role of user:user management page->user management page:check the status of user->check the status of user:user is already activated error,Activate user,TRAN_NA,6,12,4.8,5,28.8,2
8,stl#Actor:Selecting settings button->Actor:Selecting settings button->Selecting settings button:Display dropdown settings menu->Display dropdown settings menu:dropdown settings menu->dropdown settings menu:query projects->query projects:Project,Change Project,TRAN_NA,6,12,5.2,5,31.2,2
7,stl#Valet:valet information input page->Valet:valet information input page->valet information input page:validate the form->validate the form:generate random empolyee id->generate random empolyee id:update employee information->update employee information:system error when connecting server,Add Employee,TRAN_NA,6,12,4.2,5,25.2,2
8,stl#Valet:valet information input page->Valet:valet information input page->valet information input page:validate the form->validate the form:generate random empolyee id->generate random empolyee id:update employee information->update employee information:employee,Add Employee,TRAN_NA,6,12,5.2,5,31.2,2
1,stl#User:confirm logout button->User:confirm logout button->confirm logout button:validate usename and password->validate usename and password:validate usename and password->validate usename and password:show confirmation->show confirmation:Homepage,Logout,CTRL;EXTCLL;INT,6,12,4.2,5,25.2,2
4,stl#User:Logout page->User:Logout page->Logout page:validate usename and password->validate usename and password:validate usename and password->validate usename and password:show confirmation->show confirmation:Homepage,Logout,CTRL;EXTCLL;INT,6,12,4.2,5,25.2,2
4,stl#User:clicks match button->User:clicks match button->clicks match button:checks language preferences for each language learner ->checks language preferences for each language learner :Show a list of Language Learners ->Show a list of Language Learners :show confirmation->show confirmation:Homepage,Search for Native Speaker,TRAN_NA,6,12,4.6,5,27.6,2
1,stl#User:Maintain  blog   page->User:Maintain  blog   page->Maintain  blog   page:Manage a  blog->Manage a  blog:Show confirmation page ->Show confirmation page :Maintain  blog   page->Maintain  blog   page:Manage a  blog,Maintain blog,TRAN_NA,6,13,4.2,5,25.2,2.166666667
2,stl#User:Donating money page->User:Donating money page->Donating money page:choose  method for donation->choose  method for donation:Show confirmation page->Show confirmation page:Donating money page->Donating money page:choose  method for donation,Donate money to CSC,CTRL,6,13,5,5,30,2.166666667
3,stl#User:enter credentials page->User:enter credentials page->enter credentials page:check credentials->check credentials:redirect to login screen->redirect to login screen:enter credentials page->enter credentials page:check credentials,Disallow user to login for wrong credentials,TRAN_NA,6,13,3.8,5,22.8,2.166666667
4,stl#User:enter credentials page->User:enter credentials page->enter credentials page:check credentials->check credentials:redirect to login screen->redirect to login screen:enter credentials page->enter credentials page:check credentials,Login,TRAN_NA,6,13,5.6,5,33.6,2.166666667
5,stl#User:Delete sphere button->User:Delete sphere button->Delete sphere button:Display confirmation prompt->Display confirmation prompt:confirmation prompt->confirmation prompt:market as deleted in db->market as deleted in db:sphere,Delete sphere,CTRL,6,13,2.2,5,13.2,2.166666667
3,"stl#User:""open a sphere template""->User:""open a sphere template""->""open a sphere template"":display a list of questions and nodes page->display a list of questions and nodes page:List of questions and nodes->List of questions and nodes:save template->save template:template info",Save as template,TRAN_NA,6,13,2.6,5,15.6,2.166666667
4,"stl#User:""open a sphere template""->User:""open a sphere template""->""open a sphere template"":display a list of questions and nodes page->display a list of questions and nodes page:List of questions and nodes->List of questions and nodes:save template->save template:Show message for storing the info.",Save as template,TRAN_NA,6,13,2.4,5,14.4,2.166666667
16,"stl#Transport Coordinator:""Manage victims/EMT assignments"" button->Transport Coordinator:""Manage victims/EMT assignments"" button->""Manage victims/EMT assignments"" button:Redirect to management/EMT assignments page->Redirect to management/EMT assignments page:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Hospital information",Manage victim emergency emt assignment information,TRAN_NA,6,13,10.2,5,61.2,2.166666667
4,"stl#Supervisor:Manage individualss page with list of individual details->Supervisor:Manage individualss page with list of individual details->Manage individualss page with list of individual details:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:""Resend OTP"" Page->""Resend OTP"" Page:clears device ID of volunteer->clears device ID of volunteer:volunteer info database",Resent one time pass email,TRAN_NA,6,13,7.6,5,45.6,2.166666667
15,"stl#Supervisor:""Resend OTP"" Page->Supervisor:""Resend OTP"" Page->""Resend OTP"" Page:clears device ID of volunteer->clears device ID of volunteer:sends OTP to volunteer's email ID->sends OTP to volunteer's email ID:Redirect to the manage individuals page->Redirect to the manage individuals page:Manage Individuals Page",Resent one time pass email,TRAN_NA,6,13,7.6,5,45.6,2.166666667
4,stl#Supervisor:Individual resend OTP page->Supervisor:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:sends OTP to volunteer email ID->sends OTP to volunteer email ID:Redirect to the manage individuals page->Redirect to the manage individuals page:Manage Individuals Page,Retrieve and update victim data,TRAN_NA,6,13,11,5,66,2.166666667
11,stl#Supervisor:management page with list of individual details->Supervisor:management page with list of individual details->management page with list of individual details:Redirects to the individual resent otp page->Redirects to the individual resent otp page:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:volunteer database,Retrieve and update victim data,TRAN_NA,6,13,11,5,66,2.166666667
13,stl#supervisor:Resend OTP page->supervisor:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :sends OTP to volunteer's email ID->sends OTP to volunteer's email ID:Redirect to management indivisuals page->Redirect to management indivisuals page:Transport coordinate page,resend one time pass email,TRAN_NA,6,13,5.6,5,33.6,2.166666667
2,stl#User:update requiremeents page->User:update requiremeents page->update requiremeents page:check correctness of the input->check correctness of the input:udpate user profile->udpate user profile:show confirmation requirement is updated->show confirmation requirement is updated:updae success message,Update existing degree requirements,TRAN_NA,6,13,4.6,5,27.6,2.166666667
7,stl#User:add vew button->User:add vew button->add vew button:validate the role of user->validate the role of user:document upload page->document upload page:validate information of description->validate information of description:invalid description message,upload document,TRAN_NA,6,13,2.4,5,14.4,2.166666667
9,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:survey db,delete a survey,TRAN_NA,6,13,3.2,5,19.2,2.166666667
3,stl#administrator:quit without saving button->administrator:quit without saving button->quit without saving button:Display a confirmation dialog->Display a confirmation dialog:confirmation dialog->confirmation dialog:delete answers->delete answers:temprary file,retract a survey,TRAN_NA,6,13,2.4,5,14.4,2.166666667
4,stl#administrator:quit without saving button->administrator:quit without saving button->quit without saving button:Display a confirmation dialog->Display a confirmation dialog:confirmation dialog->confirmation dialog:delete answers->delete answers:delete success message,retract a survey,TRAN_NA,6,13,2.6,5,15.6,2.166666667
5,stl#administrator:quit without saving button->administrator:quit without saving button->quit without saving button:Display a confirmation dialog->Display a confirmation dialog:confirmation dialog->confirmation dialog:delete answers->delete answers:answer storage,retract a survey,TRAN_NA,6,13,3,5,18,2.166666667
28,stl#The weight loser:invite sponsor page->The weight loser:invite sponsor page->invite sponsor page:add sponsor to temparily selected sponsors list->add sponsor to temparily selected sponsors list:detaul message sent ot the email->detaul message sent ot the email:system generates the invitation links->system generates the invitation links:error in access facebook information,Invite sponsor,TRAN_NA,6,13,6,5,36,2.166666667
11,stl#Weight loser:login page->Weight loser:login page->login page:redirect to the account creation page->redirect to the account creation page:account creation page->account creation page:validate the entered information for redundancy->validate the entered information for redundancy:error message,Register,TRAN_NA,6,13,2,5,12,2.166666667
12,stl#User:Confirmation dialog->User:Confirmation dialog->Confirmation dialog:Popup confirmation dialog->Popup confirmation dialog:Confirmation dialog->Confirmation dialog:Save corresponding status->Save corresponding status:group,Join/leave group,TRAN_NA,6,13,3.8,5,22.8,2.166666667
16,stl#Administrator:user information page->Administrator:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:invalid input information error,Edit user,TRAN_NA,6,13,5.6,5,33.6,2.166666667
10,stl#Case manager:Reset security questions->Case manager:Reset security questions->Reset security questions:validate role of user->validate role of user:security questions reset page->security questions reset page:validate typed in security questions->validate typed in security questions:invalid security questions,Reset Security Questions,TRAN_NA,6,13,11,5,66,2.166666667
15,stl#Administrator:Reset security questions->Administrator:Reset security questions->Reset security questions:validate role of user->validate role of user:security questions reset page->security questions reset page:validate typed in security questions->validate typed in security questions:invalid security questions,Reset Security Questions,TRAN_NA,6,13,11,5,66,2.166666667
2,stl#User:document upload button->User:document upload button->document upload button:validate login information->validate login information:document upload page->document upload page:store the document->store the document:document,Secure Document Management,CTRL,6,13,5,5,30,2.166666667
2,stl#Creator:Tour detail->Creator:Tour detail->Tour detail:check tour detail->check tour detail:update tour detail->update tour detail:update error->update error:Update error message,Creator modify tour details,CTRL,6,13,4.4,5,26.4,2.166666667
12,stl#Valet:checked in by another valet->Valet:checked in by another valet->checked in by another valet:Redirect to venue list->Redirect to venue list:venue list->venue list:check if active->check if active:inactive employee,Check in as valet,TRAN_NA,6,13,4.2,5,25.2,2.166666667
1,stl#Valet:manage empolyee table->Valet:manage empolyee table->manage empolyee table:Redirect to vehicle request screen->Redirect to vehicle request screen:system error when connecting server->system error when connecting server:pull advertisement for random venue->pull advertisement for random venue:valet,Remove Employee,CTRL;EXTCLL;INT,6,13,4.2,5,25.2,2.166666667
3,stl#Valet:remove valet button->Valet:remove valet button->remove valet button:displays a prompt for confirmation->displays a prompt for confirmation:remove confirmation dialog->remove confirmation dialog:remove employee from db->remove employee from db:system error when connecting server,Remove Location,TRAN_NA,6,13,3.4,5,20.4,2.166666667
4,stl#Valet:remove valet button->Valet:remove valet button->remove valet button:displays a prompt for confirmation->displays a prompt for confirmation:remove confirmation dialog->remove confirmation dialog:remove employee from db->remove employee from db:manage employee screen,Remove Location,TRAN_NA,6,13,4.2,5,25.2,2.166666667
5,stl#Valet:remove valet button->Valet:remove valet button->remove valet button:displays a prompt for confirmation->displays a prompt for confirmation:remove confirmation dialog->remove confirmation dialog:remove employee from db->remove employee from db:employee,Remove Location,TRAN_NA,6,13,4.2,5,25.2,2.166666667
28,stl#User:like thread button->User:like thread button->like thread button:save the like status->save the like status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:post is liked message,Like a thread or a post,TRAN_NA,6,13,5.8,5,34.8,2.166666667
33,stl#User:like thread button->User:like thread button->like thread button:save the like status->save the like status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:point,Like a thread or a post,TRAN_NA,6,13,5.6,5,33.6,2.166666667
23,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:thread is unliked message,Unlike a thread or a post,TRAN_NA,6,13,3.6,5,21.6,2.166666667
24,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:post is unliked message,Unlike a thread or a post,TRAN_NA,6,13,3.6,5,21.6,2.166666667
25,stl#User:unlike thread button->User:unlike thread button->unlike thread button:save the unlike status->save the unlike status:update like number of thread->update like number of thread:calculate points of the owner->calculate points of the owner:point,Unlike a thread or a post,TRAN_NA,6,13,3.6,5,21.6,2.166666667
6,"stl#user:""decline"" button in the request list->user:""decline"" button in the request list->""decline"" button in the request list:save surgical reservation info->save surgical reservation info:submit success message->submit success message:Display a decline message->Display a decline message:decline message",Submit Reservation Request,TRAN_NA,6,14,8,5,48,2.333333333
1,stl#user:Profile Button->user:Profile Button->Profile Button:Display the profile info->Display the profile info:Profile info page->Profile info page:Validate information input->Validate information input:profile info,Update Profie,TRAN_NA,6,14,3.6,5,21.6,2.333333333
2,stl#user:Profile Button->user:Profile Button->Profile Button:Display the profile info->Display the profile info:Profile info page->Profile info page:Validate information input->Validate information input:profile info,Update Profie,TRAN_NA,6,14,3.6,5,21.6,2.333333333
3,stl#Weight loser:account creation page->Weight loser:account creation page->account creation page:validate the entered information for redundancy->validate the entered information for redundancy:send an activation link to user's email->send an activation link to user's email:show confirmation message->show confirmation message:Confirmation message,Register,TRAN_NA,6,14,2.4,5,14.4,2.333333333
5,stl#User:Feature List->User:Feature List->Feature List:redirect to feature page->redirect to feature page:Invalid information error message->Invalid information error message:update feature detail->update feature detail:feature,View Dashboard Page,TRAN_NA,6,14,8.6,5,51.6,2.333333333
1,stl#User:advanced search button->User:advanced search button->advanced search button:redirected to advanced search page->redirected to advanced search page:advanced search page->advanced search page:check validity of search string->check validity of search string:invalid search string,Advanced Search Functionality,CTRL;EXTCLL;INT,6,14,4.8,5,28.8,2.333333333
8,stl#Case Manager:Reset password button->Case Manager:Reset password button->Reset password button:validate role of user->validate role of user:reset page->reset page:validate answer of security question->validate answer of security question:invalid answer for security question,Reset Password,TRAN_NA,6,14,4.8,5,28.8,2.333333333
17,stl#Administrator:Reset password button->Administrator:Reset password button->Reset password button:validate role of user->validate role of user:reset page->reset page:validate answer of security question->validate answer of security question:invalid answer for security question,Reset Password,TRAN_NA,6,14,4.8,5,28.8,2.333333333
2,stl#User:Feedback form->User:Feedback form->Feedback form:Rest cal for inserting feedback->Rest cal for inserting feedback:Validate feedback data->Validate feedback data:Display an invalid feedback error message->Display an invalid feedback error message:Invalid error message,Online Feedback Process,CTRL,6,14,5.4,5,32.4,2.333333333
2,stl#User:Apply for jobs page->User:Apply for jobs page->Apply for jobs page:Fill information and apply a job->Fill information and apply a job:Show confirmation page->Show confirmation page:Apply for jobs page->Apply for jobs page:Fill information and apply a job,Apply for jobs,CTRL,6,15,5,5,30,2.5
3,stl#User:Apply fovolunteer page->User:Apply fovolunteer page->Apply fovolunteer page:Fill information and apply a volunteer->Fill information and apply a volunteer:Show confirmation page->Show confirmation page:Apply fovolunteer page->Apply fovolunteer page:Fill information and apply a volunteer,Apply to volunteer,CTRL,6,15,5,5,30,2.5
1,stl#User:Post on social newwork  page->User:Post on social newwork  page->Post on social newwork  page:Post on social networks ->Post on social networks :Show confirmation page->Show confirmation page:Post on social newwork  page->Post on social newwork  page:Post on social networks ,Post on social networks,TRAN_NA,6,15,3.4,5,20.4,2.5
4,stl#User:delete button->User:delete button->delete button:check correctness of the input->check correctness of the input:delete course->delete course:show confirmation course is deleted->show confirmation course is deleted:delete success message,Delete Cources,TRAN_NA,6,15,4.4,5,26.4,2.5
4,stl#User:add vew button->User:add vew button->add vew button:return activity description page->return activity description page:information input page->information input page:validate the descirpiton of activity->validate the descirpiton of activity:description should not be blank message,Log activity,TRAN_NA,6,15,2.8,5,16.8,2.5
2,stl#User:login page->User:login page->login page:validate the entries->validate the entries:check existing users->check existing users:redirect the user to the corresponding role's main page->redirect the user to the corresponding role's main page:corresponding role's main page,View document,TRAN_NA,6,15,2,5,12,2.5
18,stl#User:LikedIn Credential Input Page->User:LikedIn Credential Input Page->LikedIn Credential Input Page:Query user information from LinkedIN->Query user information from LinkedIN:save it to user info->save it to user info:display information from LinkedIN->display information from LinkedIN:My Profile,Create Profile,TRAN_NA,6,15,4.8,5,28.8,2.5
2,stl#User:join/leave group button->User:join/leave group button->join/leave group button:Popup confirmation dialog->Popup confirmation dialog:Confirmation dialog->Confirmation dialog:Popup confirmation dialog->Popup confirmation dialog:Confirmation dialog,Join/leave group,TRAN_NA,6,15,4,5,24,2.5
23,stl#Customer:register button->Customer:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:customer,Register as Customer,TRAN_NA,6,15,4.8,5,28.8,2.5
2,stl#Thirdparty payment:update request queue->Thirdparty payment:update request queue->update request queue:alert successful in submission->alert successful in submission:successful payment alert->successful payment alert:pull advertisement for random venue->pull advertisement for random venue:error when submitting,Request and Pay,TRAN_NA,6,15,3.6,5,21.6,2.5
19,"stl#Transport Coordinator:""add victim"" button->Transport Coordinator:""add victim"" button->""add victim"" button:Redirects to the ""is he breathing"" page->Redirects to the ""is he breathing"" page:""is he breathing"" page->""is he breathing"" page:Redirects to respiration/perfusion/metal status page->Redirects to respiration/perfusion/metal status page:Hospital information",Enter Victim Data,TRAN_NA,6,16,7.4,5,44.4,2.666666667
2,stl#Transport coordiner:update victim tracking form page->Transport coordiner:update victim tracking form page->update victim tracking form page:validate input->validate input:update victim tracking record->update victim tracking record:Redirects to the transport coordinator page->Redirects to the transport coordinator page:Transport coordinate page,Update Victim Transportation,TRAN_NA,6,16,3.8,5,22.8,2.666666667
12,stl#Weight loser:update weight link->Weight loser:update weight link->update weight link:The system open weight page->The system open weight page:add new weight page->add new weight page:check the weight less than benchmark->check the weight less than benchmark:invalid error message,update weight,CTRL;EXTCLL;INT,6,16,9.4,5,56.4,2.666666667
4,stl#User:Unfollow button->User:Unfollow button->Unfollow button:Update the follow status->Update the follow status:Unfollow button->Unfollow button:remove connection between users->remove connection between users:connection,Follow/unfollow company,TRAN_NA,6,16,6,5,36,2.666666667
5,stl#User:Unfollow button->User:Unfollow button->Unfollow button:Update the follow status->Update the follow status:Unfollow button->Unfollow button:Redirect to connection list->Redirect to connection list:Remove button,Follow/unfollow company,TRAN_NA,6,16,5,5,30,2.666666667
13,stl#User:Follow button->User:Follow button->Follow button:Update the follow status->Update the follow status:Unfollow button->Unfollow button:remove connection between users->remove connection between users:connection,Follow/unfollow company,TRAN_NA,6,16,6,5,36,2.666666667
17,stl#User:Follow button->User:Follow button->Follow button:Update the follow status->Update the follow status:Unfollow button->Unfollow button:Redirect to connection list->Redirect to connection list:Remove button,Follow/unfollow company,TRAN_NA,6,16,5,5,30,2.666666667
1,stl#User:checkin page->User:checkin page->checkin page:Rest cal for validating checkin information->Rest cal for validating checkin information:Validate feedback data->Validate feedback data:save checkin information->save checkin information:Checkin information,Onsite user checkin,TRAN_NA,6,16,10.6,5,63.6,2.666666667
2,stl#User:chooses desired to learn language ->User:chooses desired to learn language ->chooses desired to learn language :checks language preferences for each language learner ->checks language preferences for each language learner :Show a list of Language Learners ->Show a list of Language Learners :show confirmation->show confirmation:Homepage,Search for Native Speaker,CTRL;EXTCLL;INT,6,16,6.2,5,37.2,2.666666667
2,stl#User:Product web page->User:Product web page->Product web page:Purchase a product->Purchase a product:Show confirmation page ->Show confirmation page :Product web page->Product web page:Purchase a product,Use website to Purchase product,TRAN_NA,6,17,3.4,5,20.4,2.833333333
1,stl#User:View Product page->User:View Product page->View Product page:Choose one of products->Choose one of products:Show confirmation page ->Show confirmation page :View Product page->View Product page:Choose one of products,View Product,TRAN_NA,6,17,3.4,5,20.4,2.833333333
7,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:user profile database,Subscribe for notifications,TRAN_NA,6,17,6.6,5,39.6,2.833333333
8,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:form for inputting user information,Subscribe for notifications,TRAN_NA,6,17,5.8,5,34.8,2.833333333
5,stl#User:choose requirement types->User:choose requirement types->choose requirement types:show specified requirements by parameters->show specified requirements by parameters:check correct newss of the input->check correct newss of the input:show confirmation the new requirement is added->show confirmation the new requirement is added:updae success message,Add new degreee requirement,TRAN_NA,6,17,6.2,5,37.2,2.833333333
6,stl#The weight loser:invite sponsor link->The weight loser:invite sponsor link->invite sponsor link:redirect the user to invite sponsor page->redirect the user to invite sponsor page:invite sponsor page->invite sponsor page:add sponsor to temparily selected sponsors list->add sponsor to temparily selected sponsors list:temporarily selected sponsors list,Invite sponsor,TRAN_NA,6,17,5.4,5,32.4,2.833333333
7,stl#The weight loser:invite sponsor link->The weight loser:invite sponsor link->invite sponsor link:redirect the user to invite sponsor page->redirect the user to invite sponsor page:invite sponsor page->invite sponsor page:add sponsor to temparily selected sponsors list->add sponsor to temparily selected sponsors list:error message for invlid email id,Invite sponsor,TRAN_NA,6,17,6,5,36,2.833333333
6,stl#Weight loser:login facebook button->Weight loser:login facebook button->login facebook button:get information from facebook->get information from facebook:add new weight page->add new weight page:check if response contains user inform->check if response contains user inform:invalid error message,Login via facebook,TRAN_NA,6,17,3.2,5,19.2,2.833333333
21,stl#Weight loser:update weight link->Weight loser:update weight link->update weight link:The system open weight page->The system open weight page:check the weight less than benchmark->check the weight less than benchmark:update goal with new weight->update goal with new weight:goal,update weight,CTRL,6,17,9.2,5,55.2,2.833333333
4,stl#User:rate button->User:rate button->rate button:Display rating input page->Display rating input page:Rating input page->Rating input page:Update provider rating information->Update provider rating information:Rating,Rate a provider,TRAN_NA,6,17,6,5,36,2.833333333
4,stl#User:Search crieteria input page->User:Search crieteria input page->Search crieteria input page:retrieve matched doctors from db->retrieve matched doctors from db:Invalid input message->Invalid input message:OCR read the medical information->OCR read the medical information:non matched doctor,Search Provider,TRAN_NA,6,17,3,5,18,2.833333333
12,stl#User:headline edit icon->User:headline edit icon->headline edit icon:popup window for headline edit->popup window for headline edit:Headline edit field->Headline edit field:check input headline->check input headline:headline input error message,Create short summary/headline for profile,TRAN_NA,6,17,4.2,5,25.2,2.833333333
5,stl#General staff:Add new button->General staff:Add new button->Add new button:display activity description page->display activity description page:activity description page->activity description page:validate activity description->validate activity description:role,Log an activity,TRAN_NA,6,17,11.4,5,68.4,2.833333333
9,stl#General staff:Add new button->General staff:Add new button->Add new button:display activity description page->display activity description page:activity description page->activity description page:validate activity description->validate activity description:role,Log an activity,TRAN_NA,6,17,11.4,5,68.4,2.833333333
16,stl#Case Manager:Add new button->Case Manager:Add new button->Add new button:display activity description page->display activity description page:activity description page->activity description page:validate activity description->validate activity description:role,Log an activity,TRAN_NA,6,17,11.4,5,68.4,2.833333333
23,stl#Administrator:Add new button->Administrator:Add new button->Add new button:display activity description page->display activity description page:activity description page->activity description page:validate activity description->validate activity description:role,Log an activity,TRAN_NA,6,17,11.4,5,68.4,2.833333333
33,stl#Administrator:Add new button->Administrator:Add new button->Add new button:display activity description page->display activity description page:activity description page->activity description page:validate activity description->validate activity description:role,Log an activity,TRAN_NA,6,17,11.4,5,68.4,2.833333333
9,stl#User:Building Assignments Page->User:Building Assignments Page->Building Assignments Page:returns add EMT from page->returns add EMT from page:Validates Input->Validates Input:Prints out the list of victims->Prints out the list of victims:Triage category,Add EMT building assignment in emergency,TRAN_NA,6,18,5.2,5,31.2,3
