NUM	PROJ	UseCase_Num	Tran_Num	Activity_Num	Component_Num	Precedence_Num	Stimulus_Num	Tran_Num	UseCase_Num	Activity_Num	Actor_Num	Avg_Actor	Boundary_Num	ControlNum	Entity_Num	Component_num	Attribute_num	Operation_num	class_num	Top_Level_Classes	Average_Depth_Inheritance_Tree	Average_Number_Of_Children_Per_Base_Class	Number_Of_Inheritance_Relationships	Depth_Inheritance_Tree	para_num	usage_num	real_num	assoc_num	externaloper_num	objectdata_num	avg_operation	avg_attribute	avg_parameter	avg_usage	avg_real	avg_assoc	avg_instVar	weightedoper_num	method_size	EI	EQ	INT	DM	CTRL	EXTIVK	EXTCLL	TRAN_NA	NT	Avg_TL	Avg_TD	Arch_Diff	DET	RET	ILF	EIF	EI	EO	EQ	FN	FP	Type	Effort_Norm	Norm_Factor	KSLOC	Effort	UAW	TCF	EF	Simple_UC	 Average_UC	 Complex_UC	 Effort_Norm_UCP	 Effort_Norm_COCOMO	 UUCP	 UCP	EUCP	EXUCP	DUCP	SWTI	SWTII	SWTIII	NOET	NOAAE	NORT	NEM	NSR	NOA	NOS	WMC	MPC	NOCH	DIT	CBO	NIVPC	NUMS	NCI	NCIF	RR	NTLC	ANWMC	ADIT	NOCPBC	EIF	ILF	DET	FTR	NT	NOC	NOA	NOA	NOUC	NOR	ANAPUC	ANRPUC	UCP	NOC	NOIR	NOUR	NORR	NOM	NOP	NOCAL	NOASSOC	ANMC	ANPC	ANCAC	ANASSOCC	ANRELC	NOC	NOAPC	NODET	NORET	NOA	NOMPC	NPPM	NMT	Num_User_Story	 Num_Tasks	 project_manager_estimate	 developer_estimate	transaction_file
1	S14b_Lose4Good.org_Database_Driven_Socially_Connected_Website_2018-8-13@1536883073387	12	217	283	33	250	64	217	24	283	0	0	106	140	33	219	66	16	33	33	0	0	0	0	11	0	0	0	16	19	0.484848485	2	0.333333333	0	0	0	2	1.8	0	0	0	37	0	66	0	37	147	66	18.45454545	NaN	NaN	66	33	157	78	0	0	868	217	1103	Unknown	NA	NA	NA	NA	0	1	1	0	2	10	0	0	170	170	220.2116	312.1851	433.5286	220.2116	312.1851	433.5286	0	66	0	16	16	0	12	1.8	0.484848485	0	0	0	2	0	0	0	0	33	0.054545455	0	0	0	0	0	0	24	33	0	0	12	0	0	0	0	33	0	0	0	16	11	66	0	0.484848485	0.333333333	2	0	0	33	2	0	0	0	0	0.333333333	16	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2013-2014\S14b_Lose4Good.org_Database_Driven_Socially_Connected_Website_2018-8-13@1536883073387_analysis\filteredTransactionEvaluation.csv
1	S14b_Student_Scheduling_Systemb_2018-8-13@1536883073387	12	96	183	21	138	47	96	24	183	0	0	106	18	21	136	28	31	21	21	0	0	0	0	0	0	0	0	31	5	1.476190476	1.333333333	0	0	0	0	1.333333333	1.8	0	0	0	21	0	22	0	21	63	22	16.09090909	NaN	NaN	28	21	131	45	0	0	384	96	560	Unknown	NA	NA	NA	NA	0	1	1	0	2	10	0	0	170	170	97.4208	108.1729	129.4453	97.4208	108.1729	129.4453	0	28	0	31	31	0	12	1.8	1.476190476	0	0	0	1.333333333	0	0	0	0	21	0.085714286	0	0	0	0	0	0	8	21	0	0	12	0	0	0	0	21	0	0	0	31	0	28	0	1.476190476	0	1.333333333	0	0	21	1.333333333	0	0	0	0	0	31	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2013-2014\S14b_Student_Scheduling_Systemb_2018-8-13@1536883073387_analysis\filteredTransactionEvaluation.csv
1	S15b_mission_science_irobots_2018-8-13@1536885963437	10	52	125	20	109	30	52	20	125	0	0	34	114	20	95	3	16	20	20	0	0	0	0	20	0	0	0	16	1	0.8	0.15	1	0	0	0	0.15	1.8	0	6	0	11	6	22	0	17	22	22	11	NaN	NaN	3	20	154	28	0	0	208	52	390	Unknown	NA	NA	NA	NA	0	1	1	0	9	1	0	0	105	105	52.7696	71.1403	74.3441	52.7696	71.1403	74.3441	0	3	0	16	16	0	10	1.8	0.8	0	0	0	0.15	0	0	0	0	20	0.09	0	0	0	0	0	0	5	20	0	0	10	0	0	0	0	20	0	0	0	16	20	3	0	0.8	1	0.15	0	0	20	0.15	0	0	0	0	1	16	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\S15b_mission_science_irobots_2018-8-13@1536885963437_analysis\filteredTransactionEvaluation.csv
1	s15b_snap_valet_2018-8-13@1536885963437	11	199	294	20	250	73	199	22	294	0	0	93	208	20	221	48	0	20	20	0	0	0	0	0	0	0	0	0	7	0	2.4	0	0	0	0	2.4	0	0	2	0	15	2	40	0	17	154	40	25.2	NaN	NaN	48	20	121	41	0	0	796	199	958	Unknown	NA	NA	NA	NA	0	1	1	0	0	11	0	0	165	165	201.9452	266.4007	354.9167	201.9452	266.4007	354.9167	0	48	0	0	0	0	11	0	0	0	0	0	2.4	0	0	0	0	20	0	0	0	0	0	0	0	23	20	0	0	11	0	0	0	0	20	0	0	0	0	0	48	0	0	0	2.4	0	0	20	2.4	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\s15b_snap_valet_2018-8-13@1536885963437_analysis\filteredTransactionEvaluation.csv
1	S15b_we_are_trojans_network_2018-8-13@1536885963437	9	163	198	32	183	44	163	18	198	0	0	37	134	32	154	48	94	32	32	0	0	0	0	94	0	0	0	94	8	2.9375	1.5	2.9375	0	0	0	1.5	3.9	0	7	0	6	7	24	0	13	137	24	38.45833333	NaN	NaN	48	32	230	42	0	0	652	163	924	Unknown	NA	NA	NA	NA	0	1	1	0	0	9	0	0	135	135	165.4124	226.3932	286.1199	165.4124	226.3932	286.1199	0	48	0	94	94	0	9	3.9	2.9375	0	0	0	1.5	0	0	0	0	32	0.121875	0	0	0	0	0	0	11	32	0	0	9	0	0	0	0	32	0	0	0	94	94	48	0	2.9375	2.9375	1.5	0	0	32	1.5	0	0	0	0	2.9375	94	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\S15b_we_are_trojans_network_2018-8-13@1536885963437_analysis\filteredTransactionEvaluation.csv
1	s16b_combat_conflict_2018-8-13@1536885963437	7	35	76	11	61	19	35	14	76	0	0	43	28	11	57	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	9	25	10	14.1	NaN	NaN	0	11	50	42	0	0	140	35	232	Unknown	NA	NA	NA	NA	0	1	1	4	0	3	0	0	65	65	35.518	39.9719	42.529	35.518	39.9719	42.529	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	3	11	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\s16b_combat_conflict_2018-8-13@1536885963437_analysis\filteredTransactionEvaluation.csv
1	S16b_flower_seeker_2018-8-13@1536885963437	16	84	186	51	140	51	84	32	186	0	0	55	126	51	135	208	75	51	51	0	0	0	0	163	0	0	0	75	25	1.470588235	4.078431373	3.196078431	0	0	0	4.078431373	4.8	0	3	0	16	3	41	0	19	37	41	7.195121951	NaN	NaN	208	51	332	41	0	0	336	84	709	Unknown	NA	NA	NA	NA	0	1	1	1	10	5	0	0	180	180	85.2432	92.5979	105.2732	85.2432	92.5979	105.2732	0	208	0	75	75	0	16	4.8	1.470588235	0	0	0	4.078431373	0	0	0	0	51	0.094117647	0	0	0	0	0	0	5	51	0	0	16	0	0	0	0	51	0	0	0	75	163	208	0	1.470588235	3.196078431	4.078431373	0	0	51	4.078431373	0	0	0	0	3.196078431	75	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\S16b_flower_seeker_2018-8-13@1536885963437_analysis\filteredTransactionEvaluation.csv
1	s16b_Picshare_AA_2018-8-13@1536885963438	24	94	221	15	199	53	94	48	221	0	0	76	178	15	168	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	2	38	0	15	56	38	12.42105263	NaN	NaN	0	15	80	49	0	0	376	94	505	Unknown	NA	NA	NA	NA	0	1	1	13	8	3	0	0	190	190	95.3912	121.3172	126.5892	95.3912	121.3172	126.5892	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	15	0	0	24	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\s16b_Picshare_AA_2018-8-13@1536885963438_analysis\filteredTransactionEvaluation.csv
1	s16b_Picshare_RA_2018-8-13@1536885963438	24	387	555	18	525	158	387	48	555	0	0	291	206	18	397	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	47	0	29	299	47	46.82978723	NaN	NaN	0	18	90	63	0	0	1548	387	1701	Unknown	NA	NA	NA	NA	0	1	1	1	0	23	0	0	350	350	392.7276	570.6539	599.1616	392.7276	570.6539	599.1616	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	8	18	0	0	24	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2014-2015\s16b_Picshare_RA_2018-8-13@1536885963438_analysis\filteredTransactionEvaluation.csv
1	Web_based_product_configurator_and_data_service_system_2018-8-13@1536884973331	15	44	117	9	103	28	44	30	117	0	0	55	62	9	89	25	0	9	9	0	0	0	0	0	0	0	0	0	5	0	2.777777778	0	0	0	0	2.777777778	0	0	0	0	3	0	5	0	3	26	5	34.2	NaN	NaN	25	9	58	12	0	0	176	44	246	Unknown	NA	NA	NA	NA	0	1	1	13	2	0	0	0	85	85	44.6512	51.4899	72.4792	44.6512	51.4899	72.4792	0	25	0	0	0	0	15	0	0	0	0	0	2.777777778	0	0	0	0	9	0	0	0	0	0	0	0	3	9	0	0	15	0	0	0	0	9	0	0	0	0	0	25	0	0	0	2.777777778	0	0	9	2.777777778	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2012-2013\Web_based_product_configurator_and_data_service_system_2018-8-13@1536884973331_analysis\filteredTransactionEvaluation.csv
1	Web_Media_Modernization_2012_2018-8-13@1536884973331	11	28	74	15	64	19	28	22	74	0	0	10	88	15	55	24	0	15	15	0	0	0	0	0	3	0	0	0	10	0	1.6	0	0.2	0	0	1.6	0	0	0	0	0	0	12	0	0	8	12	8.583333333	NaN	NaN	24	15	93	19	0	0	112	28	224	Unknown	NA	NA	NA	NA	0	1	1	11	0	0	0	0	55	55	28.4144	30.9873	39.0164	28.4144	30.9873	39.0164	0	24	3	0	0	0	11	0	0	0	0	0	1.6	0	0	0	3	15	0	0	0	0	0	0	0	0	15	0	0	11	0	0	0	0	15	0	3	0	0	0	24	0	0	0	1.6	0	0	15	1.6	0	0	0	0	0	0	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2012-2013\Web_Media_Modernization_2012_2018-8-13@1536884973331_analysis\filteredTransactionEvaluation.csv
1	XL_2_2018-8-13@1536884973331	8	32	79	13	79	18	32	16	79	0	0	27	52	13	61	15	11	13	13	0	0	0	0	0	0	1	0	11	6	0.846153846	1.153846154	0	0	0.076923077	0	1.153846154	0.9	0	0	0	0	0	6	0	0	24	6	29	NaN	NaN	15	13	91	15	0	0	128	32	234	Unknown	NA	NA	NA	NA	0	1	1	1	6	1	0	0	80	80	32.4736	44.4255	54.0016	32.4736	44.4255	54.0016	0	15	1	11	11	0	8	0.9	0.846153846	0	0	0	1.153846154	0	0	0	0	13	0.069230769	0	0	0	0	0	0	4	13	0	0	8	0	0	0	0	13	0	0	1	11	0	15	0	0.846153846	0	1.153846154	0	0	13	1.153846154	0	0	0	0	0	11	0	0	0	0	C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Repositories\577 projects\2012-2013\XL_2_2018-8-13@1536884973331_analysis\filteredTransactionEvaluation.csv
