id,element,useCase,type,component
77,stl#User:Logout page,logout,Stimulus,undefined
78,stl#User:Homepage,logout,Stimulus,undefined
79,User:Delete ,manage User's info,boundary,Delete
80,User:Homepage,manage User's info,control,Send Messagepage
81,User:update,manage User's info,entity,Cass Attendance Info
82,User:Add,manage User's info,boundary,Admin Info
83,User:delete,manage User's info,boundary,Delete
84,User:Manage user button,manage User's info,boundary,User Management Controller
85,User:Update,manage User's info,entity,Cass Attendance Info
86,User:add,manage User's info,boundary,Admin Info
87,Add:Update user information,manage User's info,control,User Info Management Page
88,Update user information:Database,manage User's info,entity,Cass Attendance Info
89,Delete :Update user information,manage User's info,control,User Info Management Page
90,Update user information:Homepage,manage User's info,control,Send Messagepage
91,Manage user button:Show all users,manage User's info,control,User Info Input Page
92,Show all users:Update user information,manage User's info,control,User Info Management Page
93,Update:Update user information,manage User's info,control,User Info Management Page
94,add:Update user information,manage User's info,control,User Info Management Page
95,update:Update user information,manage User's info,control,User Info Management Page
96,delete:Update user information,manage User's info,control,User Info Management Page
97,stl#User:Delete ,manage User's info,Stimulus,undefined
98,stl#User:Homepage,manage User's info,Stimulus,undefined
99,stl#User:update,manage User's info,Stimulus,undefined
100,stl#User:Add,manage User's info,Stimulus,undefined
101,stl#User:delete,manage User's info,Stimulus,undefined
102,stl#User:Manage user button,manage User's info,Stimulus,undefined
103,stl#User:Update,manage User's info,Stimulus,undefined
104,stl#User:add,manage User's info,Stimulus,undefined
105,User:update,manage resources,entity,Cass Attendance Info
106,User:delete,manage resources,boundary,Delete
107,User:Add,manage resources,boundary,Admin Info
108,User:Update,manage resources,entity,Cass Attendance Info
109,User:Manage resources button,manage resources,control,Resource page
110,User:add,manage resources,boundary,Admin Info
111,User:Homepage,manage resources,control,Send Messagepage
112,User:delete,manage resources,boundary,Delete
113,Add:Update information of resource,manage resources,control,Resource Input page
114,Update information of resource:Database,manage resources,entity,Cass Attendance Info
115,Update information of resource:Homepage,manage resources,control,Send Messagepage
116,Manage resources button:Show lists of resources,manage resources,control,Resource List with Status
117,Show lists of resources:Update information of resource,manage resources,control,Resource Input page
118,Update:Update information of resource,manage resources,control,Resource Input page
119,delete:Update information of resource,manage resources,control,Resource Input page
120,add:Update information of resource,manage resources,control,Resource Input page
121,delete:Update information of resource,manage resources,control,Resource Input page
122,update:Update information of resource,manage resources,control,Resource Input page
123,stl#User:update,manage resources,Stimulus,undefined
124,stl#User:delete,manage resources,Stimulus,undefined
125,stl#User:Add,manage resources,Stimulus,undefined
126,stl#User:Update,manage resources,Stimulus,undefined
127,stl#User:Manage resources button,manage resources,Stimulus,undefined
128,stl#User:add,manage resources,Stimulus,undefined
129,stl#User:Homepage,manage resources,Stimulus,undefined
130,stl#User:delete,manage resources,Stimulus,undefined
131,User:Inpute resource page,register new resource,control,Resource Input page
132,User:Inpute resource page,register new resource,control,Resource Input page
133,User:Registe page,register new resource,control,Resource page
134,User:Homepage,register new resource,control,Send Messagepage
135,Display confirmation:Database,register new resource,entity,Cass Attendance Info
136,Display confirmation:Homepage,register new resource,control,Send Messagepage
137,Inpute resource page:Display confirmation,register new resource,control,Notification log-histories
138,Show all register resources:Display confirmation,register new resource,control,Notification log-histories
139,Inpute resource page:Display confirmation,register new resource,control,Notification log-histories
140,Registe page:Show all register resources,register new resource,control,Resource Controller
141,stl#User:Inpute resource page,register new resource,Stimulus,undefined
142,stl#User:Inpute resource page,register new resource,Stimulus,undefined
143,stl#User:Registe page,register new resource,Stimulus,undefined
144,stl#User:Homepage,register new resource,Stimulus,undefined
145,User:Review error page,review error message,boundary,Error Report
146,User:Homepage,review error message,control,Send Messagepage
147,Show all erro message:Homepage,review error message,control,Send Messagepage
148,Review error page:Show all erro message,review error message,control,SendMessage Controller
149,stl#User:Review error page,review error message,Stimulus,undefined
150,stl#User:Homepage,review error message,Stimulus,undefined
151,User:Homepage,send message,control,Send Messagepage
152,User:Input message,send message,control,Resource Input page
153,User:send message page,send message,control,Send Messagepage
154,User:Input message,send message,control,Resource Input page
155,Display confirmation page:Homepage,send message,control,Send Messagepage
156,Input message:Display confirmation page,send message,control,Notification message
157,Input message:Display confirmation page,send message,control,Notification message
158,send message page:Display confirmation page,send message,control,Notification message
159,stl#User:Homepage,send message,Stimulus,undefined
160,stl#User:Input message,send message,Stimulus,undefined
161,stl#User:send message page,send message,Stimulus,undefined
162,stl#User:Input message,send message,Stimulus,undefined
163,User:Input information,update User's info,control,User Info Input Page
164,User:Homepage,update User's info,control,Send Messagepage
165,User:Choose one user and update,update User's info,entity,Cass Attendance Info
166,User:Choose one user and update,update User's info,entity,Cass Attendance Info
167,User:Input information,update User's info,control,User Info Input Page
168,User:Manage resource button,update User's info,control,Resource page
169,Choose one user and update:Update information in database,update User's info,entity,Cass Attendance Info
170,Choose one user and update:Update information in database,update User's info,entity,Cass Attendance Info
171,Update information in database:Database,update User's info,entity,Cass Attendance Info
172,Update information in database:Homepage,update User's info,control,Send Messagepage
173,Input information:Update information in database,update User's info,entity,Cass Attendance Info
174,Input information:Update information in database,update User's info,entity,Cass Attendance Info
175,Manage resource button:Show list of information,update User's info,control,Administrator Info
176,Show list of information:Update information in database,update User's info,entity,Cass Attendance Info
177,stl#User:Input information,update User's info,Stimulus,undefined
178,stl#User:Homepage,update User's info,Stimulus,undefined
179,stl#User:Choose one user and update,update User's info,Stimulus,undefined
180,stl#User:Choose one user and update,update User's info,Stimulus,undefined
181,stl#User:Input information,update User's info,Stimulus,undefined
182,stl#User:Manage resource button,update User's info,Stimulus,undefined
183,User:Input information,update resource,control,User Info Input Page
184,User:Manage resource button,update resource,control,Resource page
185,User:Choose one of  resources and update,update resource,control,Resource page
186,User:Choose one of  resources and update,update resource,control,Resource page
187,User:Input information,update resource,control,User Info Input Page
188,User:Homepage,update resource,control,Send Messagepage
189,Choose one of  resources and update:show update inforamtion resource,update resource,control,Resource Input page
190,Choose one of  resources and update:show update inforamtion resource,update resource,control,Resource Input page
191,show update inforamtion resource:Database,update resource,entity,Cass Attendance Info
192,show update inforamtion resource:Homepage,update resource,control,Send Messagepage
193,Input information:show update inforamtion resource,update resource,control,Resource Input page
194,Input information:show update inforamtion resource,update resource,control,Resource Input page
195,Manage resource button:Show lists of resources,update resource,control,Resource List with Status
196,Show lists of resources:show update inforamtion resource,update resource,control,Resource Input page
197,stl#User:Input information,update resource,Stimulus,undefined
198,stl#User:Manage resource button,update resource,Stimulus,undefined
199,stl#User:Choose one of  resources and update,update resource,Stimulus,undefined
200,stl#User:Choose one of  resources and update,update resource,Stimulus,undefined
201,stl#User:Input information,update resource,Stimulus,undefined
202,stl#User:Homepage,update resource,Stimulus,undefined
203,User:Input upload grade info ,upload grade info (text file),boundary,ClassGrade Info
204,User:Input upload grade info ,upload grade info (text file),boundary,ClassGrade Info
205,User:Homepage,upload grade info (text file),control,Send Messagepage
206,User:Manage grade button,upload grade info (text file),boundary,User Management Controller
207,Display confimation:Database,upload grade info (text file),entity,Cass Attendance Info
208,Display confimation:Homepage,upload grade info (text file),control,Send Messagepage
209,Manage grade button:Display confimation,upload grade info (text file),control,Notification log-histories
210,Input upload grade info :Display confimation,upload grade info (text file),control,Notification log-histories
211,Input upload grade info :Display confimation,upload grade info (text file),control,Notification log-histories
212,stl#User:Input upload grade info ,upload grade info (text file),Stimulus,undefined
213,stl#User:Input upload grade info ,upload grade info (text file),Stimulus,undefined
214,stl#User:Homepage,upload grade info (text file),Stimulus,undefined
215,stl#User:Manage grade button,upload grade info (text file),Stimulus,undefined
216,User:choose a report semester,view grade / attendance report,boundary,Error Report
217,User:Homepge,view grade / attendance report,control,Send Messagepage
218,User:View performance page,view grade / attendance report,boundary,performanceInputController
219,Choose report semester:Return students performance page,view grade / attendance report,control,Grade / Attendance Report For Student / Parent
220,Return students performance page:Homepge,view grade / attendance report,control,Send Messagepage
221,choose a report semester:Return students performance page,view grade / attendance report,control,Grade / Attendance Report For Student / Parent
222,Show lists of semesters:Return students performance page,view grade / attendance report,control,Grade / Attendance Report For Student / Parent
223,View performance page:Show lists of semesters,view grade / attendance report,control,Resource List with Status
224,stl#User:choose a report semester,view grade / attendance report,Stimulus,undefined
225,stl#User:Homepge,view grade / attendance report,Stimulus,undefined
226,stl#User:View performance page,view grade / attendance report,Stimulus,undefined
227,User:Homepage,view student's name,control,Send Messagepage
228,User:Choose a student,view student's name,control,Student Info
229,User:choose a student,view student's name,control,Student Info
230,User:View student page,view student's name,control,Student Info
231,Choose a student:Display student page,view student's name,control,Student Info
232,Display student page:Homepage,view student's name,control,Send Messagepage
233,View student page:Display student page,view student's name,control,Student Info
234,choose a student:Display student page,view student's name,control,Student Info
235,stl#User:Homepage,view student's name,Stimulus,undefined
236,stl#User:Choose a student,view student's name,Stimulus,undefined
237,stl#User:choose a student,view student's name,Stimulus,undefined
238,stl#User:View student page,view student's name,Stimulus,undefined
