id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
117,Weight loser:add new weight page-->add new weight page:check if response contains user inform-->check if response contains user inform:add user into the system if not registered-->add user into the system if not registered:redirect to homepage-->redirect to homepage:display success message,EQ,1,5,4,1,0,boundary->boundary->control->boundary->boundary
118,Weight loser:redundant registration error,EQ,0,1,1,0,0,boundary
119,Weight loser:Confirmation message,EQ,0,1,1,0,0,boundary
120,Weight loser:account creation page-->account creation page:validate the entered information for redundancy-->validate the entered information for redundancy:send an activation link to user's email-->send an activation link to user's email:Email protocol,EQ,1,4,2,1,1,control->boundary->boundary->actor
121,Weight loser:account creation page-->account creation page:validate the entered information for redundancy-->validate the entered information for redundancy:send an activation link to user's email-->send an activation link to user's email:show confirmation message-->show confirmation message:Confirmation message,EO,0,5,4,1,0,control->boundary->boundary->boundary->boundary
122,Weight loser:account creation page-->account creation page:validate the entered information for redundancy-->validate the entered information for redundancy:send an activation link to user's email-->send an activation link to user's email:user,EQ,1,4,2,1,1,control->boundary->boundary->entity
123,Weight loser:account creation page-->account creation page:validate the entered information for redundancy-->validate the entered information for redundancy:redundant registration error,EO,0,3,2,1,0,control->boundary->boundary
124,Weight loser:account creation page-->account creation page:validate the entered information for redundancy-->validate the entered information for redundancy:error message,EO,1,3,2,1,0,control->boundary->boundary
125,Weight loser:error message,EQ,0,1,1,0,0,boundary
126,Weight loser:login page-->login page:redirect to the account creation page-->redirect to the account creation page:facebook,EQ,1,3,2,1,0,boundary->control->boundary
127,Weight loser:login page-->login page:redirect to the account creation page-->redirect to the account creation page:account creation page-->account creation page:validate the entered information for redundancy-->validate the entered information for redundancy:send an activation link to user's email-->send an activation link to user's email:Email protocol,EQ,1,6,3,2,1,boundary->control->control->boundary->boundary->actor
128,Weight loser:login page-->login page:redirect to the account creation page-->redirect to the account creation page:account creation page-->account creation page:validate the entered information for redundancy-->validate the entered information for redundancy:send an activation link to user's email-->send an activation link to user's email:show confirmation message-->show confirmation message:Confirmation message,EQ,0,7,5,2,0,boundary->control->control->boundary->boundary->boundary->boundary
129,Weight loser:login page-->login page:redirect to the account creation page-->redirect to the account creation page:account creation page-->account creation page:validate the entered information for redundancy-->validate the entered information for redundancy:send an activation link to user's email-->send an activation link to user's email:user,EQ,1,6,3,2,1,boundary->control->control->boundary->boundary->entity
130,Weight loser:login page-->login page:redirect to the account creation page-->redirect to the account creation page:account creation page-->account creation page:validate the entered information for redundancy-->validate the entered information for redundancy:redundant registration error,EQ,0,5,3,2,0,boundary->control->control->boundary->boundary
131,Weight loser:login page-->login page:redirect to the account creation page-->redirect to the account creation page:account creation page-->account creation page:validate the entered information for redundancy-->validate the entered information for redundancy:error message,EQ,1,5,3,2,0,boundary->control->control->boundary->boundary
132,Weight loser:wieght detail page-->wieght detail page:find current weight detail-->find current weight detail:weight information,EO,0,3,1,2,0,control->control->boundary
133,Weight loser:wieght detail page-->wieght detail page:find current weight detail-->find current weight detail:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:facebook,EO,0,4,2,2,0,control->control->boundary->boundary
134,Weight loser:wieght detail page-->wieght detail page:find current weight detail-->find current weight detail:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:congradulation message-->congradulation message:access user info-->access user info:facebook,EO,1,6,4,2,0,control->control->boundary->boundary->boundary->boundary
135,Weight loser:wieght detail page-->wieght detail page:find current weight detail-->find current weight detail:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:congradulation message-->congradulation message:access user info-->access user info:post on facebook-->post on facebook:facebook,EO,1,7,5,2,0,control->control->boundary->boundary->boundary->boundary->boundary
136,Weight loser:wieght detail page-->wieght detail page:find current weight detail-->find current weight detail:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:congradulation message-->congradulation message:access user info-->access user info:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,EQ,2,8,5,2,1,control->control->boundary->boundary->boundary->boundary->boundary->actor
137,Weight loser:wieght detail page-->wieght detail page:find current weight detail-->find current weight detail:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:congradulation message-->congradulation message:access user info-->access user info:access information on facebook error,EO,1,6,4,2,0,control->control->boundary->boundary->boundary->boundary
138,Weight loser:access information on facebook error,EQ,0,1,1,0,0,boundary
139,Weight loser:congradulation message-->congradulation message:access user info-->access user info:facebook,EQ,0,3,3,0,0,boundary->boundary->boundary
140,Weight loser:congradulation message-->congradulation message:access user info-->access user info:post on facebook-->post on facebook:facebook,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
141,Weight loser:congradulation message-->congradulation message:access user info-->access user info:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,EQ,1,5,4,0,1,boundary->boundary->boundary->boundary->actor
142,Weight loser:congradulation message-->congradulation message:access user info-->access user info:access information on facebook error,EQ,0,3,3,0,0,boundary->boundary->boundary
143,Weight loser:charity list-->charity list:add charity to goal-->add charity to goal:facebook,EQ,2,3,3,0,0,boundary->boundary->boundary
144,Weight loser:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:facebook,EQ,2,4,4,0,0,boundary->boundary->boundary->boundary
145,Weight loser:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,EQ,3,5,4,0,1,boundary->boundary->boundary->boundary->actor
146,Weight loser:charity list-->charity list:add charity to goal-->add charity to goal:goal,EI,2,3,2,0,1,boundary->boundary->entity
147,Weight loser:charity list-->charity list:add charity to goal-->add charity to goal:access information on facebook error,EQ,1,3,3,0,0,boundary->boundary->boundary
148,Weight loser:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:facebook,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
149,Weight loser:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:facebook,EQ,1,5,5,0,0,boundary->boundary->boundary->boundary->boundary
150,Weight loser:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,EQ,2,6,5,0,1,boundary->boundary->boundary->boundary->boundary->actor
151,Weight loser:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:goal,EI,1,4,3,0,1,boundary->boundary->boundary->entity
152,Weight loser:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:access information on facebook error,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
153,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:facebook,EQ,1,6,6,0,0,boundary->boundary->boundary->boundary->boundary->boundary
154,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:facebook,EQ,1,7,7,0,0,boundary->boundary->boundary->boundary->boundary->boundary->boundary
155,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,EQ,2,8,7,0,1,boundary->boundary->boundary->boundary->boundary->boundary->boundary->actor
156,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:goal,EI,1,6,5,0,1,boundary->boundary->boundary->boundary->boundary->entity
157,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:suggested charity list-->suggested charity list:charity list-->charity list:add charity to goal-->add charity to goal:access information on facebook error,EQ,0,6,6,0,0,boundary->boundary->boundary->boundary->boundary->boundary
158,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:facebook,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
159,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:charity list-->charity list:add charity to goal-->add charity to goal:facebook,EQ,2,6,6,0,0,boundary->boundary->boundary->boundary->boundary->boundary
160,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:facebook,EQ,2,7,7,0,0,boundary->boundary->boundary->boundary->boundary->boundary->boundary
161,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,EQ,3,8,7,0,1,boundary->boundary->boundary->boundary->boundary->boundary->boundary->actor
162,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:charity list-->charity list:add charity to goal-->add charity to goal:goal,EI,2,6,5,0,1,boundary->boundary->boundary->boundary->boundary->entity
163,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:displays a congradulatory message on facebook-->displays a congradulatory message on facebook:charity list-->charity list:add charity to goal-->add charity to goal:access information on facebook error,EQ,1,6,6,0,0,boundary->boundary->boundary->boundary->boundary->boundary
164,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:charity list,EQ,0,3,3,0,0,boundary->boundary->boundary
165,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:charity list-->charity list:add charity to goal-->add charity to goal:facebook,EQ,1,5,5,0,0,boundary->boundary->boundary->boundary->boundary
166,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:facebook,EQ,1,6,6,0,0,boundary->boundary->boundary->boundary->boundary->boundary
167,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:charity list-->charity list:add charity to goal-->add charity to goal:post on facebook-->post on facebook:send out emails to charities and sponsors-->send out emails to charities and sponsors:email protocol,EQ,2,7,6,0,1,boundary->boundary->boundary->boundary->boundary->boundary->actor
168,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:charity list-->charity list:add charity to goal-->add charity to goal:goal,EI,1,5,4,0,1,boundary->boundary->boundary->boundary->entity
169,Weight loser:add charity organization button-->add charity organization button:show a list of available charity-->show a list of available charity:charity list-->charity list:add charity to goal-->add charity to goal:access information on facebook error,EQ,0,5,5,0,0,boundary->boundary->boundary->boundary->boundary
170,Weight loser:Confirmation Window,EQ,0,1,1,0,0,boundary
171,Weight loser:delete goal button on goal track page-->delete goal button on goal track page:check that goal has no sponsor-->check that goal has no sponsor:shows confirmation-->shows confirmation:Confirmation Window,EO,2,4,2,2,0,control->control->boundary->boundary
172,Weight loser:delete goal button on goal track page-->delete goal button on goal track page:check that goal has no sponsor-->check that goal has no sponsor:goal has some sponsors,EI,0,3,0,2,1,control->control->entity
173,Weight loser:delete goal button on goal track page-->delete goal button on goal track page:check that goal has no sponsor-->check that goal has no sponsor:sponsor info,EO,1,3,1,2,0,control->control->boundary
174,Weight loser:goal has some sponsors,EQ,0,1,0,0,1,entity
175,Financial officer:report page-->report page:checked achived and failed goals-->checked achived and failed goals:generate the report of the transactions-->generate the report of the transactions:update the transaction status "completed"-->update the transaction status "completed":transaction,EI,2,5,1,1,3,boundary->control->entity->entity->entity
176,Financial officer:report page-->report page:checked achived and failed goals-->checked achived and failed goals:generate the report of the transactions-->generate the report of the transactions:update the transaction status "completed"-->update the transaction status "completed":show message the money has been sent to charity-->show message the money has been sent to charity:external charity,EQ,2,6,3,1,2,boundary->control->entity->entity->boundary->boundary
177,Financial officer:report page-->report page:checked achived and failed goals-->checked achived and failed goals:generate the report of the transactions-->generate the report of the transactions:update the transaction status "completed"-->update the transaction status "completed":show message the money has been sent to charity-->show message the money has been sent to charity:approve the transaction-->approve the transaction:transaction,EQ,4,7,2,1,4,boundary->control->entity->entity->boundary->entity->entity
178,Financial officer:report page-->report page:checked achived and failed goals-->checked achived and failed goals:generate the report of the transactions-->generate the report of the transactions:update the transaction status "completed"-->update the transaction status "completed":show message the money has been sent to charity-->show message the money has been sent to charity:approve the transaction-->approve the transaction:sends detail transactions to sponsors via email-->sends detail transactions to sponsors via email:sponsors,EQ,4,8,3,1,4,boundary->control->entity->entity->boundary->entity->entity->boundary
179,Financial officer:report page-->report page:checked achived and failed goals-->checked achived and failed goals:generate the report of the transactions-->generate the report of the transactions:update the transaction status "completed"-->update the transaction status "completed":show message the money has been sent to charity-->show message the money has been sent to charity:approve the transaction-->approve the transaction:sends detail transactions to sponsors via email-->sends detail transactions to sponsors via email:success message,EQ,4,8,3,1,4,boundary->control->entity->entity->boundary->entity->entity->boundary
180,Financial officer:report page-->report page:checked achived and failed goals-->checked achived and failed goals:generate the report of the transactions-->generate the report of the transactions:update the transaction status "completed"-->update the transaction status "completed":show message the money has been sent to charity-->show message the money has been sent to charity:approve the transaction-->approve the transaction:Invalid transaction message,EQ,4,7,2,1,4,boundary->control->entity->entity->boundary->entity->entity
181,Financial officer:report page-->report page:checked achived and failed goals-->checked achived and failed goals:generate the report of the transactions-->generate the report of the transactions:update the transaction status "completed"-->update the transaction status "completed":show message the money has been sent to charity-->show message the money has been sent to charity:Payment information page,EQ,3,6,3,1,2,boundary->control->entity->entity->boundary->boundary
182,Financial officer:report page-->report page:checked achived and failed goals-->checked achived and failed goals:generate the report of the transactions-->generate the report of the transactions:goal detail display with transactions,EI,3,4,1,1,2,boundary->control->entity->entity
183,Financial officer:report page-->report page:checked achived and failed goals-->checked achived and failed goals:goal info,EI,2,3,1,1,1,boundary->control->entity
184,Financial officer:Invalid transaction message,EQ,1,1,0,0,1,entity
185,Financial officer:Payment information page,EQ,1,1,1,0,0,boundary
186,Financial officer:success message,EQ,1,1,1,0,0,boundary
187,Financial officer:goal detail display with transactions,EQ,1,1,0,0,1,entity
188,Sponsor:Invalid transaction message,EQ,1,1,0,0,1,entity
189,Sponsor:thank you message and ask for registration-->thank you message and ask for registration:invoke the "register" use case,EO,0,2,1,0,1,entity->boundary
190,Sponsor:remaining money options-->remaining money options:udpate the goal with donation-->udpate the goal with donation:error in the amount of money to donate,EO,0,3,1,1,1,entity->control->boundary
191,Sponsor:remaining money options-->remaining money options:udpate the goal with donation-->udpate the goal with donation:charity,EO,1,3,1,1,1,entity->control->boundary
192,Sponsor:remaining money options-->remaining money options:display thank you message-->display thank you message:email protocol,EQ,2,3,1,0,2,entity->boundary->actor
193,Sponsor:remaining money options-->remaining money options:display thank you message-->display thank you message:thank you message and ask for registration-->thank you message and ask for registration:invoke the "register" use case,EQ,1,4,2,0,2,entity->boundary->entity->boundary
194,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:transaction,EQ,0,6,3,2,1,boundary->boundary->control->boundary->control->entity
195,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal,EQ,1,7,3,3,1,boundary->boundary->control->boundary->control->control->entity
196,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:error in receiving information from paypal,EQ,1,7,4,3,0,boundary->boundary->control->boundary->control->control->boundary
197,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:transaction,EQ,2,9,4,3,2,boundary->boundary->control->boundary->control->control->boundary->entity->entity
198,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:transaction details,EQ,2,9,4,3,2,boundary->boundary->control->boundary->control->control->boundary->entity->entity
199,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:sponsors,EQ,3,10,5,3,2,boundary->boundary->control->boundary->control->control->boundary->entity->entity->boundary
200,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:udpate the goal with donation-->udpate the goal with donation:error in the amount of money to donate,EQ,2,12,5,4,3,boundary->boundary->control->boundary->control->control->boundary->entity->entity->entity->control->boundary
201,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:udpate the goal with donation-->udpate the goal with donation:charity,EQ,3,12,5,4,3,boundary->boundary->control->boundary->control->control->boundary->entity->entity->entity->control->boundary
202,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:display thank you message-->display thank you message:email protocol,EQ,4,12,5,3,4,boundary->boundary->control->boundary->control->control->boundary->entity->entity->entity->boundary->actor
203,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:display thank you message-->display thank you message:thank you message and ask for registration-->thank you message and ask for registration:invoke the "register" use case,EQ,3,13,6,3,4,boundary->boundary->control->boundary->control->control->boundary->entity->entity->entity->boundary->entity->boundary
204,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:open the pledge money page-->open the pledge money page:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:Invalid transaction message,EQ,3,9,4,3,2,boundary->boundary->control->boundary->control->control->boundary->entity->entity
205,Sponsor:the link for invitation-->the link for invitation:validate the link-->validate the link:goal info,EI,1,3,2,0,1,boundary->boundary->entity
206,Sponsor:error in the amount of money to donate,EQ,0,1,1,0,0,boundary
207,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:transaction,EI,0,3,1,1,1,boundary->control->entity
208,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal,EI,1,4,1,2,1,boundary->control->control->entity
209,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:error in receiving information from paypal,EQ,1,4,2,2,0,boundary->control->control->boundary
210,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:transaction,EQ,2,6,2,2,2,boundary->control->control->boundary->entity->entity
211,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:transaction details,EQ,2,6,2,2,2,boundary->control->control->boundary->entity->entity
212,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:sponsors,EQ,3,7,3,2,2,boundary->control->control->boundary->entity->entity->boundary
213,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:udpate the goal with donation-->udpate the goal with donation:error in the amount of money to donate,EQ,2,9,3,3,3,boundary->control->control->boundary->entity->entity->entity->control->boundary
214,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:udpate the goal with donation-->udpate the goal with donation:charity,EQ,3,9,3,3,3,boundary->control->control->boundary->entity->entity->entity->control->boundary
215,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:display thank you message-->display thank you message:email protocol,EQ,4,9,3,2,4,boundary->control->control->boundary->entity->entity->entity->boundary->actor
216,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:display thank you message-->display thank you message:thank you message and ask for registration-->thank you message and ask for registration:invoke the "register" use case,EQ,3,10,4,2,4,boundary->control->control->boundary->entity->entity->entity->boundary->entity->boundary
217,Sponsor:pledge money page-->pledge money page:validates the details-->validates the details:redirects to the sponsors to Paypal-->redirects to the sponsors to Paypal:Paypal page-->Paypal page:store the transaction details-->store the transaction details:Invalid transaction message,EQ,3,6,2,2,2,boundary->control->control->boundary->entity->entity
218,Sponsor:error in receiving information from paypal,EQ,1,1,1,0,0,boundary
219,Sponsor:Paypal page-->Paypal page:store the transaction details-->store the transaction details:transaction,EI,1,3,1,0,2,boundary->entity->entity
220,Sponsor:Paypal page-->Paypal page:store the transaction details-->store the transaction details:transaction details,EI,1,3,1,0,2,boundary->entity->entity
221,Sponsor:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:sponsors,EQ,2,4,2,0,2,boundary->entity->entity->boundary
222,Sponsor:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:udpate the goal with donation-->udpate the goal with donation:error in the amount of money to donate,EQ,1,6,2,1,3,boundary->entity->entity->entity->control->boundary
223,Sponsor:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:udpate the goal with donation-->udpate the goal with donation:charity,EQ,2,6,2,1,3,boundary->entity->entity->entity->control->boundary
224,Sponsor:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:display thank you message-->display thank you message:email protocol,EQ,3,6,2,0,4,boundary->entity->entity->entity->boundary->actor
225,Sponsor:Paypal page-->Paypal page:store the transaction details-->store the transaction details:ask the remaining money options-->ask the remaining money options:remaining money options-->remaining money options:display thank you message-->display thank you message:thank you message and ask for registration-->thank you message and ask for registration:invoke the "register" use case,EQ,2,7,3,0,4,boundary->entity->entity->entity->boundary->entity->boundary
226,Sponsor:Paypal page-->Paypal page:store the transaction details-->store the transaction details:Invalid transaction message,EI,2,3,1,0,2,boundary->entity->entity
227,Weight loser:track goal button-->track goal button:retrieve goal details-->retrieve goal details:show goals details-->show goals details:goal detail display,EQ,0,4,0,0,4,entity->entity->entity->entity
228,Weight loser:track goal button-->track goal button:retrieve goal details-->retrieve goal details:goal info,EQ,0,3,0,0,3,entity->entity->entity
229,Weight loser:track goal button-->track goal button:retrieve goal details-->retrieve goal details:goal has some sponsors,EQ,0,3,0,0,3,entity->entity->entity
230,Weight loser:goal detail display,EQ,0,1,0,0,1,entity
231,Weight loser:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:update the benchmark-->update the benchmark:weight,EI,1,4,0,1,3,entity->entity->control->entity
232,Weight loser:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:update the benchmark-->update the benchmark:update goal with new weight-->update goal with new weight:goal,EI,2,5,0,1,4,entity->entity->control->entity->entity
233,Weight loser:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:update the benchmark-->update the benchmark:update goal with new weight-->update goal with new weight:display success message,EO,1,5,1,1,3,entity->entity->control->entity->boundary
234,Weight loser:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:invalid error message,EO,1,3,1,0,2,entity->entity->boundary
235,Weight loser:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:update goal with new weight-->update goal with new weight:goal,EQ,2,4,0,0,4,entity->entity->entity->entity
236,Weight loser:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:update goal with new weight-->update goal with new weight:display success message,EO,1,4,1,0,3,entity->entity->entity->boundary
237,Weight loser:add new weight page-->add new weight page:charity list,EO,2,2,1,0,1,entity->boundary
238,Weight loser:update weight link-->update weight link:The system open weight page-->The system open weight page:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:update the benchmark-->update the benchmark:weight,EI,1,6,0,1,5,entity->entity->entity->entity->control->entity
239,Weight loser:update weight link-->update weight link:The system open weight page-->The system open weight page:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:update the benchmark-->update the benchmark:update goal with new weight-->update goal with new weight:goal,EI,2,7,0,1,6,entity->entity->entity->entity->control->entity->entity
240,Weight loser:update weight link-->update weight link:The system open weight page-->The system open weight page:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:update the benchmark-->update the benchmark:update goal with new weight-->update goal with new weight:display success message,EO,1,7,1,1,5,entity->entity->entity->entity->control->entity->boundary
241,Weight loser:update weight link-->update weight link:The system open weight page-->The system open weight page:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:invalid error message,EO,1,5,1,0,4,entity->entity->entity->entity->boundary
242,Weight loser:update weight link-->update weight link:The system open weight page-->The system open weight page:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:update goal with new weight-->update goal with new weight:goal,EQ,2,6,0,0,6,entity->entity->entity->entity->entity->entity
243,Weight loser:update weight link-->update weight link:The system open weight page-->The system open weight page:add new weight page-->add new weight page:check the weight less than benchmark-->check the weight less than benchmark:update goal with new weight-->update goal with new weight:display success message,EO,1,6,1,0,5,entity->entity->entity->entity->entity->boundary
244,Weight loser:update weight link-->update weight link:The system open weight page-->The system open weight page:add new weight page-->add new weight page:charity list,EO,2,4,1,0,3,entity->entity->entity->boundary
245,Weight loser:update weight link-->update weight link:The system open weight page-->The system open weight page:charity list,EO,2,3,1,0,2,entity->entity->boundary
