id,path,transactional,path_length,diagram,useCase
211,Traveler->Login main page->Validate/check->Account->Retrieve account info->Start auth session->display->Previous page (any page),INT,undefined,Login to tripplanner,Login to tripplanner - Android
212,Traveler->Login main page->display->Forget password page,CTRL,undefined,Login to tripplanner,Login to tripplanner - Android
213,Traveler->Login main page->display->Forget password page,INT,undefined,Login to tripplanner,Login to tripplanner - Android
214,Traveler->Login main page->Display->Create account page,CTRL,undefined,Login to tripplanner,Login to tripplanner - Android
215,Traveler->Login main page->Display->Create account page,INT,undefined,Login to tripplanner,Login to tripplanner - Android
216,Traveler->Main page->Display->Login main page,CTRL,undefined,Login to tripplanner,Login to tripplanner - Android
217,Traveler->Main page->Display->Login main page,INT,undefined,Login to tripplanner,Login to tripplanner - Android
218,Employee->Check GPS->Geo fence->Coupon Notification Popup Window,CTRL,undefined,Receive Coupon,Receive Coupon - iOS
219,Employee->Check GPS->Geo fence->Coupon Notification Popup Window,EXTCLL,undefined,Receive Coupon,Receive Coupon - iOS
220,Employee->Check GPS->Geo fence->Coupon Notification Popup Window,INT,undefined,Receive Coupon,Receive Coupon - iOS
221,Employee->Check GPS->GPS not work page,CTRL,undefined,Receive Coupon,Receive Coupon - iOS
222,Employee->Check GPS->GPS not work page,EXTCLL,undefined,Receive Coupon,Receive Coupon - iOS
223,Employee->Check GPS->GPS not work page,INT,undefined,Receive Coupon,Receive Coupon - iOS
224,Employee->Coupon Notification Popup Window->Save it later->Local coupon database,CTRL,undefined,Receive Coupon,Receive Coupon - iOS
225,Employee->Coupon Notification Popup Window->Save it later->Local coupon database,DM,undefined,Receive Coupon,Receive Coupon - iOS
226,Employee->Coupon Notification Popup Window->Save it later->Local coupon database,EI,undefined,Receive Coupon,Receive Coupon - iOS
227,Employee->Coupon Notification Popup Window->Redeem,TRAN_NA,undefined,Receive Coupon,Receive Coupon - iOS
228,Employee->Coupon Notification Popup Window->Cancel,TRAN_NA,undefined,Receive Coupon,Receive Coupon - iOS
229,Employee->check internet->Geo fence->Coupon Notification Popup Window,CTRL,undefined,Receive Coupon,Receive Coupon - iOS
230,Employee->check internet->Geo fence->Coupon Notification Popup Window,EXTCLL,undefined,Receive Coupon,Receive Coupon - iOS
231,Employee->check internet->Geo fence->Coupon Notification Popup Window,INT,undefined,Receive Coupon,Receive Coupon - iOS
232,Employee->check internet->Coupon Notification Popup Window,CTRL,undefined,Receive Coupon,Receive Coupon - iOS
233,Employee->check internet->Coupon Notification Popup Window,EXTCLL,undefined,Receive Coupon,Receive Coupon - iOS
234,Employee->check internet->Coupon Notification Popup Window,INT,undefined,Receive Coupon,Receive Coupon - iOS
235,Employee->check internet->Fail to connect internet page,CTRL,undefined,Receive Coupon,Receive Coupon - iOS
236,Employee->check internet->Fail to connect internet page,EXTCLL,undefined,Receive Coupon,Receive Coupon - iOS
237,Employee->check internet->Fail to connect internet page,INT,undefined,Receive Coupon,Receive Coupon - iOS
238,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Coupon Notification Popup Window,CTRL,undefined,Receive Coupon,Receive Coupon - iOS
239,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Coupon Notification Popup Window,INT,undefined,Receive Coupon,Receive Coupon - iOS
240,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Server Partner - coupon database,CTRL,undefined,Receive Coupon,Receive Coupon - iOS
241,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Server Partner - coupon database,DM,undefined,Receive Coupon,Receive Coupon - iOS
242,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Server Partner - coupon database,EI,undefined,Receive Coupon,Receive Coupon - iOS
243,User->Previous Page->View trip plans->Verify user's session->Login page,CTRL,undefined,Connect to trip plan,Connect to trip plan - iOS
244,User->Previous Page->View trip plans->Verify user's session->Login page,INT,undefined,Connect to trip plan,Connect to trip plan - iOS
245,User->Previous Page->View trip plans->Verify user's session->Collect information->Show trip plans page,CTRL,undefined,Connect to trip plan,Connect to trip plan - iOS
246,User->Previous Page->View trip plans->Verify user's session->Collect information->Show trip plans page,INT,undefined,Connect to trip plan,Connect to trip plan - iOS
247,Trip plans database table->Collect information->Show trip plans page,TRAN_NA,undefined,Connect to trip plan,Connect to trip plan - iOS
248,users' database table->Verify user's session->Login page,TRAN_NA,undefined,Connect to trip plan,Connect to trip plan - iOS
249,users' database table->Verify user's session->Collect information->Show trip plans page,TRAN_NA,undefined,Connect to trip plan,Connect to trip plan - iOS
250,Traveler->Login main page->Validate/check->Account->Retrieve account info->Start auth session->display->Previous page (any page),CTRL,undefined,Login to tripplanner,Login to tripplanner - iOS
251,Traveler->Login main page->Validate/check->Account->Retrieve account info->Start auth session->display->Previous page (any page),DM,undefined,Login to tripplanner,Login to tripplanner - iOS
252,Traveler->Login main page->Validate/check->Account->Retrieve account info->Start auth session->display->Previous page (any page),EQ,undefined,Login to tripplanner,Login to tripplanner - iOS
253,Traveler->Login main page->Validate/check->Account->Retrieve account info->Start auth session->display->Previous page (any page),INT,undefined,Login to tripplanner,Login to tripplanner - iOS
254,Traveler->Login main page->display->Forget password page,CTRL,undefined,Login to tripplanner,Login to tripplanner - iOS
255,Traveler->Login main page->display->Forget password page,INT,undefined,Login to tripplanner,Login to tripplanner - iOS
256,Traveler->Login main page->Display->Create account page,CTRL,undefined,Login to tripplanner,Login to tripplanner - iOS
257,Traveler->Login main page->Display->Create account page,INT,undefined,Login to tripplanner,Login to tripplanner - iOS
258,Traveler->Main page->Display->Login main page,CTRL,undefined,Login to tripplanner,Login to tripplanner - iOS
259,Traveler->Main page->Display->Login main page,INT,undefined,Login to tripplanner,Login to tripplanner - iOS
260,User->Login page->Enter Username and password->Redeemed coupon record page,CTRL,undefined,Redeem Coupon,Redeem Coupon - iOS
261,User->Login page->Enter Username and password->Redeemed coupon record page,INT,undefined,Redeem Coupon,Redeem Coupon - iOS
262,User->Admin Login page->Enter Username and password->Redeemed coupon record page,CTRL,undefined,Redeem Coupon,Redeem Coupon - iOS
263,User->Admin Login page->Enter Username and password->Redeemed coupon record page,INT,undefined,Redeem Coupon,Redeem Coupon - iOS
264,User->Redeem Coupon Page->Scan QR Code->Click Redeem Button,CTRL,undefined,Redeem Coupon,Redeem Coupon - iOS
265,User->Redeem Coupon Page->Scan QR Code->Click Redeem Button,INT,undefined,Redeem Coupon,Redeem Coupon - iOS
266,User->Redeem Coupon Page->Input Coupon Code ID->Click Redeem Button,CTRL,undefined,Redeem Coupon,Redeem Coupon - iOS
267,User->Redeem Coupon Page->Input Coupon Code ID->Click Redeem Button,INT,undefined,Redeem Coupon,Redeem Coupon - iOS
268,Database->Display redeemed coupon page->Redeemed coupon record page,TRAN_NA,undefined,Redeem Coupon,Redeem Coupon - iOS
269,User->Coupon receiving page->Choose a category or not->Category list,CTRL,undefined,Save it for lateer,Save it for lateer
270,User->Coupon receiving page->Choose a category or not->Category list,INT,undefined,Save it for lateer,Save it for lateer
271,User->Coupon receiving page->Choose a category or not->Random coupoon pool,CTRL,undefined,Save it for lateer,Save it for lateer
272,User->Coupon receiving page->Choose a category or not->Random coupoon pool,DM,undefined,Save it for lateer,Save it for lateer
273,User->Coupon receiving page->Choose a category or not->Random coupoon pool,EI,undefined,Save it for lateer,Save it for lateer
274,User->Coupon receiving page->Choose a category or not->Create a category->Category list,CTRL,undefined,Save it for lateer,Save it for lateer
275,User->Coupon receiving page->Choose a category or not->Create a category->Category list,INT,undefined,Save it for lateer,Save it for lateer
276,User->Originating page->Get coupons list->Show coupons,CTRL,undefined,View stored coupons,View stored coupons - iOS
277,User->Originating page->Get coupons list->Show coupons,INT,undefined,View stored coupons,View stored coupons - iOS
278,User->Originating page->Get coupons list->Coupons,CTRL,undefined,View stored coupons,View stored coupons - iOS
279,User->Originating page->Get coupons list->Coupons,DM,undefined,View stored coupons,View stored coupons - iOS
280,User->Originating page->Get coupons list->Coupons,EI,undefined,View stored coupons,View stored coupons - iOS
281,Dispute->Show details->Redeem coupon,TRAN_NA,undefined,View stored coupons,View stored coupons - iOS
282,Remove coupon->Show details->Redeem coupon,TRAN_NA,undefined,View stored coupons,View stored coupons - iOS
283,FTSR->Offers Page->Edit Offer->Modify offer page,CTRL,undefined,Modify Offer,Modify Offer
284,FTSR->Offers Page->Edit Offer->Modify offer page,INT,undefined,Modify Offer,Modify Offer
285,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Email user reset password confirmation email,TRAN_NA,undefined,Partner Login,Partner Login
286,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Display error message,TRAN_NA,undefined,Partner Login,Partner Login
287,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Partner Portal,CTRL,undefined,Partner Login,Partner Login
288,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Partner Portal,DM,undefined,Partner Login,Partner Login
289,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Partner Portal,EQ,undefined,Partner Login,Partner Login
290,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Partner Portal,INT,undefined,Partner Login,Partner Login
291,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Email user reset password confirmation email,TRAN_NA,undefined,Partner Login,Partner Login
292,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Display error message,TRAN_NA,undefined,Partner Login,Partner Login
293,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,CTRL,undefined,Partner Login,Partner Login
294,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,DM,undefined,Partner Login,Partner Login
295,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,EQ,undefined,Partner Login,Partner Login
296,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,INT,undefined,Partner Login,Partner Login
297,Display Partner Login->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Email user reset password confirmation email,TRAN_NA,undefined,Partner Login,Partner Login
298,Display Partner Login->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Display error message,TRAN_NA,undefined,Partner Login,Partner Login
299,Display Partner Login->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Partner Portal,TRAN_NA,undefined,Partner Login,Partner Login
300,Display Partner Login->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Email user reset password confirmation email,TRAN_NA,undefined,Partner Login,Partner Login
301,Display Partner Login->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Display error message,TRAN_NA,undefined,Partner Login,Partner Login
302,Display Partner Login->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,TRAN_NA,undefined,Partner Login,Partner Login
303,Business Parter->Buy Subscription Page(1)->Display Subscription Page(2)->Buy Subscription Page(1),CTRL,undefined,Buy Partner Subscription,Buy Partner Subscription
304,Business Parter->Buy Subscription Page(1)->Display Subscription Page(2)->Buy Subscription Page(1),INT,undefined,Buy Partner Subscription,Buy Partner Subscription
305,Business Parter->Buy Subscription Page(1)->Display Subscription Comfirmation Page->Buy Subscription Comfirmation Page,CTRL,undefined,Buy Partner Subscription,Buy Partner Subscription
306,Business Parter->Buy Subscription Page(1)->Display Subscription Comfirmation Page->Buy Subscription Comfirmation Page,INT,undefined,Buy Partner Subscription,Buy Partner Subscription
307,Business Parter->Buy Success Page->Display Home Page(Designed by other part),TRAN_NA,undefined,Buy Partner Subscription,Buy Partner Subscription
308,Business Parter->Buy Subscription Comfirmation Page->Marked as Subscirpted->Subscription->Display Buy My Subscription Success Page->Buy Success Page,CTRL,undefined,Buy Partner Subscription,Buy Partner Subscription
309,Business Parter->Buy Subscription Comfirmation Page->Marked as Subscirpted->Subscription->Display Buy My Subscription Success Page->Buy Success Page,DM,undefined,Buy Partner Subscription,Buy Partner Subscription
310,Business Parter->Buy Subscription Comfirmation Page->Marked as Subscirpted->Subscription->Display Buy My Subscription Success Page->Buy Success Page,EQ,undefined,Buy Partner Subscription,Buy Partner Subscription
311,Business Parter->Buy Subscription Comfirmation Page->Marked as Subscirpted->Subscription->Display Buy My Subscription Success Page->Buy Success Page,INT,undefined,Buy Partner Subscription,Buy Partner Subscription
312,FTSR->offer details->Check validate->Display modify error,TRAN_NA,undefined,Publish Offer,Publish Offer
313,FTSR->offer details->Check validate->Publish offer,TRAN_NA,undefined,Publish Offer,Publish Offer
314,FTSR->offers pages->Display offer->offer details,CTRL,undefined,Publish Offer,Publish Offer
315,FTSR->offers pages->Display offer->offer details,INT,undefined,Publish Offer,Publish Offer
316,FTSR->offers pages->Display offer->Retrieve offers->Dispaly Error Msg,TRAN_NA,undefined,Publish Offer,Publish Offer
317,Offers->Retrieve offers->Dispaly Error Msg,TRAN_NA,undefined,Publish Offer,Publish Offer
318,Auto publish reschedule->offer details->Check validate->Display modify error,TRAN_NA,undefined,Publish Offer,Publish Offer
319,Auto publish reschedule->offer details->Check validate->Publish offer,TRAN_NA,undefined,Publish Offer,Publish Offer
320,Test Coupon->Generate Test Coupon->Partner's Mobile->Open Coupon Page,TRAN_NA,undefined,Test Coupon,Test Coupon
321,FT->Coupon Page->Redeem Coupon->Coupon Database,CTRL,undefined,Test Coupon,Test Coupon
322,FT->Coupon Page->Redeem Coupon->Coupon Database,DM,undefined,Test Coupon,Test Coupon
323,FT->Coupon Page->Redeem Coupon->Coupon Database,EI,undefined,Test Coupon,Test Coupon
324,FT->Coupon Page->Save coupon for later->Partner's Mobile->Open Coupon Page,TRAN_NA,undefined,Test Coupon,Test Coupon
325,FT->Coupon Redeemed->Coupon Validator->Coupon Database,CTRL,undefined,Test Coupon,Test Coupon
326,FT->Coupon Redeemed->Coupon Validator->Coupon Database,DM,undefined,Test Coupon,Test Coupon
327,FT->Coupon Redeemed->Coupon Validator->Coupon Database,EI,undefined,Test Coupon,Test Coupon
328,FT->Coupon Invalid->Coupon Validator->Coupon Database,CTRL,undefined,Test Coupon,Test Coupon
329,FT->Coupon Invalid->Coupon Validator->Coupon Database,DM,undefined,Test Coupon,Test Coupon
330,FT->Coupon Invalid->Coupon Validator->Coupon Database,EI,undefined,Test Coupon,Test Coupon
331,Business Partner->Cancel Subscription Comfirmation Page->Marked as Canceled->Subscription,CTRL,undefined,Cancel Partner Subscription,Cancel Partner Subscription
332,Business Partner->Cancel Subscription Comfirmation Page->Marked as Canceled->Subscription,DM,undefined,Cancel Partner Subscription,Cancel Partner Subscription
333,Business Partner->Cancel Subscription Comfirmation Page->Marked as Canceled->Subscription,EI,undefined,Cancel Partner Subscription,Cancel Partner Subscription
334,Business Partner->Cancel Subscription Comfirmation Page->Marked as Canceled->Display Success Page->Cancel Subscription Success Page,CTRL,undefined,Cancel Partner Subscription,Cancel Partner Subscription
335,Business Partner->Cancel Subscription Comfirmation Page->Marked as Canceled->Display Success Page->Cancel Subscription Success Page,INT,undefined,Cancel Partner Subscription,Cancel Partner Subscription
336,Business Partner->Cancel Subscription Comfirmation Page->Display Cancel Sub page,TRAN_NA,undefined,Cancel Partner Subscription,Cancel Partner Subscription
337,Business Partner->Cancel Subscription Success Page->Display Home Page,TRAN_NA,undefined,Cancel Partner Subscription,Cancel Partner Subscription
338,Business Partner->Cancel Subscription Page->Display Comfirmation Page->Cancel Subscription Comfirmation Page,CTRL,undefined,Cancel Partner Subscription,Cancel Partner Subscription
339,Business Partner->Cancel Subscription Page->Display Comfirmation Page->Cancel Subscription Comfirmation Page,INT,undefined,Cancel Partner Subscription,Cancel Partner Subscription
340,User->Upload Image button->File Chooser Windows->Cancel Button,CTRL,undefined,Upload Image,Upload Image
341,User->Upload Image button->File Chooser Windows->Cancel Button,INT,undefined,Upload Image,Upload Image
342,User->Upload Image button->File Chooser Windows->Select the Image file,CTRL,undefined,Upload Image,Upload Image
343,User->Upload Image button->File Chooser Windows->Select the Image file,INT,undefined,Upload Image,Upload Image
344,User->Open Button->Display Image in Coupon Image->Design Coupon screen,CTRL,undefined,Upload Image,Upload Image
345,User->Open Button->Display Image in Coupon Image->Design Coupon screen,INT,undefined,Upload Image,Upload Image
346,Business Partner->Coupon Designer->Upload Image->External Image Service,CTRL,undefined,Design Coupon,Design Coupon
347,Business Partner->Coupon Designer->Upload Image->External Image Service,EXTIVK,undefined,Design Coupon,Design Coupon
348,Business Partner->Coupon Designer->Test,TRAN_NA,undefined,Design Coupon,Design Coupon
349,Business Partner->Coupon Designer->Retrieves->Error Message,CTRL,undefined,Design Coupon,Design Coupon
350,Business Partner->Coupon Designer->Retrieves->Error Message,INT,undefined,Design Coupon,Design Coupon
351,Business Partner->Coupon Designer->Save->Coupon,CTRL,undefined,Design Coupon,Design Coupon
352,Business Partner->Coupon Designer->Save->Coupon,DM,undefined,Design Coupon,Design Coupon
353,Business Partner->Coupon Designer->Save->Coupon,EI,undefined,Design Coupon,Design Coupon
354,Business Partner->Coupon Designer->Edit->Coupon Templates,CTRL,undefined,Design Coupon,Design Coupon
355,Business Partner->Coupon Designer->Edit->Coupon Templates,DM,undefined,Design Coupon,Design Coupon
356,Business Partner->Coupon Designer->Edit->Coupon Templates,EI,undefined,Design Coupon,Design Coupon
357,Offers->Retrieves->Error Message,TRAN_NA,undefined,Design Coupon,Design Coupon
358,Third Party Client->access->Coupon,CTRL,undefined,Design Coupon,Design Coupon
359,Third Party Client->access->Coupon,EXTCLL,undefined,Design Coupon,Design Coupon
360,Third Party Client->access->Coupon,DM,undefined,Design Coupon,Design Coupon
361,Third Party Client->access->Coupon,EI,undefined,Design Coupon,Design Coupon
362,FT sales rep->Offers Page->Link offers->Create Offer Page 1,CTRL,undefined,Create Offer,Create Offer
363,FT sales rep->Offers Page->Link offers->Create Offer Page 1,INT,undefined,Create Offer,Create Offer
364,FT sales rep->Create offer page 2->Link DC & Geo->Create Geo-fence page,CTRL,undefined,Create Offer,Create Offer
365,FT sales rep->Create offer page 2->Link DC & Geo->Create Geo-fence page,INT,undefined,Create Offer,Create Offer
366,FT sales rep->Create offer page 2->Link DC & Geo->Design Coupon Page,CTRL,undefined,Create Offer,Create Offer
367,FT sales rep->Create offer page 2->Link DC & Geo->Design Coupon Page,INT,undefined,Create Offer,Create Offer
368,FT sales rep->Create offer page 2->Link DC & Geo->Process->Create offer->Offers database,CTRL,undefined,Create Offer,Create Offer
369,FT sales rep->Create offer page 2->Link DC & Geo->Process->Create offer->Offers database,DM,undefined,Create Offer,Create Offer
370,FT sales rep->Create offer page 2->Link DC & Geo->Process->Create offer->Offers database,EI,undefined,Create Offer,Create Offer
371,FT sales rep->Design Coupon Page->Design coupon->Process->Create offer->Offers database,CTRL,undefined,Create Offer,Create Offer
372,FT sales rep->Design Coupon Page->Design coupon->Process->Create offer->Offers database,DM,undefined,Create Offer,Create Offer
373,FT sales rep->Design Coupon Page->Design coupon->Process->Create offer->Offers database,EI,undefined,Create Offer,Create Offer
374,Business Partner->Bills view page->View Bill Details->Bill Detail Page,CTRL,undefined,View Bill,View Bill
375,Business Partner->Bills view page->View Bill Details->Bill Detail Page,INT,undefined,View Bill,View Bill
376,Business Partner->Bills view page->Display bills->Bills->Post bills->Unbilled Transactions->Redeem coupon,TRAN_NA,undefined,View Bill,View Bill
377,Business Partner->Bills view page->Display bills->Bills->Post bills->Partneer subscriptions,TRAN_NA,undefined,View Bill,View Bill
378,Customer->First page->direct to create account page->Create account page,CTRL,undefined,Create Account,Create Account
379,Customer->First page->direct to create account page->Create account page,INT,undefined,Create Account,Create Account
380,Customer->Create account page->Store information cookies->Web browerser-cookies storage->check information correctness->Valid information duplication->system database account information->retrieve registered email->Send confirm email,TRAN_NA,undefined,Create Account,Create Account
381,Customer->Create account page->Store information cookies->Web browerser-cookies storage->check information correctness->Valid information duplication->system database account information->Check duplication->Create success page,TRAN_NA,undefined,Create Account,Create Account
382,Business Partner->Payment Screen->Check internet,TRAN_NA,undefined,Specify default payment method use case,Specify default payment method use case
383,Partner->ContactUs page->Validate->Successfully submitted->Display successful submitted page->successfully submitted page,CTRL,undefined,Contact us,Contact us
384,Partner->ContactUs page->Validate->Successfully submitted->Display successful submitted page->successfully submitted page,INT,undefined,Contact us,Contact us
385,Partner->ContactUs page->Validate->Successfully submitted->Contact Admin->Display customer complain notification->Admin gets the message,CTRL,undefined,Contact us,Contact us
386,Partner->ContactUs page->Validate->Successfully submitted->Contact Admin->Display customer complain notification->Admin gets the message,INT,undefined,Contact us,Contact us
387,Partner->ContactUs page->Validate->Successfully submitted->Contact Admin->Customer complain Notification,CTRL,undefined,Contact us,Contact us
388,Partner->ContactUs page->Validate->Successfully submitted->Contact Admin->Customer complain Notification,DM,undefined,Contact us,Contact us
389,Partner->ContactUs page->Validate->Successfully submitted->Contact Admin->Customer complain Notification,EI,undefined,Contact us,Contact us
390,Partner->ContactUs page->Validate->E-coupon,CTRL,undefined,Contact us,Contact us
391,Partner->ContactUs page->Validate->E-coupon,DM,undefined,Contact us,Contact us
392,Partner->ContactUs page->Validate->E-coupon,EI,undefined,Contact us,Contact us
393,Partner->ContactUs page->Validate->Display not found page->Not found page,CTRL,undefined,Contact us,Contact us
394,Partner->ContactUs page->Validate->Display not found page->Not found page,INT,undefined,Contact us,Contact us
395,Partner->ContactUs page->Validate->Customer,CTRL,undefined,Contact us,Contact us
396,Partner->ContactUs page->Validate->Customer,DM,undefined,Contact us,Contact us
397,Partner->ContactUs page->Validate->Customer,EI,undefined,Contact us,Contact us
398,Partner->Home page->Display contact us page->ContactUs page,CTRL,undefined,Contact us,Contact us
399,Partner->Home page->Display contact us page->ContactUs page,INT,undefined,Contact us,Contact us
400,Traveler->Login page->check login->Travel Book,CTRL,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
401,Traveler->Login page->check login->Travel Book,INT,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
402,Traveler->Login page->check login->Connect to trip plan cloud database->Trip plan cloud database->Get personnel trip plan information->Trip plan homepage,CTRL,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
403,Traveler->Login page->check login->Connect to trip plan cloud database->Trip plan cloud database->Get personnel trip plan information->Trip plan homepage,DM,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
404,Traveler->Login page->check login->Connect to trip plan cloud database->Trip plan cloud database->Get personnel trip plan information->Trip plan homepage,EQ,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
405,Traveler->Login page->check login->Connect to trip plan cloud database->Trip plan cloud database->Get personnel trip plan information->Trip plan homepage,INT,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
406,Traveler->Login page->check login->Connect to trip plan cloud database->Travel Book,CTRL,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
407,Traveler->Login page->check login->Connect to trip plan cloud database->Travel Book,INT,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
408,Traveler->Travel Book->Already logged in?->Login page,CTRL,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
409,Traveler->Travel Book->Already logged in?->Login page,INT,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
410,Traveler->Travel Book->Already logged in?->Connect to trip plan cloud database->Trip plan cloud database->Get personnel trip plan information->Trip plan homepage,CTRL,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
411,Traveler->Travel Book->Already logged in?->Connect to trip plan cloud database->Trip plan cloud database->Get personnel trip plan information->Trip plan homepage,DM,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
412,Traveler->Travel Book->Already logged in?->Connect to trip plan cloud database->Trip plan cloud database->Get personnel trip plan information->Trip plan homepage,EQ,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
413,Traveler->Travel Book->Already logged in?->Connect to trip plan cloud database->Trip plan cloud database->Get personnel trip plan information->Trip plan homepage,INT,undefined,Connect to trip plan,Connect to trip plan - Trip Planner
414,Traveler->TripPlanDetaillsPage->NavigateAnnotation->Annotates Trip Plan with Photos Page,CTRL,undefined,Manage Trip Plan,Manage Trip Plan
415,Traveler->TripPlanDetaillsPage->NavigateAnnotation->Annotates Trip Plan with Photos Page,INT,undefined,Manage Trip Plan,Manage Trip Plan
416,Traveler->TripPlanDetaillsPage->NavigateShareTripPlan->Share trip plan page,CTRL,undefined,Manage Trip Plan,Manage Trip Plan
417,Traveler->TripPlanDetaillsPage->NavigateShareTripPlan->Share trip plan page,INT,undefined,Manage Trip Plan,Manage Trip Plan
418,Traveler->TripPlanDetaillsPage->NavigateManageSubscription->Manage subscriptions page,CTRL,undefined,Manage Trip Plan,Manage Trip Plan
419,Traveler->TripPlanDetaillsPage->NavigateManageSubscription->Manage subscriptions page,INT,undefined,Manage Trip Plan,Manage Trip Plan
420,Traveler->TripPlanDetaillsPage->NavigateFindorAddPlaces->Find or Add Places Page,CTRL,undefined,Manage Trip Plan,Manage Trip Plan
421,Traveler->TripPlanDetaillsPage->NavigateFindorAddPlaces->Find or Add Places Page,INT,undefined,Manage Trip Plan,Manage Trip Plan
422,Traveler->TripPlanDetaillsPage->NavigateTripCalendar->Trip Calendar Page,CTRL,undefined,Manage Trip Plan,Manage Trip Plan
423,Traveler->TripPlanDetaillsPage->NavigateTripCalendar->Trip Calendar Page,INT,undefined,Manage Trip Plan,Manage Trip Plan
424,Traveler->Travel Plan Home Page->AddTripPlan->TripPlanDetaillsPage,CTRL,undefined,Manage Trip Plan,Manage Trip Plan
425,Traveler->Travel Plan Home Page->AddTripPlan->TripPlanDetaillsPage,INT,undefined,Manage Trip Plan,Manage Trip Plan
426,Traveler->Travel Plan Home Page->Manage Trip Plans->Trip Plans Database,CTRL,undefined,Manage Trip Plan,Manage Trip Plan
427,Traveler->Travel Plan Home Page->Manage Trip Plans->Trip Plans Database,DM,undefined,Manage Trip Plan,Manage Trip Plan
428,Traveler->Travel Plan Home Page->Manage Trip Plans->Trip Plans Database,EI,undefined,Manage Trip Plan,Manage Trip Plan
429,Traveler->Travel Plan Home Page->Manage Trip Plans->TripPlanDetaillsPage,CTRL,undefined,Manage Trip Plan,Manage Trip Plan
430,Traveler->Travel Plan Home Page->Manage Trip Plans->TripPlanDetaillsPage,INT,undefined,Manage Trip Plan,Manage Trip Plan
431,Traveler->Main screen->Display Find screen->Fnd screen with search bar,CTRL,undefined,Find, add, and delete places,Find, add, and delete places
432,Traveler->Main screen->Display Find screen->Fnd screen with search bar,INT,undefined,Find, add, and delete places,Find, add, and delete places
433,Traveler->Main screen->Displays manage subscriptions screen->Displays a list of added place of this user->Manage subscription screen with a list of added places,CTRL,undefined,Find, add, and delete places,Find, add, and delete places
434,Traveler->Main screen->Displays manage subscriptions screen->Displays a list of added place of this user->Manage subscription screen with a list of added places,INT,undefined,Find, add, and delete places,Find, add, and delete places
435,Traveler->Main screen->Displays manage subscriptions screen->Manage subscription screen with a list of added places,CTRL,undefined,Find, add, and delete places,Find, add, and delete places
436,Traveler->Main screen->Displays manage subscriptions screen->Manage subscription screen with a list of added places,INT,undefined,Find, add, and delete places,Find, add, and delete places
437,Place database->Displays a list of related places with add button->a list of places with add button on find screen,TRAN_NA,undefined,Find, add, and delete places,Find, add, and delete places
438,Place->Displays a list of related places with add button->a list of places with add button on find screen,TRAN_NA,undefined,Find, add, and delete places,Find, add, and delete places
439,Place->Displays a list of added place of this user->Manage subscription screen with a list of added places,TRAN_NA,undefined,Find, add, and delete places,Find, add, and delete places
440,Place->Displays a delete button under place item->delete this place from added places  list->user data database->Display the add button tin color blue->a list of places with add button on find screen,TRAN_NA,undefined,Find, add, and delete places,Find, add, and delete places
441,Place->Displays a delete button under place item->delete this place from added places  list->user data database->Displays a list of added place of this user->Manage subscription screen with a list of added places,TRAN_NA,undefined,Find, add, and delete places,Find, add, and delete places
