id,element,useCase,type,component
501,Youth:unauthorized request,View document,boundary,Security Question
502,Youth:document upload page,View document,control,Document
503,Youth:unauthorized request message,View document,boundary,Security Question
504,Youth:document list,View document,control,Document
505,Validate print/download request:role,View document,entity,Groups
506,Validate print/download request:download,View document,control,download
507,Validate print/download request:unauthorized request,View document,boundary,Security Question
508,Validate print/download request:print,View document,control,Admin
509,document upload page:Validate print/download request,View document,control,download
510,print:case information page,View document,boundary,Case Manager
511,query document:db,View document,entity,db
512,document list:validate role of user,View document,control,Limited_User
513,query document:document upload page,View document,control,Document
514,download:file manager,View document,entity,Manager
515,validate role of user:query document,View document,control,Document
516,validate role of user:role,View document,entity,Groups
517,validate role of user:unauthorized request message,View document,boundary,Security Question
518,stl#Administrator:document list,View document,Stimulus,undefined
519,stl#Administrator:unauthorized request,View document,Stimulus,undefined
520,stl#Administrator:unauthorized request message,View document,Stimulus,undefined
521,stl#Administrator:document upload page,View document,Stimulus,undefined
522,stl#Case Manager:document upload page,View document,Stimulus,undefined
523,stl#Case Manager:unauthorized request message,View document,Stimulus,undefined
524,stl#Case Manager:unauthorized request,View document,Stimulus,undefined
525,stl#Case Manager:document list,View document,Stimulus,undefined
526,stl#Youth:unauthorized request,View document,Stimulus,undefined
527,stl#Youth:document upload page,View document,Stimulus,undefined
528,stl#Youth:unauthorized request message,View document,Stimulus,undefined
529,stl#Youth:document list,View document,Stimulus,undefined
