id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
158,Valet:remove valet button-->remove valet button:displays a prompt for confirmation-->displays a prompt for confirmation:remove confirmation dialog-->remove confirmation dialog:remove employee from db-->remove employee from db:manage employee screen,EI,2,5,3,2,0,boundary->boundary->boundary->control->control
159,Valet:remove valet button-->remove valet button:displays a prompt for confirmation-->displays a prompt for confirmation:remove confirmation dialog-->remove confirmation dialog:remove employee from db-->remove employee from db:employee,EI,3,5,3,2,0,boundary->boundary->boundary->control->control
160,Valet:remove confirmation dialog-->remove confirmation dialog:remove employee from db-->remove employee from db:update employee information-->update employee information:system error when connecting server,EI,1,4,1,3,0,boundary->control->control->control
161,Valet:remove confirmation dialog-->remove confirmation dialog:remove employee from db-->remove employee from db:update employee information-->update employee information:employee,EI,1,4,1,3,0,boundary->control->control->control
162,Valet:remove confirmation dialog-->remove confirmation dialog:remove employee from db-->remove employee from db:system error when connecting server,EI,1,3,1,2,0,boundary->control->control
163,Valet:remove confirmation dialog-->remove confirmation dialog:remove employee from db-->remove employee from db:manage employee screen,EI,1,3,1,2,0,boundary->control->control
164,Valet:remove confirmation dialog-->remove confirmation dialog:remove employee from db-->remove employee from db:employee,EI,2,3,1,2,0,boundary->control->control
165,Thirdparty payment:update request queue-->update request queue:request queue,EI,0,2,0,1,1,control->entity
166,Thirdparty payment:update request queue-->update request queue:alert successful in submission-->alert successful in submission:successful payment alert-->successful payment alert:pull advertisement for random venue-->pull advertisement for random venue:error when submitting,EQ,1,5,2,2,1,control->boundary->boundary->entity->control
167,Customer:ticket input page-->ticket input page:vidate ticket-->vidate ticket:ticket,EQ,0,3,0,3,0,control->control->control
168,Customer:ticket input page-->ticket input page:vidate ticket-->vidate ticket:payment page-->payment page:make payment-->make payment:Thirdparty payment,EO,1,5,3,2,0,control->control->boundary->boundary->boundary
169,Customer:ticket input page-->ticket input page:vidate ticket-->vidate ticket:invalid ticket number,EQ,0,3,0,3,0,control->control->control
170,Customer:ticket input page-->ticket input page:vidate ticket-->vidate ticket:error when submitting,EQ,0,3,0,3,0,control->control->control
171,Customer:error when submitting,EQ,0,1,0,1,0,control
172,Customer:invalid ticket number,EQ,0,1,0,1,0,control
173,Customer:successful payment alert-->successful payment alert:pull advertisement for random venue-->pull advertisement for random venue:error when submitting,EI,0,3,1,1,1,boundary->entity->control
174,Customer:payment page-->payment page:make payment-->make payment:Thirdparty payment,EO,0,3,2,1,0,control->boundary->boundary
175,Valet:status of the payment,EQ,0,1,1,0,0,boundary
176,Valet:Email send confirmation message,EQ,0,1,0,1,0,control
177,Valet:notification of invalid transaction-->notification of invalid transaction:redirect to payment screen-->redirect to payment screen:payment screen,EQ,0,3,3,0,0,boundary->boundary->boundary
178,Valet:request queue page-->request queue page:display dropdown-->display dropdown:dropdown for retrieve and invalid-->dropdown for retrieve and invalid:retrive and invalid request-->retrive and invalid request:request,EI,0,5,0,3,2,control->control->control->entity->entity
179,Valet:request queue page-->request queue page:display dropdown-->display dropdown:dropdown for retrieve and invalid-->dropdown for retrieve and invalid:retrive and invalid request-->retrive and invalid request:invalid request,EI,0,5,0,3,2,control->control->control->entity->entity
180,Valet:request queue page-->request queue page:display dropdown-->display dropdown:dropdown for retrieve and invalid-->dropdown for retrieve and invalid:retrive and invalid request-->retrive and invalid request:check payment exists-->check payment exists:payment,EO,0,6,2,3,1,control->control->control->entity->boundary->boundary
181,Valet:request queue page-->request queue page:display dropdown-->display dropdown:dropdown for retrieve and invalid-->dropdown for retrieve and invalid:retrive and invalid request-->retrive and invalid request:check payment exists-->check payment exists:status of the payment,EO,0,6,2,3,1,control->control->control->entity->boundary->boundary
182,Valet:request queue page-->request queue page:display dropdown-->display dropdown:dropdown for retrieve and invalid-->dropdown for retrieve and invalid:retrive and invalid request-->retrive and invalid request:check payment exists-->check payment exists:notification of invalid transaction-->notification of invalid transaction:redirect to payment screen-->redirect to payment screen:payment screen,EO,0,8,4,3,1,control->control->control->entity->boundary->boundary->boundary->boundary
183,Valet:remove request button-->remove request button:navigate to queue screen-->navigate to queue screen:Close out confirmation-->Close out confirmation:send out email with the transaction record.-->send out email with the transaction record.:Email protocol,EQ,2,5,1,2,2,entity->control->boundary->control->actor
184,Valet:remove request button-->remove request button:navigate to queue screen-->navigate to queue screen:Close out confirmation-->Close out confirmation:send out email with the transaction record.-->send out email with the transaction record.:payment,EQ,2,5,2,2,1,entity->control->boundary->control->boundary
185,Valet:remove request button-->remove request button:navigate to queue screen-->navigate to queue screen:Close out confirmation-->Close out confirmation:send out email with the transaction record.-->send out email with the transaction record.:Email send confirmation message,EQ,1,5,1,3,1,entity->control->boundary->control->control
186,Valet:remove request button-->remove request button:Remove request-->Remove request:check payment-->check payment:payment,EO,0,4,2,0,2,entity->entity->boundary->boundary
187,Valet:remove request button-->remove request button:Remove request-->Remove request:check payment-->check payment:Close out confirmation-->Close out confirmation:send out email with the transaction record.-->send out email with the transaction record.:Email protocol,EQ,2,6,2,1,3,entity->entity->boundary->boundary->control->actor
188,Valet:remove request button-->remove request button:Remove request-->Remove request:check payment-->check payment:Close out confirmation-->Close out confirmation:send out email with the transaction record.-->send out email with the transaction record.:payment,EQ,2,6,3,1,2,entity->entity->boundary->boundary->control->boundary
189,Valet:remove request button-->remove request button:Remove request-->Remove request:check payment-->check payment:Close out confirmation-->Close out confirmation:send out email with the transaction record.-->send out email with the transaction record.:Email send confirmation message,EQ,1,6,2,2,2,entity->entity->boundary->boundary->control->control
190,Valet:remove request button-->remove request button:Remove request-->Remove request:request,EQ,0,3,0,0,3,entity->entity->entity
191,Valet:Close out confirmation-->Close out confirmation:send out email with the transaction record.-->send out email with the transaction record.:Email protocol,EQ,1,3,1,1,1,boundary->control->actor
192,Valet:Close out confirmation-->Close out confirmation:send out email with the transaction record.-->send out email with the transaction record.:payment,EQ,1,3,2,1,0,boundary->control->boundary
193,Valet:Close out confirmation-->Close out confirmation:send out email with the transaction record.-->send out email with the transaction record.:Email send confirmation message,EI,0,3,1,2,0,boundary->control->control
194,Valet:payment screen,EQ,0,1,1,0,0,boundary
195,Valet:dropdown for retrieve and invalid-->dropdown for retrieve and invalid:retrive and invalid request-->retrive and invalid request:request,EI,0,3,0,1,2,control->entity->entity
196,Valet:dropdown for retrieve and invalid-->dropdown for retrieve and invalid:retrive and invalid request-->retrive and invalid request:invalid request,EI,0,3,0,1,2,control->entity->entity
197,Valet:dropdown for retrieve and invalid-->dropdown for retrieve and invalid:retrive and invalid request-->retrive and invalid request:check payment exists-->check payment exists:payment,EO,0,4,2,1,1,control->entity->boundary->boundary
198,Valet:dropdown for retrieve and invalid-->dropdown for retrieve and invalid:retrive and invalid request-->retrive and invalid request:check payment exists-->check payment exists:status of the payment,EO,0,4,2,1,1,control->entity->boundary->boundary
199,Valet:dropdown for retrieve and invalid-->dropdown for retrieve and invalid:retrive and invalid request-->retrive and invalid request:check payment exists-->check payment exists:notification of invalid transaction-->notification of invalid transaction:redirect to payment screen-->redirect to payment screen:payment screen,EO,0,6,4,1,1,control->entity->boundary->boundary->boundary->boundary
200,Valet:invalid request,EQ,0,1,0,0,1,entity
