id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
9,stl#Contractor:Invalid website information->Contractor:Invalid website information->Invalid website information:query attributes of webbiste->query attributes of webbiste:Attribute list of website->Attribute list of website:add attributes->add attributes:websites,Add a new website,TRAN_NA,6,5,6.8,5,40.8,5
10,stl#Contractor:Website detail input page->Contractor:Website detail input page->Website detail input page:verify input information->verify input information:save website info->save website info:websites,Add a new website,TRAN_NA,5,4,8,4,40,14
11,stl#Contractor:Website detail input page->Contractor:Website detail input page->Website detail input page:verify input information->verify input information:Invalid website information->Invalid website information:query attributes of webbiste->query attributes of webbiste:websites,Add a new website,TRAN_NA,6,5,7.6,5,45.6,8
12,stl#Contractor:Website detail input page->Contractor:Website detail input page->Website detail input page:verify input information->verify input information:Invalid website information->Invalid website information:query attributes of webbiste->query attributes of webbiste:Attribute list of website->Attribute list of website:add attributes->add attributes:websites,Add a new website,TRAN_NA,8,7,7.142857143,7,57.14285714,11
13,stl#contractor:all players list->contractor:all players list->all players list:query attribute list of a player->query attribute list of a player:player detail page->player detail page:update player attributes->update player attributes:player,Edit the crawling attributes of a player,CTRL,6,5,9.2,5,55.2,6
14,stl#contractor:players tab->contractor:players tab->players tab:query crawling list of players->query crawling list of players:all players list->all players list:query attribute list of a player->query attribute list of a player:player detail page->player detail page:update player attributes->update player attributes:player,Edit the crawling attributes of a player,CTRL,8,7,9.714285714,7,77.71428571,12
15,stl#contractor:player detail page->contractor:player detail page->player detail page:update player attributes->update player attributes:player,Edit the crawling attributes of a player,CTRL,4,3,8,3,32,4
16,stl#Contractor:show crawling list->Contractor:show crawling list->show crawling list:query crawling list of websites->query crawling list of websites:websites,Edit website details,TRAN_NA,4,3,4.333333333,3,17.33333333,3
17,stl#Contractor:show crawling list->Contractor:show crawling list->show crawling list:query crawling list of websites->query crawling list of websites:List of websites->List of websites:query attributes of webbiste->query attributes of webbiste:websites,Edit website details,TRAN_NA,6,5,5,5,30,2
18,stl#Contractor:show crawling list->Contractor:show crawling list->show crawling list:query crawling list of websites->query crawling list of websites:List of websites->List of websites:query attributes of webbiste->query attributes of webbiste:Attribute list of website->Attribute list of website:add attributes->add attributes:websites,Edit website details,TRAN_NA,8,7,5.285714286,7,42.28571429,5
19,stl#Contractor:List of websites->Contractor:List of websites->List of websites:query attributes of webbiste->query attributes of webbiste:websites,Edit website details,TRAN_NA,4,3,6,3,24,12
20,stl#Contractor:List of websites->Contractor:List of websites->List of websites:query attributes of webbiste->query attributes of webbiste:Attribute list of website->Attribute list of website:add attributes->add attributes:websites,Edit website details,TRAN_NA,6,5,6,5,36,12
21,stl#contractor:players tab->contractor:players tab->players tab:query crawling list of players->query crawling list of players:all players list->all players list:add player to scheduling list->add player to scheduling list:schedule,Schedule player crawl,CTRL;EXTCLL;DM;EI,6,5,7,5,42,12
22,stl#contractor:players tab->contractor:players tab->players tab:query crawling list of players->query crawling list of players:all players list->all players list:add player to scheduling list->add player to scheduling list:schedule success message->schedule success message:update player attributes->update player attributes:player,Schedule player crawl,TRAN_NA,8,7,6.428571429,7,51.42857143,7
23,stl#contractor:all players list->contractor:all players list->all players list:add player to scheduling list->add player to scheduling list:schedule,Schedule player crawl,CTRL;EXTCLL;DM;EI,4,3,6.333333333,3,25.33333333,9
24,stl#contractor:all players list->contractor:all players list->all players list:add player to scheduling list->add player to scheduling list:schedule success message->schedule success message:update player attributes->update player attributes:player,Schedule player crawl,TRAN_NA,6,5,5.8,5,34.8,14
25,stl#contractor:schedule success message->contractor:schedule success message->schedule success message:update player attributes->update player attributes:player,Schedule player crawl,TRAN_NA,4,3,4.333333333,3,17.33333333,3
26,stl#contractor:players tab->contractor:players tab->players tab:query crawling list of players->query crawling list of players:all players list->all players list:query player info->query player info:player detail page->player detail page:save player->save player:player,Show the player,CTRL,8,7,13,7,104,1
27,stl#contractor:players tab->contractor:players tab->players tab:query crawling list of players->query crawling list of players:all players list->all players list:query player info->query player info:player,Show the player,CTRL,6,5,13,5,78,5
28,stl#contractor:all players list->contractor:all players list->all players list:query player info->query player info:player detail page->player detail page:save player->save player:player,Show the player,CTRL,6,5,13,5,78,4
29,stl#contractor:all players list->contractor:all players list->all players list:query player info->query player info:player,Show the player,CTRL,4,3,13,3,52,14
30,stl#contractor:player detail page->contractor:player detail page->player detail page:save player->save player:player,Show the player,CTRL,4,3,13,3,52,13
31,stl#Contractor:websites tab->Contractor:websites tab->websites tab:query crawling list of websites->query crawling list of websites:websites,Show the website,TRAN_NA,4,3,12,3,48,12
32,stl#Contractor:websites tab->Contractor:websites tab->websites tab:query crawling list of websites->query crawling list of websites:List of websites->List of websites:display confirm tab->display confirm tab:confirm dialog->confirm dialog:delete website->delete website:websites,Show the website,TRAN_NA,8,7,10.71428571,7,85.71428571,2
33,stl#Contractor:websites tab->Contractor:websites tab->websites tab:query crawling list of websites->query crawling list of websites:List of websites->List of websites:display confirm tab->display confirm tab:confirm dialog->confirm dialog:add attributes->add attributes:websites,Show the website,TRAN_NA,8,7,9.285714286,7,74.28571429,6
34,stl#Contractor:websites tab->Contractor:websites tab->websites tab:query crawling list of websites->query crawling list of websites:List of websites->List of websites:display confirm tab->display confirm tab:List of websites->List of websites:display confirm tab,Show the website,TRAN_NA,7,6,9,6,63,5
35,stl#Contractor:List of websites->Contractor:List of websites->List of websites:display confirm tab->display confirm tab:confirm dialog->confirm dialog:delete website->delete website:websites,Show the website,TRAN_NA,6,5,10.2,5,61.2,2
36,stl#Contractor:List of websites->Contractor:List of websites->List of websites:display confirm tab->display confirm tab:confirm dialog->confirm dialog:add attributes->add attributes:websites,Show the website,TRAN_NA,6,5,8.2,5,49.2,12
37,stl#Contractor:List of websites->Contractor:List of websites->List of websites:display confirm tab->display confirm tab:List of websites->List of websites:display confirm tab,Show the website,TRAN_NA,5,4,7.5,4,37.5,6
38,stl#Contractor:confirm dialog->Contractor:confirm dialog->confirm dialog:delete website->delete website:websites,Show the website,TRAN_NA,4,3,12,3,48,11
39,stl#Contractor:confirm dialog->Contractor:confirm dialog->confirm dialog:add attributes->add attributes:websites,Show the website,TRAN_NA,4,3,8.666666667,3,34.66666667,15
1,stl#Admin:Database button->Admin:Database button->Database button:show database info->show database info:List of tables with drop button->List of tables with drop button:drop tabl->drop tabl:Empty complete message,Clear submitted answer,TRAN_NA,6,5,2.8,5,16.8,5
3,stl#Admin:List of tables with drop button->Admin:List of tables with drop button->List of tables with drop button:drop tabl->drop tabl:Empty complete message,Clear submitted answer,TRAN_NA,4,3,3.333333333,3,13.33333333,16
5,stl#User:Page Selector->User:Page Selector->Page Selector:Load page to edit->Load page to edit:page edit text field and update button->page edit text field and update button:Update page->Update page:Update message,Edit Page on Website,TRAN_NA,6,5,6.4,5,38.4,8
6,stl#User:Page Selector->User:Page Selector->Page Selector:Load page to edit->Load page to edit:page edit text field and update button->page edit text field and update button:Update page->Update page:Update error message,Edit Page on Website,TRAN_NA,6,5,6.4,5,38.4,15
7,stl#User:Page Selector->User:Page Selector->Page Selector:Load page to edit->Load page to edit:page edit text field and update button->page edit text field and update button:Update page->Update page:Page,Edit Page on Website,TRAN_NA,6,5,7,5,42,15
8,stl#User:page edit text field and update button->User:page edit text field and update button->page edit text field and update button:Update page->Update page:Update message,Edit Page on Website,TRAN_NA,4,3,6,3,24,6
9,stl#User:page edit text field and update button->User:page edit text field and update button->page edit text field and update button:Update page->Update page:Update error message,Edit Page on Website,TRAN_NA,4,3,6,3,24,10
10,stl#User:page edit text field and update button->User:page edit text field and update button->page edit text field and update button:Update page->Update page:Page,Edit Page on Website,TRAN_NA,4,3,7,3,28,14
12,stl#User:username and password interface->User:username and password interface->username and password interface:check login information->check login information:user interface,Login,TRAN_NA,4,3,1.666666667,3,6.666666667,11
13,stl#User:username and password interface->User:username and password interface->username and password interface:check login information->check login information:admin interface,Login,TRAN_NA,4,3,1.333333333,3,5.333333333,11
14,stl#User:username and password interface->User:username and password interface->username and password interface:check login information->check login information:User Info,Login,TRAN_NA,4,3,1.666666667,3,6.666666667,14
15,stl#User:username and password interface->User:username and password interface->username and password interface:check login information->check login information:Error Message,Login,TRAN_NA,4,3,1.333333333,3,5.333333333,9
16,stl#User:admin interface->User:admin interface,Login,CTRL;EXTCLL;INT,2,1,2,1,4,10
17,stl#User:user interface->User:user interface,Login,CTRL;EXTCLL;INT,2,1,3,1,6,13
19,stl#User:front page->User:front page,Logout,CTRL;EXTCLL;INT,2,1,2,1,4,3
20,stl#User:Logout Button->User:Logout Button->Logout Button:clear local cache->clear local cache:front page,Logout,TRAN_NA,4,3,1.333333333,3,5.333333333,4
21,stl#User:Logout Button->User:Logout Button->Logout Button:clear local cache->clear local cache:Cookie,Logout,TRAN_NA,4,3,1,3,4,2
22,stl#User:Civilian or veteran radio button->User:Civilian or veteran radio button->Civilian or veteran radio button:load first scenario->load first scenario:display scenario->display scenario:Scenario display,Provide Information,TRAN_NA,5,4,4,4,20,11
23,stl#User:Civilian or veteran radio button->User:Civilian or veteran radio button->Civilian or veteran radio button:load first scenario->load first scenario:Scenario,Provide Information,TRAN_NA,4,3,3.666666667,3,14.66666667,1
24,stl#User:Scenario display->User:Scenario display,Provide Information,CTRL;EXTCLL;INT,2,1,5,1,10,1
25,stl#User:Thank you page->User:Thank you page,Take Scenario Quiz,CTRL;EXTCLL;INT,2,1,2,1,4,6
26,stl#User:Cookie Expiration Error->User:Cookie Expiration Error,Take Scenario Quiz,CTRL,2,1,4,1,8,10
27,stl#User:Scenario Page->User:Scenario Page->Scenario Page:Store the answer for the scenario->Store the answer for the scenario:Thank you page,Take Scenario Quiz,TRAN_NA,4,3,5.333333333,3,21.33333333,5
28,stl#User:Scenario Page->User:Scenario Page->Scenario Page:Store the answer for the scenario->Store the answer for the scenario:Scenario,Take Scenario Quiz,TRAN_NA,4,3,7,3,28,3
29,stl#User:Scenario Page->User:Scenario Page->Scenario Page:Store the answer for the scenario->Store the answer for the scenario:Load next senario->Load next senario:Scenario,Take Scenario Quiz,TRAN_NA,5,4,7,4,35,1
30,stl#User:Scenario Page->User:Scenario Page->Scenario Page:Store the answer for the scenario->Store the answer for the scenario:Load next senario->Load next senario:Scenario Page->Scenario Page:Store the answer for the scenario,Take Scenario Quiz,TRAN_NA,6,5,7,5,42,8
31,stl#User:Scenario Page->User:Scenario Page->Scenario Page:Store the answer for the scenario->Store the answer for the scenario:Check cookie expiration->Check cookie expiration:Cookie,Take Scenario Quiz,TRAN_NA,5,4,5.5,4,27.5,8
32,stl#User:Scenario Page->User:Scenario Page->Scenario Page:Store the answer for the scenario->Store the answer for the scenario:Check cookie expiration->Check cookie expiration:Cookie Expiration Error,Take Scenario Quiz,TRAN_NA,5,4,5.5,4,27.5,3
33,stl#User:Scenario Page->User:Scenario Page->Scenario Page:store answers as cookie->store answers as cookie:calculate response statistics->calculate response statistics:answer statistics page->answer statistics page:Load communication technique->Load communication technique:communication,Take Team Scenario Quiz,TRAN_NA,7,6,2.5,6,17.5,3
34,stl#User:Scenario Page->User:Scenario Page->Scenario Page:store answers as cookie->store answers as cookie:calculate response statistics->calculate response statistics:answer statistics page->answer statistics page:Load communication technique->Load communication technique:Scenario Page->Scenario Page:store answers as cookie,Take Team Scenario Quiz,TRAN_NA,8,7,2.428571429,7,19.42857143,15
35,stl#User:Scenario Page->User:Scenario Page->Scenario Page:store answers as cookie->store answers as cookie:Cookie,Take Team Scenario Quiz,TRAN_NA,4,3,2.666666667,3,10.66666667,11
1,stl#Administrator:article add page->Administrator:article add page->article add page:submit article to blog category->submit article to blog category:article,Add articles to blog,TRAN_NA,4,3,6,3,24,10
2,stl#Administrator:Admin interface->Administrator:Admin interface->Admin interface:navigate article add page->navigate article add page:article add page->article add page:submit article to blog category->submit article to blog category:article,Add articles to blog,TRAN_NA,6,5,5,5,30,2
4,stl#User:Feedback form->User:Feedback form->Feedback form:Rest cal for inserting feedback->Rest cal for inserting feedback:Validate feedback data->Validate feedback data:Display an invalid feedback error message->Display an invalid feedback error message:Invalid error message,Online Feedback Process,CTRL,6,14,5.4,5,32.4,13
5,stl#User:Feedback page->User:Feedback page->Feedback page:display feedback form->display feedback form:Feedback form->Feedback form:Rest cal for inserting feedback->Rest cal for inserting feedback:Validate feedback data->Validate feedback data:Display an invalid feedback error message->Display an invalid feedback error message:Invalid error message,Online Feedback Process,CTRL,8,22,5.857142857,7,46.85714286,15
6,stl#User:Register Online Button->User:Register Online Button->Register Online Button:redirect to registration page->redirect to registration page:Registration Page->Registration Page:Rest cal for inserting registration data->Rest cal for inserting registration data:Validate registration information->Validate registration information:Display an invalid error message->Display an invalid error message:Invalid error message,Online registration,CTRL,8,47,5.857142857,7,46.85714286,7
7,stl#User:Registration Page->User:Registration Page->Registration Page:Rest cal for inserting registration data->Rest cal for inserting registration data:Validate registration information->Validate registration information:Display an invalid error message->Display an invalid error message:Invalid error message,Online registration,CTRL,6,29,5.4,5,32.4,6
8,stl#User:checkin page->User:checkin page->checkin page:Rest cal for validating checkin information->Rest cal for validating checkin information:Validate feedback data->Validate feedback data:save checkin information->save checkin information:Checkin information,Onsite user checkin,TRAN_NA,6,16,10.6,5,63.6,4
9,stl#User:Invalid checkin information->User:Invalid checkin information->Invalid checkin information:save checkin information->save checkin information:Checkin information,Onsite user checkin,TRAN_NA,4,9,13,3,52,5
10,stl#User:Checkin button->User:Checkin button->Checkin button:display checkin page->display checkin page:checkin page->checkin page:Rest cal for validating checkin information->Rest cal for validating checkin information:Validate feedback data->Validate feedback data:save checkin information->save checkin information:Checkin information,Onsite user checkin,TRAN_NA,8,22,11.28571429,7,90.28571429,5
11,stl#Neon CRM:Invalid checkin information->Neon CRM:Invalid checkin information->Invalid checkin information:save checkin information->save checkin information:Checkin information,Onsite user checkin,TRAN_NA,4,9,13,3,52,13
13,stl#User:report generation button->User:report generation button->report generation button:query report->query report:report list->report list:dump report to Excel->dump report to Excel:Excel,Report generation,CTRL;EXTCLL;DM;EI,6,19,4,5,24,5
14,stl#User:report generation button->User:report generation button->report generation button:query report->query report:report list->report list:dump report to Excel->dump report to Excel:Display an invalid store error message->Display an invalid store error message:Invalid store error message,Report generation,CTRL,7,20,4.166666667,6,29.16666667,2
15,stl#User:report generation button->User:report generation button->report generation button:query report->query report:report,Report generation,CTRL,4,15,4.333333333,3,17.33333333,6
16,stl#User:report list->User:report list->report list:dump report to Excel->dump report to Excel:Excel,Report generation,CTRL;EXTCLL;DM;EI,4,7,4.333333333,3,17.33333333,11
17,stl#User:report list->User:report list->report list:dump report to Excel->dump report to Excel:Display an invalid store error message->Display an invalid store error message:Invalid store error message,Report generation,CTRL,5,8,4.5,4,22.5,16
18,stl#User:document upload button->User:document upload button->document upload button:validate login information->validate login information:login,Secure Document Management,CTRL;EXTCLL;DM;EI,4,11,2.666666667,3,10.66666667,4
19,stl#User:document upload button->User:document upload button->document upload button:validate login information->validate login information:document upload page->document upload page:store the document->store the document:document,Secure Document Management,CTRL,6,13,5,5,30,13
20,stl#User:document upload button->User:document upload button->document upload button:validate login information->validate login information:document upload page->document upload page:store the document->store the document:Validate feedback data->Validate feedback data:Display an invalid store error message->Display an invalid store error message:Invalid store error message,Secure Document Management,CTRL,8,18,4.285714286,7,34.28571429,7
21,stl#User:document upload button->User:document upload button->document upload button:validate login information->validate login information:document upload page->document upload page:store the document->store the document:Display an invalid store error message->Display an invalid store error message:Invalid store error message,Secure Document Management,CTRL,7,14,4.833333333,6,33.83333333,3
22,stl#User:document upload page->User:document upload page->document upload page:store the document->store the document:document,Secure Document Management,CTRL,4,3,6,3,24,1
23,stl#User:document upload page->User:document upload page->document upload page:store the document->store the document:Validate feedback data->Validate feedback data:Display an invalid store error message->Display an invalid store error message:Invalid store error message,Secure Document Management,CTRL,6,8,4.6,5,27.6,10
24,stl#User:document upload page->User:document upload page->document upload page:store the document->store the document:Display an invalid store error message->Display an invalid store error message:Invalid store error message,Secure Document Management,CTRL,5,4,5.5,4,27.5,12
25,stl#User:document view button->User:document view button->document view button:validate login information->validate login information:login,Secure File Management View Process,CTRL;EXTCLL;DM;EI,4,11,4,3,16,5
26,stl#User:document view button->User:document view button->document view button:validate login information->validate login information:load documents->load documents:document view page->document view page:query document->query document:document detail page,Secure File Management View Process,CTRL,7,14,8.5,6,59.5,7
27,stl#User:document view button->User:document view button->document view button:validate login information->validate login information:load documents->load documents:document view page->document view page:query document->query document:document,Secure File Management View Process,CTRL,7,14,8.5,6,59.5,3
28,stl#User:document view button->User:document view button->document view button:validate login information->validate login information:load documents->load documents:document view page->document view page:query document->query document:Display error message->Display error message:viewing document error message,Secure File Management View Process,CTRL,8,15,6.714285714,7,53.71428571,12
29,stl#User:document view button->User:document view button->document view button:validate login information->validate login information:load documents->load documents:document,Secure File Management View Process,CTRL,5,12,7.75,4,38.75,13
30,stl#User:document view page->User:document view page->document view page:query document->query document:document detail page,Secure File Management View Process,CTRL,4,3,10,3,40,7
31,stl#User:document view page->User:document view page->document view page:query document->query document:document,Secure File Management View Process,CTRL,4,3,10,3,40,3
32,stl#User:document view page->User:document view page->document view page:query document->query document:Display error message->Display error message:viewing document error message,Secure File Management View Process,CTRL,5,4,6.5,4,32.5,5
33,stl#User:document detail page->User:document detail page,Secure File Management View Process,CTRL,2,1,10,1,20,6
35,stl#User:Article list->User:Article list->Article list:query article info->query article info:article info->article info:share to social network->share to social network:Twitter,Sharing articles to social media,TRAN_NA,6,5,3.6,5,21.6,10
36,stl#User:Article list->User:Article list->Article list:query article info->query article info:article,Sharing articles to social media,TRAN_NA,4,3,5,3,20,12
37,stl#User:article info->User:article info->article info:share to social network->share to social network:Twitter,Sharing articles to social media,TRAN_NA,4,3,2.666666667,3,10.66666667,12
1,stl#User:Add a business button->User:Add a business button->Add a business button:display add business page->display add business page:business input information->business input information:save business information for verification->save business information for verification:business,Add a new business,CTRL,6,5,7,5,42,4
2,stl#User:business input information->User:business input information->business input information:save business information for verification->save business information for verification:business,Add a new business,CTRL,4,3,5.666666667,3,22.66666667,4
3,stl#Admin:business info->Admin:business info->business info:save the approval status of the business->save the approval status of the business:business,Add a new business,TRAN_NA,4,3,6.666666667,3,26.66666667,2
4,stl#Admin:added business button->Admin:added business button->added business button:redirect to search panel->redirect to search panel:business input information->business input information:save business information for verification->save business information for verification:business,Add a new business,TRAN_NA,6,5,5.6,5,33.6,11
5,stl#Admin:business list->Admin:business list->business list:query information for a specific business->query information for a specific business:business info->business info:save the approval status of the business->save the approval status of the business:business,Add a new business,TRAN_NA,6,5,6.8,5,40.8,1
6,stl#Admin:business list->Admin:business list->business list:query information for a specific business->query information for a specific business:business,Add a new business,CTRL,4,3,7.666666667,3,30.66666667,11
7,stl#User:claim page->User:claim page->claim page:save claim information for verification->save claim information for verification:claim information,Business Claim,CTRL,4,3,10,3,40,3
8,stl#User:Claim button->User:Claim button->Claim button:display claim page->display claim page:claim page->claim page:save claim information for verification->save claim information for verification:claim information,Business Claim,CTRL,6,5,11.6,5,69.6,5
9,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:list of claims->list of claims:Query claim detail->Query claim detail:claim information,Business Claim,CTRL,6,5,12.8,5,76.8,16
10,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:remove claim information->remove claim information:claim information,Business Claim,CTRL,9,8,12.5,8,112.5,1
11,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:claim information,Business Claim,CTRL,8,7,13.14285714,7,105.1428571,16
12,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:claim information,Business Claim,CTRL,4,3,12,3,48,16
13,stl#Admin:Claim Detail->Admin:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:remove claim information->remove claim information:claim information,Business Claim,CTRL,5,4,11,4,55,12
14,stl#Admin:Claim Detail->Admin:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:claim information,Business Claim,CTRL,4,3,12,3,48,1
15,stl#Admin:list of claims->Admin:list of claims->list of claims:Query claim detail->Query claim detail:claim information,Business Claim,CTRL,4,3,12,3,48,4
16,stl#Admin:list of claims->Admin:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:remove claim information->remove claim information:claim information,Business Claim,CTRL,7,6,12,6,84,1
17,stl#Admin:list of claims->Admin:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:claim information,Business Claim,CTRL,6,5,12.8,5,76.8,1
18,stl#User:Register button->User:Register button->Register button:display registration page->display registration page:registration page->registration page:save information for verification->save information for verification:registration information,Business Owner Registration,TRAN_NA,6,5,10.4,5,62.4,7
19,stl#User:registration page->User:registration page->registration page:save information for verification->save information for verification:registration information,Business Owner Registration,TRAN_NA,4,3,9.333333333,3,37.33333333,7
20,stl#Admin:list of registrations->Admin:list of registrations->list of registrations:Query registration detail->Query registration detail:Registration Detail->Registration Detail:save the approval status of registration->save the approval status of registration:registration information,Business Owner Registration,TRAN_NA,6,5,9.2,5,55.2,3
21,stl#Admin:list of registrations->Admin:list of registrations->list of registrations:Query registration detail->Query registration detail:registration information,Business Owner Registration,TRAN_NA,4,3,10.66666667,3,42.66666667,12
22,stl#Admin:registration button->Admin:registration button->registration button:redirect to search panel->redirect to search panel:registration page->registration page:save information for verification->save information for verification:registration information,Business Owner Registration,TRAN_NA,6,5,8.2,5,49.2,11
23,stl#Admin:registration button->Admin:registration button->registration button:display registratiion requests->display registratiion requests:registration information,Business Owner Registration,TRAN_NA,4,3,9.333333333,3,37.33333333,2
24,stl#Admin:registration button->Admin:registration button->registration button:display registratiion requests->display registratiion requests:list of registrations->list of registrations:Query registration detail->Query registration detail:Registration Detail->Registration Detail:save the approval status of registration->save the approval status of registration:registration information,Business Owner Registration,TRAN_NA,8,7,9.428571429,7,75.42857143,2
25,stl#Admin:registration button->Admin:registration button->registration button:display registratiion requests->display registratiion requests:list of registrations->list of registrations:Query registration detail->Query registration detail:registration information,Business Owner Registration,TRAN_NA,6,5,10.4,5,62.4,14
26,stl#Admin:Registration Detail->Admin:Registration Detail->Registration Detail:save the approval status of registration->save the approval status of registration:registration information,Business Owner Registration,TRAN_NA,4,3,7.333333333,3,29.33333333,15
27,stl#User:operation selection panel->User:operation selection panel->operation selection panel:Query business by options->Query business by options:business list->business list:Query business information->Query business information:business,Search Business,TRAN_NA,6,5,5.4,5,32.4,4
28,stl#User:operation selection panel->User:operation selection panel->operation selection panel:Query business by options->Query business by options:business,Search Business,TRAN_NA,4,3,5.666666667,3,22.66666667,12
29,stl#User:operation selection panel->User:operation selection panel->operation selection panel:Query business by options->Query business by options:No result found message->No result found message:redirect to search panel->redirect to search panel:operation selection panel->operation selection panel:Query business by options,Search Business,TRAN_NA,7,6,4.666666667,6,32.66666667,14
30,stl#User:business list->User:business list->business list:Query business information->Query business information:business,Search Business,CTRL,4,3,5.666666667,3,22.66666667,1
31,stl#User:No result found message->User:No result found message->No result found message:redirect to search panel->redirect to search panel:operation selection panel->operation selection panel:Query business by options->Query business by options:business list->business list:Query business information->Query business information:business,Search Business,TRAN_NA,8,7,5,7,40,3
32,stl#User:No result found message->User:No result found message->No result found message:redirect to search panel->redirect to search panel:operation selection panel->operation selection panel:Query business by options->Query business by options:business,Search Business,TRAN_NA,6,5,5,5,30,4
33,stl#User:No result found message->User:No result found message->No result found message:redirect to search panel->redirect to search panel:operation selection panel->operation selection panel:Query business by options->Query business by options:No result found message->No result found message:redirect to search panel,Search Business,TRAN_NA,7,6,4.333333333,6,30.33333333,6
34,stl#User:Home page->User:Home page->Home page:display selection panel->display selection panel:operation selection panel->operation selection panel:Query business by options->Query business by options:business list->business list:Query business information->Query business information:business,Search Business,TRAN_NA,8,7,4.428571429,7,35.42857143,4
35,stl#User:Home page->User:Home page->Home page:display selection panel->display selection panel:operation selection panel->operation selection panel:Query business by options->Query business by options:business,Search Business,TRAN_NA,6,5,4.2,5,25.2,5
36,stl#User:Home page->User:Home page->Home page:display selection panel->display selection panel:operation selection panel->operation selection panel:Query business by options->Query business by options:No result found message->No result found message:redirect to search panel->redirect to search panel:operation selection panel->operation selection panel:Query business by options,Search Business,TRAN_NA,9,8,4,8,36,9
37,stl#User:Ask a question button->User:Ask a question button->Ask a question button:display ask a question form->display ask a question form:question form->question form:save questions->save questions:questions,Submit questions and responses,CTRL,6,5,17,5,102,4
38,stl#User:question form->User:question form->question form:save questions->save questions:questions,Submit questions and responses,CTRL,4,3,17,3,68,7
39,stl#Client:load questions button->Client:load questions button->load questions button:load questions->load questions:questions,Submit questions and responses,CTRL,4,3,17,3,68,12
40,stl#Client:load questions button->Client:load questions button->load questions button:load questions->load questions:create a response button->create a response button:check if the question is already answered->check if the question is already answered:display create a response page->display create a response page:create a response page->create a response page:save the response to db->save the response to db:response,Submit questions and responses,TRAN_NA,9,8,13.875,8,124.875,9
41,stl#Client:load questions button->Client:load questions button->load questions button:load questions->load questions:create a response button->create a response button:check if the question is already answered->check if the question is already answered:response,Submit questions and responses,TRAN_NA,6,5,15,5,90,14
42,stl#Client:load questions button->Client:load questions button->load questions button:load questions->load questions:create a response button->create a response button:check if the question is already answered->check if the question is already answered:Send notification->Send notification:notification,Submit questions and responses,TRAN_NA,7,6,16.16666667,6,113.1666667,16
43,stl#Client:create a response button->Client:create a response button->create a response button:check if the question is already answered->check if the question is already answered:display create a response page->display create a response page:create a response page->create a response page:save the response to db->save the response to db:response,Submit questions and responses,TRAN_NA,7,6,12.83333333,6,89.83333333,11
44,stl#Client:create a response button->Client:create a response button->create a response button:check if the question is already answered->check if the question is already answered:response,Submit questions and responses,TRAN_NA,4,3,13.66666667,3,54.66666667,6
45,stl#Client:create a response button->Client:create a response button->create a response button:check if the question is already answered->check if the question is already answered:Send notification->Send notification:notification,Submit questions and responses,TRAN_NA,5,4,15.75,4,78.75,14
46,stl#Client:create a response page->Client:create a response page->create a response page:save the response to db->save the response to db:response,Submit questions and responses,TRAN_NA,4,3,12,3,48,6
47,stl#Admin:load questions button->Admin:load questions button->load questions button:load questions->load questions:questions,Submit questions and responses,CTRL,4,3,17,3,68,1
48,stl#Admin:load questions button->Admin:load questions button->load questions button:load questions->load questions:create a response button->create a response button:check if the question is already answered->check if the question is already answered:display create a response page->display create a response page:create a response page->create a response page:save the response to db->save the response to db:response,Submit questions and responses,TRAN_NA,9,8,13.875,8,124.875,3
49,stl#Admin:load questions button->Admin:load questions button->load questions button:load questions->load questions:create a response button->create a response button:check if the question is already answered->check if the question is already answered:response,Submit questions and responses,TRAN_NA,6,5,15,5,90,13
50,stl#Admin:load questions button->Admin:load questions button->load questions button:load questions->load questions:create a response button->create a response button:check if the question is already answered->check if the question is already answered:Send notification->Send notification:notification,Submit questions and responses,TRAN_NA,7,6,16.16666667,6,113.1666667,9
51,stl#Admin:create a response page->Admin:create a response page->create a response page:save the response to db->save the response to db:response,Submit questions and responses,TRAN_NA,4,3,12,3,48,15
52,stl#Admin:create a response button->Admin:create a response button->create a response button:check if the question is already answered->check if the question is already answered:display create a response page->display create a response page:create a response page->create a response page:save the response to db->save the response to db:response,Submit questions and responses,TRAN_NA,7,6,12.83333333,6,89.83333333,1
53,stl#Admin:create a response button->Admin:create a response button->create a response button:check if the question is already answered->check if the question is already answered:response,Submit questions and responses,TRAN_NA,4,3,13.66666667,3,54.66666667,5
54,stl#Admin:create a response button->Admin:create a response button->create a response button:check if the question is already answered->check if the question is already answered:Send notification->Send notification:notification,Submit questions and responses,TRAN_NA,5,4,15.75,4,78.75,14
