id,element,useCase,type,component
48,Contractor:show crawling list,Edit website details,control,showcrawlinglist
49,Attribute list of website:add attributes,Edit website details,entity,websites
50,query attributes of webbiste:Attribute list of website,Edit website details,entity,websites
51,List of websites:query attributes of webbiste,Edit website details,entity,websites
52,query crawling list of websites:List of websites,Edit website details,entity,websites
53,add attributes:websites,Edit website details,entity,websites
54,query attributes of webbiste:websites,Edit website details,entity,websites
55,query crawling list of websites:websites,Edit website details,entity,websites
56,show crawling list:query crawling list of websites,Edit website details,control,showcrawlinglist
57,stl#Contractor:List of websites,Edit website details,Stimulus,undefined
58,stl#Contractor:Attribute list of website,Edit website details,Stimulus,undefined
59,stl#Contractor:show crawling list,Edit website details,Stimulus,undefined
60,contractor:schedule success message,Schedule player crawl,entity,schedulesuccessmessage
61,contractor:all players list,Schedule player crawl,control,querycrawlinglistofplayers
62,contractor:players tab,Schedule player crawl,control,querycrawlinglistofplayers
63,add player to scheduling list:schedule success message,Schedule player crawl,entity,schedulesuccessmessage
64,add player to scheduling list:schedule,Schedule player crawl,entity,schedulesuccessmessage
65,all players list:add player to scheduling list,Schedule player crawl,control,querycrawlinglistofplayers
66,query crawling list of players:all players list,Schedule player crawl,control,querycrawlinglistofplayers
67,update player attributes:player,Schedule player crawl,control,querycrawlinglistofplayers
68,query crawling list of players:player,Schedule player crawl,control,querycrawlinglistofplayers
69,players tab:query crawling list of players,Schedule player crawl,control,querycrawlinglistofplayers
70,schedule success message:update player attributes,Schedule player crawl,control,querycrawlinglistofplayers
71,stl#contractor:schedule success message,Schedule player crawl,Stimulus,undefined
72,stl#contractor:all players list,Schedule player crawl,Stimulus,undefined
73,stl#contractor:players tab,Schedule player crawl,Stimulus,undefined
74,contractor:player detail page,Show the player,control,querycrawlinglistofplayers
75,contractor:all players list,Show the player,control,querycrawlinglistofplayers
76,contractor:players tab,Show the player,control,querycrawlinglistofplayers
77,all players list:query player info,Show the player,control,querycrawlinglistofplayers
78,query crawling list of players:all players list,Show the player,control,querycrawlinglistofplayers
79,save player:player,Show the player,control,querycrawlinglistofplayers
80,query crawling list of players:player,Show the player,control,querycrawlinglistofplayers
81,query player info:player,Show the player,control,querycrawlinglistofplayers
82,player detail page:save player,Show the player,control,querycrawlinglistofplayers
83,query player info:player detail page,Show the player,control,querycrawlinglistofplayers
84,players tab:query crawling list of players,Show the player,control,querycrawlinglistofplayers
85,stl#contractor:player detail page,Show the player,Stimulus,undefined
86,stl#contractor:all players list,Show the player,Stimulus,undefined
87,stl#contractor:players tab,Show the player,Stimulus,undefined
88,Contractor:confirm dialog,Show the website,boundary,confirmdialog
89,Contractor:List of websites,Show the website,entity,websites
90,Contractor:websites tab,Show the website,entity,websites
91,List of websites:display confirm tab,Show the website,boundary,confirmdialog
92,query crawling list of websites:List of websites,Show the website,entity,websites
93,display confirm tab:List of websites,Show the website,entity,websites
94,add attributes:websites,Show the website,entity,websites
95,confirm dialog:add attributes,Show the website,entity,websites
96,confirm dialog:delete website,Show the website,entity,websites
97,display confirm tab:confirm dialog,Show the website,boundary,confirmdialog
98,query crawling list of websites:websites,Show the website,entity,websites
99,websites tab:query crawling list of websites,Show the website,entity,websites
100,delete website:websites,Show the website,entity,websites
101,stl#Contractor:confirm dialog,Show the website,Stimulus,undefined
102,stl#Contractor:List of websites,Show the website,Stimulus,undefined
103,stl#Contractor:websites tab,Show the website,Stimulus,undefined
