id,element,useCase,type,component
93,school list page:pin the location in map,add path,control,savepathandlocationinformation
94,stl#administrator:school list page,add path,Stimulus,undefined
95,stl#administrator:success message,add path,Stimulus,undefined
96,stl#administrator:map view,add path,Stimulus,undefined
97,administrator:quetion category list,answer survey questions,boundary,questionlist
98,administrator:question list,answer survey questions,boundary,questionlist
99,administrator:category button,answer survey questions,entity,temporarystoragefile
100,display next question:answer,answer survey questions,entity,User
101,execute featurena and display categories:category button,answer survey questions,entity,temporarystoragefile
102,display a comment question:question list,answer survey questions,boundary,questionlist
103,display a comment question:display tally question,answer survey questions,boundary,questionlist
104,display next question:display a comment question,answer survey questions,boundary,questionlist
105,display a function menu:question list,answer survey questions,boundary,questionlist
106,display a function menu:execute featurena and display categories,answer survey questions,entity,executefeaturenaanddisplaycategories
107,display tally question:display a function menu,answer survey questions,boundary,questionlist
108,display next question:question list,answer survey questions,boundary,questionlist
109,update the answer  in the temporary storage file:display next question,answer survey questions,boundary,questionlist
110,display tally question:question list,answer survey questions,boundary,questionlist
111,execute featurena and display categories:quetion category list,answer survey questions,boundary,questionlist
112,question list:update the answer  in the temporary storage file,answer survey questions,entity,temporarystoragefile
113,update the answer  in the temporary storage file:temporary storage file,answer survey questions,entity,temporarystoragefile
114,stl#administrator:quetion category list,answer survey questions,Stimulus,undefined
115,stl#administrator:question list,answer survey questions,Stimulus,undefined
116,stl#administrator:category button,answer survey questions,Stimulus,undefined
117,administrator:path list,associate a survey with a path,boundary,questionlist
118,administrator:success message,associate a survey with a path,boundary,successmessage
119,administrator:school list amd survey list page,associate a survey with a path,boundary,questionlist
120,check if association between path and survey in db:path and location information,associate a survey with a path,entity,insertanassociationintodb
121,check if association between path and survey in db:insert an association into db,associate a survey with a path,entity,insertanassociationintodb
122,path list:check if association between path and survey in db,associate a survey with a path,entity,insertanassociationintodb
123,insert an association into db:path and location information,associate a survey with a path,entity,insertanassociationintodb
124,insert an association into db:success message,associate a survey with a path,boundary,successmessage
125,load path list from the database:path db,associate a survey with a path,entity,mapofselectedpaths
126,load path list from the database:path list,associate a survey with a path,boundary,questionlist
127,school list amd survey list page:load path list from the database,associate a survey with a path,entity,mapofselectedpaths
128,stl#administrator:path list,associate a survey with a path,Stimulus,undefined
129,stl#administrator:success message,associate a survey with a path,Stimulus,undefined
130,stl#administrator:school list amd survey list page,associate a survey with a path,Stimulus,undefined
131,administrator:school list page,delete a path,boundary,questionlist
132,administrator:confirmation page,delete a path,entity,promptconfirmationpage
133,administrator:path list,delete a path,boundary,questionlist
134,administrator:no answer under path message,delete a path,boundary,successmessage
135,administrator:success message,delete a path,boundary,successmessage
136,check related answers under paths:prompt confirmation page,delete a path,entity,promptconfirmationpage
137,check related answers under paths:school informaiton,delete a path,entity,promptconfirmationpage
138,check related answers under paths:path and location information,delete a path,entity,promptconfirmationpage
139,path list:check related answers under paths,delete a path,entity,mapofselectedpaths
140,confirmation page:delete the path and answers,delete a path,entity,mapofselectedpaths
141,prompt confirmation page:confirmation page,delete a path,entity,promptconfirmationpage
142,delete the path and answers:path and location information,delete a path,entity,promptconfirmationpage
143,delete the path and answers:no answer under path message,delete a path,boundary,successmessage
144,delete the path and answers:success message,delete a path,boundary,successmessage
145,display error message for same name and address:path list,delete a path,boundary,questionlist
146,load path list form db:display error message for same name and address,delete a path,entity,executefeaturenaanddisplaycategories
147,load path list form db:school informaiton,delete a path,entity,promptconfirmationpage
148,load path list form db:path db,delete a path,entity,mapofselectedpaths
149,load path list form db:path list,delete a path,boundary,questionlist
150,school list page:load path list form db,delete a path,boundary,questionlist
151,stl#administrator:school list page,delete a path,Stimulus,undefined
152,stl#administrator:confirmation page,delete a path,Stimulus,undefined
153,stl#administrator:path list,delete a path,Stimulus,undefined
154,stl#administrator:no answer under path message,delete a path,Stimulus,undefined
155,stl#administrator:success message,delete a path,Stimulus,undefined
156,administrator:success message,delete a school,boundary,successmessage
157,administrator:school list page,delete a school,boundary,questionlist
158,administrator:same school and name message,delete a school,boundary,successmessage
159,delete the school and address:success message,delete a school,boundary,successmessage
160,delete the school and address:school informaiton,delete a school,control,administrator
161,retrieve school information from db:delete the school and address,delete a school,entity,executefeaturenaanddisplaycategories
162,display error message for same name and address:same school and name message,delete a school,boundary,successmessage
163,retrieve school information from db:display error message for same name and address,delete a school,entity,executefeaturenaanddisplaycategories
164,retrieve school information from db:school informaiton,delete a school,control,administrator
165,school list page:retrieve school information from db,delete a school,control,administrator
166,same school and name message:redirect survey deletion page,delete a school,entity,mapofselectedpaths
167,redirect survey deletion page:school list page,delete a school,boundary,questionlist
168,stl#administrator:success message,delete a school,Stimulus,undefined
169,stl#administrator:school list page,delete a school,Stimulus,undefined
170,stl#administrator:same school and name message,delete a school,Stimulus,undefined
171,administrator:confirmation message,delete a survey,boundary,successmessage
172,administrator:survey list page,delete a survey,boundary,deletesurveyfromdb
173,administrator:delete succes message,delete a survey,boundary,successmessage
174,delete survey from db:survey monkey,delete a survey,boundary,deletesurveyfromdb
175,confirm message about irreversible operation:survey monkey,delete a survey,boundary,deletesurveyfromdb
176,check answers under survey:confirm message about irreversible operation,delete a survey,boundary,successmessage
177,check answers under survey:survey db,delete a survey,boundary,deletesurveyfromdb
178,survey list page:check answers under survey,delete a survey,boundary,deletesurveyfromdb
179,confirm message about irreversible operation:confirmation message,delete a survey,boundary,successmessage
180,confirm message about irreversible operation:survey database,delete a survey,boundary,deletesurveyfromdb
181,confirmation message:redirect survey deletion page,delete a survey,boundary,deletesurveyfromdb
182,confirmation message:delete survey from db,delete a survey,boundary,deletesurveyfromdb
183,delete survey from db:delete succes message,delete a survey,boundary,successmessage
184,delete survey from db:survey db,delete a survey,boundary,deletesurveyfromdb
185,redirect survey deletion page:survey list page,delete a survey,boundary,deletesurveyfromdb
186,stl#administrator:confirmation message,delete a survey,Stimulus,undefined
187,stl#administrator:survey list page,delete a survey,Stimulus,undefined
188,stl#administrator:delete succes message,delete a survey,Stimulus,undefined
189,administrator:survey report,exports a survey,control,surveyreport
190,administrator:school list amd survey list page,exports a survey,control,surveyreport
191,administrator:path list,exports a survey,boundary,questionlist
192,construct a survey report:answer,exports a survey,entity,User
193,construct a survey report:display survey report,exports a survey,control,surveyreport
194,construct a survey report:path list,exports a survey,boundary,questionlist
195,retrieve survey detail from db:construct a survey report,exports a survey,control,surveyreport
196,display survey report:survey report,exports a survey,control,surveyreport
197,retrieve survey detail from db:survey list,exports a survey,control,surveyreport
198,school list amd survey list page:retrieve survey detail from db,exports a survey,control,surveyreport
199,stl#administrator:survey report,exports a survey,Stimulus,undefined
200,stl#administrator:school list amd survey list page,exports a survey,Stimulus,undefined
201,stl#administrator:path list,exports a survey,Stimulus,undefined
202,administrator:question category page,loads an existing survey from the model device,boundary,questionlist
203,administrator:load survey button,loads an existing survey from the model device,control,loadsurveybutton
204,administrator:no saved survey found message,loads an existing survey from the model device,boundary,successmessage
205,load and continue a survey fro record:tempoarary file,loads an existing survey from the model device,entity,mapofselectedpaths
206,load and continue a survey fro record:question category page,loads an existing survey from the model device,boundary,questionlist
207,load and continue a survey fro record:no saved survey found message,loads an existing survey from the model device,boundary,successmessage
208,load survey button:load and continue a survey fro record,loads an existing survey from the model device,control,loadsurveybutton
209,stl#administrator:question category page,loads an existing survey from the model device,Stimulus,undefined
210,stl#administrator:load survey button,loads an existing survey from the model device,Stimulus,undefined
211,stl#administrator:no saved survey found message,loads an existing survey from the model device,Stimulus,undefined
212,administrator:same school and name message,modify a shcool name,boundary,successmessage
213,administrator:school list page,modify a shcool name,boundary,questionlist
214,administrator:success message,modify a shcool name,boundary,successmessage
215,display error message for same name and address:same school and name message,modify a shcool name,boundary,successmessage
216,retrieve school information from db:display error message for same name and address,modify a shcool name,entity,executefeaturenaanddisplaycategories
217,retrieve school information from db:school informaiton,modify a shcool name,entity,administrator
218,retrieve school information from db:update the school and address,modify a shcool name,entity,executefeaturenaanddisplaycategories
219,school list page:retrieve school information from db,modify a shcool name,entity,administrator
220,update the school and address:school informaiton,modify a shcool name,entity,administrator
221,update the school and address:success message,modify a shcool name,boundary,successmessage
222,stl#administrator:same school and name message,modify a shcool name,Stimulus,undefined
223,stl#administrator:school list page,modify a shcool name,Stimulus,undefined
224,stl#administrator:success message,modify a shcool name,Stimulus,undefined
225,administrator:confirmation dialog,retract a survey,boundary,questionlist
226,administrator:quit without saving button,retract a survey,boundary,quitwithoutsavingbutton
227,administrator:delete success message,retract a survey,boundary,successmessage
228,Display a confirmation dialog:confirmation dialog,retract a survey,boundary,questionlist
229,Display a confirmation dialog:answer storage,retract a survey,control,answerstorage
230,quit without saving button:Display a confirmation dialog,retract a survey,entity,executefeaturenaanddisplaycategories
231,delete answers:answer storage,retract a survey,control,answerstorage
232,confirmation dialog:delete answers,retract a survey,control,answerstorage
233,delete answers:delete success message,retract a survey,boundary,successmessage
234,delete answers:temprary file,retract a survey,entity,tempraryfile
235,stl#administrator:confirmation dialog,retract a survey,Stimulus,undefined
236,stl#administrator:quit without saving button,retract a survey,Stimulus,undefined
237,stl#administrator:delete success message,retract a survey,Stimulus,undefined
238,administrator:out of available storage error,save/load a survey,control,answerstorage
239,administrator:error message for over 500 characters,save/load a survey,control,answerstorage
240,administrator:save button,save/load a survey,boundary,quitwithoutsavingbutton
241,administrator:insert success,save/load a survey,boundary,successmessage
242,insert the comment:comment,save/load a survey,control,comment
243,insert the comment:error message for over 500 characters,save/load a survey,control,answerstorage
244,insert the comment:insert success,save/load a survey,boundary,successmessage
245,out of available storage error:insert the comment,save/load a survey,control,comment
246,save to temporary file:out of available storage error,save/load a survey,control,answerstorage
247,save button:save to temporary file,save/load a survey,control,answerstorage
248,save to temporary file:tempoarary file,save/load a survey,entity,mapofselectedpaths
249,stl#administrator:out of available storage error,save/load a survey,Stimulus,undefined
250,stl#administrator:error message for over 500 characters,save/load a survey,Stimulus,undefined
251,stl#administrator:save button,save/load a survey,Stimulus,undefined
252,stl#administrator:insert success,save/load a survey,Stimulus,undefined
253,administrator:survey list,start a new survey,boundary,questionlist
254,administrator:new survey button,start a new survey,boundary,quitwithoutsavingbutton
255,administrator:path list,start a new survey,boundary,questionlist
256,administrator:shcool list,start a new survey,boundary,questionlist
257,retrive school path and survey:answer,start a new survey,control,answerstorage
258,display path list:path list,start a new survey,boundary,questionlist
259,display path list:display survey list and question list,start a new survey,boundary,questionlist
260,display path list:survey list,start a new survey,boundary,questionlist
261,shcool list:display path list,start a new survey,entity,executefeaturenaanddisplaycategories
262,display school list:shcool list,start a new survey,boundary,questionlist
263,retrive school path and survey:display school list,start a new survey,entity,executefeaturenaanddisplaycategories
264,display survey list and question list:survey list,start a new survey,boundary,questionlist
265,display survey list and question list:question db,start a new survey,boundary,questionlist
266,new survey button:send request,start a new survey,boundary,questionlist
267,new survey button:retrive school path and survey,start a new survey,entity,executefeaturenaanddisplaycategories
268,retrive school path and survey:survey list,start a new survey,boundary,questionlist
269,send request:retrive school path and survey,start a new survey,entity,executefeaturenaanddisplaycategories
270,send request:survey list,start a new survey,boundary,questionlist
271,stl#administrator:survey list,start a new survey,Stimulus,undefined
272,stl#administrator:new survey button,start a new survey,Stimulus,undefined
273,stl#administrator:path list,start a new survey,Stimulus,undefined
274,stl#administrator:shcool list,start a new survey,Stimulus,undefined
275,administrator:unswered questions found message,submit a survey,boundary,questionlist
276,administrator:submit button,submit a survey,boundary,quitwithoutsavingbutton
277,administrator:answer stored succeeded,submit a survey,control,answerstorage
278,check complete answers:answer storage,submit a survey,control,answerstorage
279,insert answer to storage:answer storage,submit a survey,control,answerstorage
280,insert answer to storage:answer stored succeeded,submit a survey,control,answerstorage
281,check complete answers:insert answer to storage,submit a survey,control,answerstorage
282,check complete answers:unswered questions found message,submit a survey,boundary,questionlist
283,submit button:check complete answers,submit a survey,control,answerstorage
284,stl#administrator:unswered questions found message,submit a survey,Stimulus,undefined
285,stl#administrator:submit button,submit a survey,Stimulus,undefined
286,stl#administrator:answer stored succeeded,submit a survey,Stimulus,undefined
287,administrator:success message,unlink an association,boundary,successmessage
288,administrator:survey list,unlink an association,control,updatesurveyindb
289,administrator:success message,unlink an association,boundary,successmessage
290,check if association between path and survey in db:path and location information,unlink an association,entity,executefeaturenaanddisplaycategories
291,check if association between path and survey in db:insert an association into db,unlink an association,control,answerstorage
292,success message:check if association between path and survey in db,unlink an association,control,updatesurveyindb
293,insert an association into db:success message,unlink an association,boundary,successmessage
294,insert an association into db:path and location information,unlink an association,entity,executefeaturenaanddisplaycategories
295,update survey in db:success message,unlink an association,boundary,successmessage
296,update survey in db:survey,unlink an association,control,updatesurveyindb
297,survey list:update survey in db,unlink an association,control,updatesurveyindb
298,stl#administrator:success message,unlink an association,Stimulus,undefined
299,stl#administrator:survey list,unlink an association,Stimulus,undefined
300,stl#administrator:success message,unlink an association,Stimulus,undefined
