id,path,transactional,path_length,diagram,useCase
38,User->unlike thread button->save the unlike status->update like number of the post->calculate points of the owner->point,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
39,User->unlike thread button->save the unlike status->update like number of the post->calculate points of the owner->point,DM,6,Unlike a thread or a post,Unlike a thread or a post
40,User->unlike thread button->save the unlike status->update like number of the post->calculate points of the owner->point,EI,6,Unlike a thread or a post,Unlike a thread or a post
41,User->unlike thread button->save the unlike status->update like number of the post->grayed out post unlike button,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
42,User->unlike thread button->save the unlike status->update like number of the post->grayed out post unlike button,INT,5,Unlike a thread or a post,Unlike a thread or a post
43,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->thread is unliked message,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
44,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->thread is unliked message,INT,6,Unlike a thread or a post,Unlike a thread or a post
45,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->post is unliked message,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
46,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->post is unliked message,INT,6,Unlike a thread or a post,Unlike a thread or a post
47,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->point,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
48,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->point,DM,6,Unlike a thread or a post,Unlike a thread or a post
49,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->point,EI,6,Unlike a thread or a post,Unlike a thread or a post
50,User->unlike thread button->save the unlike status->update like number of thread->thread,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
51,User->unlike thread button->save the unlike status->update like number of thread->thread,DM,5,Unlike a thread or a post,Unlike a thread or a post
52,User->unlike thread button->save the unlike status->update like number of thread->thread,EI,5,Unlike a thread or a post,Unlike a thread or a post
53,User->unlike thread button->save the unlike status->update like number of thread->grayed out thread unlike button,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
54,User->unlike thread button->save the unlike status->update like number of thread->grayed out thread unlike button,INT,5,Unlike a thread or a post,Unlike a thread or a post
