id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
22,User:User does not select any radio button-->User does not select any radio button:Browser alerts user that they have not selected any option,EI,0,2,1,1,0,boundary->control
23,User:Homepage-->Homepage:Browser alerts user that they have not selected any option,EQ,0,2,0,2,0,control->control
24,User:Click logout button	-->Click logout button	:Returns staff member to combat conflict front page-->Returns staff member to combat conflict front page:show confirmation-->show confirmation:Homepage-->Homepage:Browser alerts user that they have not selected any option,EI,3,5,1,4,0,boundary->control->control->control->control
25,User:Click logout button	-->Click logout button	:Returns staff member to combat conflict front page-->Returns staff member to combat conflict front page:Browser alerts user that they have not selected any option,EI,1,3,1,2,0,boundary->control->control
26,User:Click Continue button-->Click Continue button:Browser alerts user that they have not selected any option,EI,0,2,1,1,0,boundary->control
27,User:Click on Civilian or veteran radio button-->Click on Civilian or veteran radio button:System loads and displays first scenario-->System loads and displays first scenario:Browser alerts user that they have not selected any option,EI,0,3,1,2,0,boundary->control->control
28,User:Click Continue button-->Click Continue button:System loads and displays first scenario-->System loads and displays first scenario:Browser alerts user that they have not selected any option,EI,0,3,1,2,0,boundary->control->control
29,User:clicks on radio buttons of answers-->clicks on radio buttons of answers:System loads and displays first scenario-->System loads and displays first scenario:Answers from page stored as cookie-->Answers from page stored as cookie:loads next scenario-->loads next scenario:stores answers in database-->stores answers in database:displays thank you message -->displays thank you message :Homepage,EI,3,7,1,6,0,boundary->control->control->control->control->control->control
30,User:User reads scenario description	-->User reads scenario description	:System loads and displays first scenario-->System loads and displays first scenario:Answers from page stored as cookie-->Answers from page stored as cookie:loads next scenario-->loads next scenario:stores answers in database-->stores answers in database:displays thank you message -->displays thank you message :Homepage,EQ,4,7,0,7,0,control->control->control->control->control->control->control
31,User:Click Continue button-->Click Continue button:Answers from page stored as cookie-->Answers from page stored as cookie:loads next scenario-->loads next scenario:stores answers in database-->stores answers in database:displays thank you message -->displays thank you message :Homepage,EI,3,6,1,5,0,boundary->control->control->control->control->control
32,User:clicks continue button-->clicks continue button:System loads and displays first scenario-->System loads and displays first scenario:Answers from page stored as cookie-->Answers from page stored as cookie:loads next scenario-->loads next scenario:stores answers in database-->stores answers in database:displays thank you message -->displays thank you message :Homepage,EI,3,7,1,6,0,boundary->control->control->control->control->control->control
