id,element,useCase,type,component
94,stl#User:Information input is not valid,Create Group,Stimulus,undefined
95,stl#User:Group list page,Create Group,Stimulus,undefined
96,stl#User:Group page,Create Group,Stimulus,undefined
97,send email for verification:Email protocol,Create Profile,boundary,Email
98,User:Invalid/incorrect LinkedIn credentials,Create Profile,boundary,LinkedIn API
99,User:Login error,Create Profile,entity,ActivityLogger
100,User:LikedIn Button,Create Profile,boundary,LinkedIn API
101,User:Login page,Create Profile,control,Message
102,User:My Profile,Create Profile,boundary,User_Profile
103,User:LikedIn Credential Input Page,Create Profile,boundary,LinkedIn API
104,User:Invalid email format,Create Profile,boundary,Email
105,User:Not consistent passwords,Create Profile,boundary,Comment
106,User:Sign-in form,Create Profile,control,Signinform
107,Invalid email format:redirect to sign in page,Create Profile,control,Signinform
108,check validity of input information:Invalid email format,Create Profile,boundary,Email
109,Invalid/incorrect LinkedIn credentials:redirect to sign in page,Create Profile,control,Signinform
110,Query user information from LinkedIN:Invalid/incorrect LinkedIn credentials,Create Profile,boundary,LinkedIn API
111,LikedIn Button:open linkedin crendential input page,Create Profile,boundary,LinkedIn API
112,LikedIn Credential Input Page:Query user information from LinkedIN,Create Profile,boundary,AdditionalInfo
113,open linkedin crendential input page:LikedIn Credential Input Page,Create Profile,boundary,LinkedIn API
114,Login error:redirect to sign in page,Create Profile,control,Signinform
115,display login failure message with LinkIn:Login error,Create Profile,entity,ActivityLogger
116,save entered user information:Login page,Create Profile,control,Message
117,display information from LinkedIN:My Profile,Create Profile,boundary,User_Profile
118,Not consistent passwords:redirect to sign in page,Create Profile,control,Signinform
119,check validity of input information:Not consistent passwords,Create Profile,boundary,Comment
120,Query user information from LinkedIN:save it to user info,Create Profile,boundary,AdditionalInfo
121,Query user information from LinkedIN:prompt error with linkedin login,Create Profile,boundary,LinkedIn API
122,Query user information from LinkedIN:display login failure message with LinkIn,Create Profile,control,Message
123,Sign-in form:send email for verification,Create Profile,control,Notification
124,redirect to sign in page:Sign-in form,Create Profile,control,Signinform
125,save entered user information:User Info,Create Profile,control,Signinform
126,save it to user info:User Info,Create Profile,control,Signinform
127,check validity of input information:save entered user information,Create Profile,control,Recommendation Letter
128,send email for verification:check validity of input information,Create Profile,boundary,AdditionalInfo
129,save it to user info:display information from LinkedIN,Create Profile,boundary,AdditionalInfo
130,stl#User:Invalid/incorrect LinkedIn credentials,Create Profile,Stimulus,undefined
131,stl#User:Login error,Create Profile,Stimulus,undefined
132,stl#User:LikedIn Button,Create Profile,Stimulus,undefined
133,stl#User:Login page,Create Profile,Stimulus,undefined
134,stl#User:My Profile,Create Profile,Stimulus,undefined
135,stl#User:LikedIn Credential Input Page,Create Profile,Stimulus,undefined
136,stl#User:Invalid email format,Create Profile,Stimulus,undefined
137,stl#User:Not consistent passwords,Create Profile,Stimulus,undefined
138,stl#User:Sign-in form,Create Profile,Stimulus,undefined
139,User:headline edit icon,Create short summary/headline for profile,boundary,AdditionalInfo
140,User:My Profile Page,Create short summary/headline for profile,boundary,User_Profile
141,User:Headline edit field,Create short summary/headline for profile,boundary,AdditionalInfo
142,User:headline input error message,Create short summary/headline for profile,control,Message
143,save updated headline:Headline,Create short summary/headline for profile,actor,SearchEngine
144,Headline edit field:check input headline,Create short summary/headline for profile,actor,SearchEngine
145,redirect to login page:Headline edit field,Create short summary/headline for profile,boundary,AdditionalInfo
146,popup window for headline edit:Headline edit field,Create short summary/headline for profile,boundary,AdditionalInfo
147,save updated headline:My Profile Page,Create short summary/headline for profile,boundary,User_Profile
148,popup window for headline edit:My Profile Page,Create short summary/headline for profile,boundary,User_Profile
149,check input headline:headline input error message,Create short summary/headline for profile,control,Message
150,check input headline:save updated headline,Create short summary/headline for profile,control,Update
151,headline edit icon:popup window for headline edit,Create short summary/headline for profile,boundary,AdditionalInfo
152,popup window for headline edit:redirect to login page,Create short summary/headline for profile,entity,ActivityLogger
153,stl#User:headline edit icon,Create short summary/headline for profile,Stimulus,undefined
154,stl#User:My Profile Page,Create short summary/headline for profile,Stimulus,undefined
155,stl#User:Headline edit field,Create short summary/headline for profile,Stimulus,undefined
156,stl#User:headline input error message,Create short summary/headline for profile,Stimulus,undefined
157,User:Remove button,Follow/unfollow company,control,Recommendation Letter
158,User:Follow button,Follow/unfollow company,boundary,FollowerSet
159,User:Unfollow button,Follow/unfollow company,boundary,FollowerSet
160,Follow button:Update the follow status,Follow/unfollow company,control,Update
161,Update the follow status:Follow button,Follow/unfollow company,boundary,FollowerSet
162,Redirect to connection list:Remove button,Follow/unfollow company,control,Recommendation Letter
163,Unfollow button:Redirect to connection list,Follow/unfollow company,boundary,Connection
164,Unfollow button:Update the follow status,Follow/unfollow company,control,Update
165,Unfollow button:remove connection between users,Follow/unfollow company,boundary,Connection
166,Update the follow status:Unfollow button,Follow/unfollow company,boundary,FollowerSet
167,Update the follow status:connection,Follow/unfollow company,boundary,Connection
168,remove connection between users:connection,Follow/unfollow company,boundary,Connection
169,stl#User:Remove button,Follow/unfollow company,Stimulus,undefined
170,stl#User:Follow button,Follow/unfollow company,Stimulus,undefined
171,stl#User:Unfollow button,Follow/unfollow company,Stimulus,undefined
172,User:Search bar,General Search Functionality,actor,SearchEngine
173,User:list of random recommendations,General Search Functionality,control,Recommendation Letter
174,User:No matched results found,General Search Functionality,entity,SearchResult
175,User:Input message invalidty,General Search Functionality,control,Message
176,check validity of input search string:Input message invalidty,General Search Functionality,control,Message
177,query matched users:No matched results found,General Search Functionality,entity,SearchResult
178,Search bar:check validity of input search string,General Search Functionality,control,IndividualSearch
179,check validity of input search string:sql injection protection,General Search Functionality,boundary,Connection
180,sql injection protection:list of random recommendations,General Search Functionality,control,Recommendation Letter
181,query matched users:recommendations,General Search Functionality,control,Recommendation Letter
182,sql injection protection:query matched users,General Search Functionality,control,UserRecommender
183,stl#User:Search bar,General Search Functionality,Stimulus,undefined
184,stl#User:list of random recommendations,General Search Functionality,Stimulus,undefined
185,stl#User:No matched results found,General Search Functionality,Stimulus,undefined
186,stl#User:Input message invalidty,General Search Functionality,Stimulus,undefined
187,User:list of random recommendations,Get recommendation,control,Recommendation Letter
188,User:sorted list of messages by similarity,Get recommendation,control,Message
189,User:home page link,Get recommendation,control,Message
190,algorithm for similarity:sorted list of messages by similarity,Get recommendation,control,Message
191,retrieve recommendations:algorithm for similarity,Get recommendation,control,Signinform
192,home page link:retrieve recommendations,Get recommendation,control,Recommendation Letter
193,shuffles recommendations:list of random recommendations,Get recommendation,control,Recommendation Letter
194,retrieve recommendations:recommendations,Get recommendation,control,Recommendation Letter
195,retrieve recommendations:shuffles recommendations,Get recommendation,control,Recommendation Letter
196,stl#User:list of random recommendations,Get recommendation,Stimulus,undefined
197,stl#User:sorted list of messages by similarity,Get recommendation,Stimulus,undefined
198,stl#User:home page link,Get recommendation,Stimulus,undefined
199,User:View groups button,Group management,entity,Group
200,User:Group information edit page,Group management,boundary,AdditionalInfo
201,User:Group List,Group management,entity,Group
202,User:Group operation panel,Group management,entity,Group
203,Adit group information:Group information edit page,Group management,boundary,AdditionalInfo
204,Adit group information:group,Group management,entity,Group
205,Group operation panel:Adit group information,Group management,boundary,AdditionalInfo
206,Approve/decline applicants:group,Group management,entity,Group
207,Group operation panel:Approve/decline applicants,Group management,control,Projects
208,Group List:Popup group operation panel,Group management,control,ConnectionUpdate
209,Group List:query groups,Group management,entity,Group
210,query groups:Group List,Group management,entity,Group
211,Group information edit page:Validate input group information,Group management,boundary,AdditionalInfo
212,Popup group operation panel:Group operation panel,Group management,entity,Group
213,Save group information:group,Group management,entity,Group
214,Validate input group information:Save group information,Group management,boundary,AdditionalInfo
215,View groups button:query groups,Group management,entity,Group
216,query groups:View groups button,Group management,entity,Group
217,query groups:group,Group management,entity,Group
218,stl#User:View groups button,Group management,Stimulus,undefined
219,stl#User:Group information edit page,Group management,Stimulus,undefined
220,stl#User:Group List,Group management,Stimulus,undefined
221,stl#User:Group operation panel,Group management,Stimulus,undefined
222,Email protocol:check email sent status,Invite frieds through email,boundary,Attachment
223,Send an invitation email:Email protocol,Invite frieds through email,boundary,Email
224,User:information input invalid message,Invite frieds through email,boundary,AdditionalInfo
225,User:Invitation paage,Invite frieds through email,entity,Invitation
226,User:invite friend form,Invite frieds through email,entity,Invitation
227,User:fried already exist message,Invite frieds through email,control,Message
228,User:email already exists,Invite frieds through email,boundary,Email
229,Check if email already exists:Invitation paage,Invite frieds through email,entity,Invitation
230,Check if email already exists:Send an invitation email,Invite frieds through email,entity,Invitation
231,Check if email already exists:invitation,Invite frieds through email,entity,Invitation
232,Check if email already exists:email already exists,Invite frieds through email,boundary,Email
233,Check if friend already exists:Check if email already exists,Invite frieds through email,boundary,Email
234,Check if friend already exists:friend,Invite frieds through email,entity,Experience
235,Check if friend already exists:fried already exist message,Invite frieds through email,control,Message
236,Check if input is valid:Check if friend already exists,Invite frieds through email,entity,Experience
237,Check if input is valid:information input invalid message,Invite frieds through email,boundary,AdditionalInfo
238,invite friend form:Check if input is valid,Invite frieds through email,control,IndividualSearch
239,show invitation page:Invitation paage,Invite frieds through email,entity,Invitation
240,cancel selections:invite friend form,Invite frieds through email,entity,Invitation
241,information input invalid message:cancel selections,Invite frieds through email,boundary,Connection
242,check email sent status:show invitation page,Invite frieds through email,entity,Invitation
243,check email sent status:invitation,Invite frieds through email,entity,Invitation
244,stl#Email protocol:check email sent status,Invite frieds through email,Stimulus,undefined
245,stl#User:information input invalid message,Invite frieds through email,Stimulus,undefined
246,stl#User:Invitation paage,Invite frieds through email,Stimulus,undefined
247,stl#User:invite friend form,Invite frieds through email,Stimulus,undefined
248,stl#User:fried already exist message,Invite frieds through email,Stimulus,undefined
249,stl#User:email already exists,Invite frieds through email,Stimulus,undefined
250,Email protocol:return the status of email being sent,Invite friends from LinkedIn,boundary,Email
251,send email to friend:Email protocol,Invite friends from LinkedIn,boundary,Email
252,LinkedIn:A list of friends,Invite friends from LinkedIn,entity,Experience
253,LinkedIn:popup input email and password page,Invite friends from LinkedIn,boundary,Email
254,get friend list:LinkedIn,Invite friends from LinkedIn,boundary,LinkedIn API
255,Validate login info by LinkedIn:LinkedIn,Invite friends from LinkedIn,boundary,LinkedIn API
256,User:Friend list for invitation,Invite friends from LinkedIn,entity,Invitation
257,User:email sending failed message,Invite friends from LinkedIn,control,Message
258,User:invite button,Invite friends from LinkedIn,entity,Invitation
259,User:Invitation page,Invite friends from LinkedIn,entity,Invitation
260,User:Linkedin login page,Invite friends from LinkedIn,boundary,LinkedIn API
261,A list of friends:Check if friends exist in system,Invite friends from LinkedIn,control,System Boundary
262,Check if friends exist in system:Friend list for invitation,Invite friends from LinkedIn,entity,Invitation
263,Check if friends exist in system:Fiends,Invite friends from LinkedIn,entity,Experience
264,Friend list for invitation:send email to friend,Invite friends from LinkedIn,boundary,Email
265,redirect to invitation page:Invitation page,Invite friends from LinkedIn,entity,Invitation
266,return the status of email being sent:Invitation page,Invite friends from LinkedIn,entity,Invitation
267,Linkedin login page:redirect to invitation page,Invite friends from LinkedIn,entity,Invitation
268,Linkedin login page:Validate login info by LinkedIn,Invite friends from LinkedIn,boundary,LinkedIn API
269,popup input email and password page:Linkedin login page,Invite friends from LinkedIn,boundary,LinkedIn API
270,Validate login info by LinkedIn:login fail message,Invite friends from LinkedIn,control,Message
271,return the status of email being sent:email sending failed message,Invite friends from LinkedIn,control,Message
272,invite button:get friend list,Invite friends from LinkedIn,entity,Experience
273,stl#Email protocol:return the status of email being sent,Invite friends from LinkedIn,Stimulus,undefined
274,stl#LinkedIn:A list of friends,Invite friends from LinkedIn,Stimulus,undefined
275,stl#LinkedIn:popup input email and password page,Invite friends from LinkedIn,Stimulus,undefined
276,stl#User:Friend list for invitation,Invite friends from LinkedIn,Stimulus,undefined
277,stl#User:email sending failed message,Invite friends from LinkedIn,Stimulus,undefined
278,stl#User:invite button,Invite friends from LinkedIn,Stimulus,undefined
279,stl#User:Invitation page,Invite friends from LinkedIn,Stimulus,undefined
280,stl#User:Linkedin login page,Invite friends from LinkedIn,Stimulus,undefined
281,User:invite button,Invite friends to group,entity,Invitation
282,User:group home page,Invite friends to group,entity,Group
283,User:List of friends,Invite friends to group,entity,Experience
284,Send friend invitation:Invitation,Invite friends to group,entity,Invitation
285,check invitation sent or not:Invitation,Invite friends to group,entity,Invitation
286,List of friends:check invitation sent or not,Invite friends to group,entity,Invitation
287,query friends who is not in group:List of friends,Invite friends to group,entity,Experience
288,Send friend invitation:group home page,Invite friends to group,entity,Group
289,check invitation sent or not:Send friend invitation,Invite friends to group,entity,Invitation
290,Show corresponding status:group home page,Invite friends to group,entity,Group
291,check invitation sent or not:Show corresponding status,Invite friends to group,control,UserRecommender
292,check invitation sent or not:group home page,Invite friends to group,entity,Group
293,query friends who is not in group:friends,Invite friends to group,entity,Experience
294,invite button:query friends who is not in group,Invite friends to group,entity,Group
295,stl#User:invite button,Invite friends to group,Stimulus,undefined
296,stl#User:group home page,Invite friends to group,Stimulus,undefined
297,stl#User:List of friends,Invite friends to group,Stimulus,undefined
298,User:Group status change,Join/leave group,entity,Group
299,User:Confirmation dialog,Join/leave group,boundary,AdditionalInfo
300,User:join/leave group button,Join/leave group,entity,Group
301,Confirmation dialog:Save corresponding status,Join/leave group,control,UserRecommender
302,Confirmation dialog:Popup confirmation dialog,Join/leave group,control,ConnectionUpdate
303,Popup confirmation dialog:Confirmation dialog,Join/leave group,boundary,AdditionalInfo
304,Show corresponding status:Group status change,Join/leave group,entity,Group
305,Popup confirmation dialog:join/leave group button,Join/leave group,entity,Group
306,join/leave group button:Popup confirmation dialog,Join/leave group,control,ConnectionUpdate
307,Save corresponding status:group,Join/leave group,entity,Group
308,Save corresponding status:Show corresponding status,Join/leave group,control,UserRecommender
309,stl#User:Group status change,Join/leave group,Stimulus,undefined
310,stl#User:Confirmation dialog,Join/leave group,Stimulus,undefined
311,stl#User:join/leave group button,Join/leave group,Stimulus,undefined
312,BlackProfessionals.net checking system:login fail and display error messsage,Login,control,Message
313,BlackProfessionals.net checking system:redirect to main page,Login,boundary,LinkedIn API
314,check with blackprofessions external system:BlackProfessionals.net checking system,Login,actor,SearchEngine
315,User:Login page,Login,control,Message
316,User:Main page,Login,boundary,Email
317,Login page:check with blackprofessions external system,Login,control,System Boundary
318,login fail and display error messsage:Login page,Login,control,Message
319,redirect to main page:Main page,Login,boundary,Email
320,stl#BlackProfessionals.net checking system:login fail and display error messsage,Login,Stimulus,undefined
321,stl#BlackProfessionals.net checking system:redirect to main page,Login,Stimulus,undefined
322,stl#User:Login page,Login,Stimulus,undefined
323,stl#User:Main page,Login,Stimulus,undefined
324,BlackProfessionals.net checking system:redirect to login page,Logout,entity,ActivityLogger
325,BlackProfessionals.net checking system:redirect to main page,Logout,boundary,LinkedIn API
326,clear current session:BlackProfessionals.net checking system,Logout,actor,SearchEngine
327,User:Login page,Logout,control,Message
328,User:Logout button,Logout,boundary,Logoutbutton
329,redirect to login page:Login page,Logout,control,Message
330,redirect to main page:Login page,Logout,control,Message
331,Logout button:clear current session,Logout,control,SearchResultEntity
332,clear current session:Session,Logout,entity,Courses
333,clear current session:redirect to login page,Logout,entity,ActivityLogger
334,stl#BlackProfessionals.net checking system:redirect to login page,Logout,Stimulus,undefined
335,stl#BlackProfessionals.net checking system:redirect to main page,Logout,Stimulus,undefined
336,stl#User:Login page,Logout,Stimulus,undefined
337,stl#User:Logout button,Logout,Stimulus,undefined
338,User:Ad add page,Manage Advertisement,control,SaveaddedAd
339,User:Ad management panel,Manage Advertisement,control,Advertisement
340,User:Delete confirmation dialog,Manage Advertisement,control,Recommendation Letter
341,User:Manage ads link,Manage Advertisement,boundary,AdditionalInfo
342,User:Invalid input information,Manage Advertisement,boundary,AdditionalInfo
343,User:Existing ads list,Manage Advertisement,boundary,AdditionalInfo
344,User:Ad detail page,Manage Advertisement,boundary,Email
345,Ad add page:Check input information,Manage Advertisement,boundary,AdditionalInfo
346,Show Ad Add page:Ad add page,Manage Advertisement,control,SaveaddedAd
347,Redirect to connection list:Ad add page,Manage Advertisement,control,SaveaddedAd
348,Ad detail page:Check input information,Manage Advertisement,boundary,AdditionalInfo
349,Show Ad detail page:Ad detail page,Manage Advertisement,boundary,Email
350,Ad management panel:Show Ad detail page,Manage Advertisement,boundary,Email
351,Ad management panel:Show Ad Add page,Manage Advertisement,control,SaveaddedAd
352,Ad management panel:Cancel updating and redirect to ,Manage Advertisement,control,ConnectionUpdate
353,Ad management panel:display delete confirmation dialog,Manage Advertisement,control,Recommendation Letter
354,Update ad description:Ad management panel,Manage Advertisement,control,Advertisement
355,Popup management panel:Ad management panel,Manage Advertisement,control,Advertisement
356,Cancel updating and redirect to :Existing ads list,Manage Advertisement,boundary,AdditionalInfo
357,Check input information:Invalid input information,Manage Advertisement,boundary,AdditionalInfo
358,Check input information:Check input information,Manage Advertisement,boundary,AdditionalInfo
359,Check input information:Save added Ad,Manage Advertisement,control,SaveaddedAd
360,Check input information:Update ad description,Manage Advertisement,control,ConnectionUpdate
361,Delete Ad:ads,Manage Advertisement,entity,Admin
362,Delete confirmation dialog:Delete Ad,Manage Advertisement,control,Recommendation Letter
363,display delete confirmation dialog:Delete confirmation dialog,Manage Advertisement,control,Recommendation Letter
364,Existing ads list:Popup management panel,Manage Advertisement,control,Advertisement
365,show up existing ads page:Existing ads list,Manage Advertisement,boundary,AdditionalInfo
366,Manage ads link:show up existing ads page,Manage Advertisement,control,Advertisement
367,Update ad description:Redirect to connection list,Manage Advertisement,boundary,Connection
368,Save added Ad:ads,Manage Advertisement,entity,Admin
369,Show Ad detail page:ads,Manage Advertisement,entity,Admin
370,Update ad description:ads,Manage Advertisement,entity,Admin
371,show up existing ads page:ads,Manage Advertisement,entity,Admin
372,stl#User:Ad add page,Manage Advertisement,Stimulus,undefined
373,stl#User:Ad management panel,Manage Advertisement,Stimulus,undefined
374,stl#User:Delete confirmation dialog,Manage Advertisement,Stimulus,undefined
375,stl#User:Manage ads link,Manage Advertisement,Stimulus,undefined
376,stl#User:Invalid input information,Manage Advertisement,Stimulus,undefined
377,stl#User:Existing ads list,Manage Advertisement,Stimulus,undefined
378,stl#User:Ad detail page,Manage Advertisement,Stimulus,undefined
379,User:Invalid input information,Post an update,boundary,AdditionalInfo
380,User:update choice panel,Post an update,control,Update
381,User:update panel,Post an update,control,Update
382,User:latest updates,Post an update,control,Update
383,validate update:Invalid input information,Post an update,boundary,AdditionalInfo
384,create an update record:Invitation,Post an update,entity,Invitation
385,validate update:Invitation,Post an update,entity,Invitation
386,create an update record:update,Post an update,control,Update
387,create an update record:refresh social feed,Post an update,control,refreshsocialfeed
388,validate update:create an update record,Post an update,control,Update
389,validate update:latest updates,Post an update,control,Update
390,refresh social feed:latest updates,Post an update,control,Update
391,refresh social feed:update,Post an update,control,Update
392,show update panel:update panel,Post an update,control,Update
393,update panel:show update panel,Post an update,control,Update
394,update choice panel:show update panel,Post an update,control,Update
395,update panel:validate update,Post an update,control,Update
396,stl#User:Invalid input information,Post an update,Stimulus,undefined
397,stl#User:update choice panel,Post an update,Stimulus,undefined
398,stl#User:update panel,Post an update,Stimulus,undefined
399,stl#User:latest updates,Post an update,Stimulus,undefined
400,User:invalid input warning message,Send Message,control,Message
401,User:Message edit page,Send Message,control,Message
402,User:New message button,Send Message,control,Message
403,User:Message page,Send Message,control,Message
404,retrive connections of a user:Connection,Send Message,boundary,Connection
405,Message edit page:close new message page,Send Message,control,Message
406,Message edit page:check input message,Send Message,control,Message
407,retrive connections of a user:Message edit page,Send Message,control,Message
408,close new message page:Message page,Send Message,control,Message
409,redirect to message page:Message page,Send Message,control,Message
410,New message button:display new message page,Send Message,control,Message
411,check input message:invalid input warning message,Send Message,control,Message
412,check input message:send message,Send Message,control,Message
413,display new message page:retrive connections of a user,Send Message,boundary,Connection
414,send message:message,Send Message,control,Message
415,send message:redirect to message page,Send Message,control,Message
416,stl#User:invalid input warning message,Send Message,Stimulus,undefined
417,stl#User:Message edit page,Send Message,Stimulus,undefined
418,stl#User:New message button,Send Message,Stimulus,undefined
419,stl#User:Message page,Send Message,Stimulus,undefined
420,BlackProfessionals.net checking system:login fail and display error messsage,Send connection request,control,Message
421,BlackProfessionals.net checking system:redirect to main page,Send connection request,boundary,LinkedIn API
422,send request:BlackProfessionals.net checking system,Send connection request,actor,SearchEngine
423,User:button state change,Send connection request,boundary,Attachment
424,User:Main page,Send connection request,boundary,Email
425,User:Connection request button,Send connection request,boundary,Connection
426,Connection request button:send request,Send connection request,control,UserRecommender
427,login fail and display error messsage:Connection request button,Send connection request,boundary,Connection
428,redirect to main page:Main page,Send connection request,boundary,Email
429,send request:button state change,Send connection request,boundary,Attachment
430,send request:request,Send connection request,entity,SearchResult
431,stl#BlackProfessionals.net checking system:login fail and display error messsage,Send connection request,Stimulus,undefined
432,stl#BlackProfessionals.net checking system:redirect to main page,Send connection request,Stimulus,undefined
433,stl#User:button state change,Send connection request,Stimulus,undefined
434,stl#User:Main page,Send connection request,Stimulus,undefined
435,stl#User:Connection request button,Send connection request,Stimulus,undefined
436,User:invalid file size error message,Update profile picture,control,Message
437,User:Image selector field,Update profile picture,control,$help://actor.htm
438,User:profile page,Update profile picture,boundary,User_Profile
439,User:invalid file name,Update profile picture,boundary,AdditionalInfo
440,User:picture format error message,Update profile picture,control,Message
441,User:profile edit page,Update profile picture,boundary,User_Profile
442,User:profile edit icon,Update profile picture,boundary,User_Profile
443,Image selector field:save image,Update profile picture,control,Message
444,popup image selector field:Image selector field,Update profile picture,control,$help://actor.htm
445,save image:invalid file name,Update profile picture,boundary,AdditionalInfo
446,save image:invalid file size error message,Update profile picture,control,Message
447,save image:picture format error message,Update profile picture,control,Message
448,profile edit page:popup image selector field,Update profile picture,control,$help://actor.htm
449,popup profile edit page:profile edit page,Update profile picture,boundary,User_Profile
450,profile edit icon:popup profile edit page,Update profile picture,boundary,User_Profile
451,save image:profile,Update profile picture,boundary,User_Profile
