id,path,transactional,path_length,diagram,useCase
87,florist->Upload page->pre-check if required information valid->save uploaded information to db->category,DM,5,Upload catalog,Upload catalog
88,florist->Upload page->pre-check if required information valid->save uploaded information to db->category,EI,5,Upload catalog,Upload catalog
89,florist->Upload page->pre-check if required information valid->exceeded limit error message,CTRL,4,Upload catalog,Upload catalog
90,florist->Upload page->pre-check if required information valid->exceeded limit error message,INT,4,Upload catalog,Upload catalog
91,florist->catalog manage page->pre-check if required information valid->information is invalid,CTRL,4,Manage Catalog,Manage Catalog
92,florist->catalog manage page->pre-check if required information valid->information is invalid,INT,4,Manage Catalog,Manage Catalog
93,florist->catalog manage page->pre-check if required information valid->exceeded limit error message,CTRL,4,Manage Catalog,Manage Catalog
94,florist->catalog manage page->pre-check if required information valid->exceeded limit error message,INT,4,Manage Catalog,Manage Catalog
95,florist->catalog manage page->pre-check if required information valid->save uploaded information to db->category,CTRL,5,Manage Catalog,Manage Catalog
96,florist->catalog manage page->pre-check if required information valid->save uploaded information to db->category,DM,5,Manage Catalog,Manage Catalog
97,florist->catalog manage page->pre-check if required information valid->save uploaded information to db->category,EI,5,Manage Catalog,Manage Catalog
98,customer->comment and concerns panel->save comments/concerns->successful communication message,CTRL,4,Private message,Private message
99,customer->comment and concerns panel->save comments/concerns->successful communication message,INT,4,Private message,Private message
100,customer->comment and concerns panel->save comments/concerns->message,CTRL,4,Private message,Private message
101,customer->comment and concerns panel->save comments/concerns->message,DM,4,Private message,Private message
102,customer->comment and concerns panel->save comments/concerns->message,EI,4,Private message,Private message
103,customer->chat button->display chat panel->comment and concerns panel,CTRL,4,Private message,Private message
104,customer->chat button->display chat panel->comment and concerns panel,INT,4,Private message,Private message
105,customer->dashboard page->display unread message->unread message,CTRL,4,Private Message - Florist,Private Message - Florist
106,customer->dashboard page->display unread message->unread message,INT,4,Private Message - Florist,Private Message - Florist
107,customer->dashboard page->display unread message->message,CTRL,4,Private Message - Florist,Private Message - Florist
108,customer->dashboard page->display unread message->message,DM,4,Private Message - Florist,Private Message - Florist
109,customer->dashboard page->display unread message->message,EI,4,Private Message - Florist,Private Message - Florist
110,customer->reply input panel->save replied message->message,CTRL,4,Private Message - Florist,Private Message - Florist
111,customer->reply input panel->save replied message->message,DM,4,Private Message - Florist,Private Message - Florist
112,customer->reply input panel->save replied message->message,EI,4,Private Message - Florist,Private Message - Florist
113,customer->unread message->display comment input panel->reply input panel,CTRL,4,Private Message - Florist,Private Message - Florist
114,customer->unread message->display comment input panel->reply input panel,INT,4,Private Message - Florist,Private Message - Florist
115,customer->unread message->display comment input panel->message,CTRL,4,Private Message - Florist,Private Message - Florist
116,customer->unread message->display comment input panel->message,DM,4,Private Message - Florist,Private Message - Florist
117,customer->unread message->display comment input panel->message,EI,4,Private Message - Florist,Private Message - Florist
