id,element,useCase,type,outboundDegree,inboundDegree
354,List Mutator:Photo Search Result List,Search by Location,0,undefined,undefined
355,Perform Default Search:List Mutator,Search by Location,0,undefined,undefined
356,Perform Select Range Search:List Mutator,Search by Location,0,undefined,undefined
357,Photo Search Result List View:List Mutator,Search by Location,0,undefined,undefined
358,Location Screen:Perform Default Search,Search by Location,0,undefined,undefined
359,User:Location Screen,Search by Location,0,undefined,undefined
360,Perform Default Search:Photo Database,Search by Location,0,undefined,undefined
361,Perform Select Range Search:Photo Database,Search by Location,0,undefined,undefined
362,Range Buttons(Default myhome):Perform Select Range Search,Search by Location,0,undefined,undefined
363,User:Photo Search Result List View,Search by Location,0,undefined,undefined
364,Photo View:User Directed to View Photo Use Case,Search by Location,0,undefined,undefined
365,User:Photo View,Search by Location,0,undefined,undefined
366,User:Range Buttons(Default myhome),Search by Location,0,undefined,undefined
367,stl#Actor:Range Buttons(Default myhome),Search by Location,0,undefined,undefined
368,stl#Actor:Location Screen,Search by Location,0,undefined,undefined
369,stl#Actor:Photo Search Result List View,Search by Location,0,undefined,undefined
370,stl#Actor:Photo View,Search by Location,0,undefined,undefined
371,stl#User:Location Screen,Search by Location,0,undefined,undefined
372,stl#User:Photo Search Result List View,Search by Location,0,undefined,undefined
373,stl#User:Photo View,Search by Location,0,undefined,undefined
374,stl#User:Range Buttons(Default myhome),Search by Location,0,undefined,undefined
375,Actor:Search Result Page,Search by event,0,undefined,undefined
376,Actor:Show Empty Result Page,Search by event,0,undefined,undefined
377,Actor:Search Event Homepage,Search by event,0,undefined,undefined
378,Event Collection:Pop up daabase Error Message,Search by event,0,undefined,undefined
379,Event Collection:Search Result Page,Search by event,0,undefined,undefined
380,Show Empty Result Page:Event Collection,Search by event,0,undefined,undefined
381,Search API:Event Collection,Search by event,0,undefined,undefined
382,Perform Default Search:Search Event Homepage,Search by event,0,undefined,undefined
383,Valid Input Text:Perform Default Search,Search by event,0,undefined,undefined
384,Pop up daabase Error Message:Perform Default Search,Search by event,0,undefined,undefined
385,Pop up Server Error Message:Search Event Homepage,Search by event,0,undefined,undefined
386,Search API:Pop up Server Error Message,Search by event,0,undefined,undefined
387,Search API:Valid Input Text,Search by event,0,undefined,undefined
388,Search Result Page:Search API,Search by event,0,undefined,undefined
389,Search Event Homepage:Valid Input Text,Search by event,0,undefined,undefined
390,User:Search Event Homepage,Search by event,0,undefined,undefined
391,User:Search Result Page,Search by event,0,undefined,undefined
392,User:Show Empty Result Page,Search by event,0,undefined,undefined
393,stl#Actor:Search Result Page,Search by event,0,undefined,undefined
394,stl#Actor:Show Empty Result Page,Search by event,0,undefined,undefined
395,stl#Actor:Search Event Homepage,Search by event,0,undefined,undefined
396,stl#User:Search Event Homepage,Search by event,0,undefined,undefined
397,stl#User:Search Result Page,Search by event,0,undefined,undefined
398,stl#User:Show Empty Result Page,Search by event,0,undefined,undefined
399,Actor:upload choice,Search event and upload photo,0,undefined,undefined
400,Actor:Search Result Page,Search event and upload photo,0,undefined,undefined
401,Actor:confirm,Search event and upload photo,0,undefined,undefined
402,Actor:Search Event,Search event and upload photo,0,undefined,undefined
403,Event Collection:prepare resullt,Search event and upload photo,0,undefined,undefined
404,Search(back-end):Event Collection,Search event and upload photo,0,undefined,undefined
405,Photos in the event:Upload finished,Search event and upload photo,0,undefined,undefined
406,Photos in the event:failed to upload,Search event and upload photo,0,undefined,undefined
407,confirm upload:Photos in the event,Search event and upload photo,0,undefined,undefined
408,Search Event:enter search item and search,Search event and upload photo,0,undefined,undefined
409,search & upload:Search Event,Search event and upload photo,0,undefined,undefined
410,User:Search Event,Search event and upload photo,0,undefined,undefined
411,Search Result Page:Select an event,Search event and upload photo,0,undefined,undefined
412,prepare resullt:Search Result Page,Search event and upload photo,0,undefined,undefined
413,User:Search Result Page,Search event and upload photo,0,undefined,undefined
414,can't access server:Search(back-end),Search event and upload photo,0,undefined,undefined
415,enter search item and search:Search(back-end),Search event and upload photo,0,undefined,undefined
416,Select an event:confirm,Search event and upload photo,0,undefined,undefined
417,Upload finished:result,Search event and upload photo,0,undefined,undefined
418,can't access server:enter search item and search,Search event and upload photo,0,undefined,undefined
419,confirm:confirm upload,Search event and upload photo,0,undefined,undefined
420,User:confirm,Search event and upload photo,0,undefined,undefined
421,failed to upload:result,Search event and upload photo,0,undefined,undefined
422,search & upload:upload choice,Search event and upload photo,0,undefined,undefined
423,User:upload choice,Search event and upload photo,0,undefined,undefined
424,stl#Actor:upload choice,Search event and upload photo,0,undefined,undefined
425,stl#Actor:Search Result Page,Search event and upload photo,0,undefined,undefined
426,stl#Actor:confirm,Search event and upload photo,0,undefined,undefined
427,stl#Actor:Search Event,Search event and upload photo,0,undefined,undefined
428,stl#User:Search Event,Search event and upload photo,0,undefined,undefined
